ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
44;6;17164;1726940256;76089430;2404572948;0.03164363554172364
44;7;17044;1213368112;70743985;2318271462;0.030515833093579272
44;8;17161;2026150272;73132099;2322900394;0.031483097247259756
44;9;17103;1515668288;72260016;2370064547;0.030488627869424856
44;10;17225;1002198192;78113217;2494061736;0.03131968061274967
45;0;0;1002198192;0;0;0.0
45;1;17411;1814748200;90094017;2558005061;0.03522042171596782
45;2;17210;1293800480;78688792;2469304608;0.03186678214792365
45;3;17262;2103332328;83864028;2540859478;0.03300616532560562
45;4;17259;1577113520;80489226;2474908869;0.032522096877256775
45;5;17095;1052411032;72624926;2344786843;0.030972933090617823
45;6;17168;1856013088;75537546;2396856437;0.031515256747936794
45;7;17227;1336287568;78939264;2494794218;0.031641593294730014
45;8;17188;818919536;77501305;2457427468;0.03153757578166698
45;9;17142;1716455048;74795370;2466721752;0.03032177015480423
45;10;17202;1196417200;76234595;2478968510;0.030752546751793956
46;0;0;1196417200;0;0;0.0
46;1;17240;1989544752;79157022;2433302727;0.0325306921829624
46;2;17269;1454959528;83717784;2575543497;0.03250490007158283
46;3;17263;921259984;80717921;2409203955;0.033503979948430726
46;4;17283;1754585616;81176645;2508254815;0.03236379514335747
46;5;17126;1226337328;74234044;2378892039;0.031205301788813124
46;6;17334;2023249512;73846311;2418091876;0.03053908403271936
46;7;17292;1491069528;79304800;2468871199;0.03212188632283527
46;8;17196;966747792;78702240;2482800320;0.03169898093133805
46;9;17357;1774409984;83923528;2548661661;0.03292846959022075
46;10;17163;1247320792;77824698;2469322386;0.03151662109460988
47;0;0;1247320792;0;0;0.0
47;1;17247;2026364880;80787107;2528173308;0.031954734568378725
47;2;17104;1482667904;71360243;2434342206;0.029313973534253385
47;3;17196;945482984;77719209;2543858763;0.030551699697488277
47;4;17242;1745341712;82127957;2492944839;0.03294415332227894
47;5;17102;1205602480;74889436;2413346049;0.031031370752251368
47;6;17315;2001264912;81062247;2497692250;0.03245485787930839
47;7;17209;1457450224;79487342;2469638186;0.0321858248105336
47;8;17128;916158016;72862712;2306533418;0.03158970575990155
47;9;17121;1740350176;72499639;2390324742;0.030330455827244248
47;10;17229;1209108784;80224576;2477667271;0.032379075648693106
48;0;0;1209108784;0;0;0.0
48;1;17310;1983274352;79827410;2482742875;0.03215291071976191
48;2;17276;1431600200;83143529;2560085528;0.0324768559841646
48;3;17247;888740480;82140821;2578926865;0.0318507756519881
48;4;17260;1708509912;76252329;2490822620;0.030613311597435227
48;5;17128;1163796144;73908139;2436881377;0.030328985110874358
48;6;17161;1941833232;74942290;2379213092;0.031498771695561936
48;7;17214;1403767344;78474226;2483497086;0.0315982758515707
48;8;17219;862912776;76298900;2442810530;0.031234063822379216
48;9;17184;1701488456;77414341;2466706800;0.03138368167631435
48;10;17142;1156741272;73549179;2411882854;0.030494507176425243
49;0;0;1156741272;0;0;0.0
49;1;17286;1923196880;80443299;2434197933;0.03304714785492343
49;2;17191;1364549664;77841836;2452785203;0.03173609980392564
49;3;17151;811686128;73725721;2418777990;0.03048056551895447
49;4;17142;1679422184;75421331;2429377283;0.031045540570324003
49;5;17264;1124901104;83044102;2534259468;0.03276858705613801
49;6;17246;1896779312;81200347;2447506061;0.03317677054774002
49;7;17134;1341158584;77094714;2485194433;0.03102160256609588
49;8;17206;2134725040;77363580;2458548411;0.03146717780860488
49;9;17247;1580885296;80921736;2536221524;0.031906414812052517
49;10;17153;1024785528;73435640;2421158901;0.03033078083791577
50;0;0;1024785528;0;0;0.0
50;1;17193;1781482768;76059746;2410287849;0.03155629151578567
50;2;17333;1218287440;84936633;2599428516;0.03267511781039491
50;3;17364;1973740976;88331757;2597892251;0.034001316631203114
50;4;17184;1410005784;76616112;2482679537;0.03086025032960184
50;5;17272;842878912;82872039;2553264687;0.03245728475466907
50;6;17276;1668907168;81175517;2495480980;0.03252900649236765
50;7;17189;1106365744;77148299;2460857744;0.031350166090705976
50;8;17241;1862313560;76889596;2394951449;0.03210486627280268
50;9;17254;1297872440;81433282;2530428953;0.03218161170004602
50;10;17326;2050937168;82954431;2516373777;0.03296586212994859
51;0;0;2050937168;0;0;0.0
51;1;17286;1480407840;81683602;2562163093;0.03188071915607755
51;2;17175;902260632;75966185;2452395490;0.030976318994943186
51;3;17232;1684611880;78132615;2419016876;0.03229932613334939
51;4;17194;1101100016;76634070;2431394263;0.03151856988649973
51;5;17267;1842690624;82391824;2519246583;0.03270494621526296
51;6;17185;1268274496;75912892;2447182300;0.03102053001936145
51;7;17124;2008103008;74732208;2437421686;0.03066035246557661
51;8;17254;1432933600;81902312;2586327360;0.0316674189302935
51;9;17341;848766392;86335223;2611794548;0.03305590137865622
51;10;17380;1670513312;86358306;2577102971;0.0335098391378945
52;0;0;1670513312;0;0;0.0
52;1;17150;1091227104;76151127;2426548785;0.03138248341460813
52;2;17369;1830406448;85302903;2557330556;0.03335622874401693
52;3;17337;1247696032;86012332;2593631737;0.03316289308654462
52;4;17279;1983680352;83064037;2498124069;0.0332505651063402
52;5;17166;1396559616;77596101;2523632127;0.0307477861649524
52;6;17231;808506376;81761076;2558338128;0.03195866688033037
52;7;17284;1651173088;80600867;2525917840;0.03190953629750681
52;8;17259;1069439696;81323605;2553276927;0.03185067946999076
52;9;17293;1807619584;81666388;2453318274;0.03328813422436522
52;10;17307;1223860544;87396893;2649504923;0.032986122139770035
53;0;0;1223860544;0;0;0.0
53;1;17334;1967165800;82760500;2498737393;0.0331209274859561
53;2;17228;1376494736;81802177;2564747220;0.03189483016575801
53;3;17424;2117393408;90640662;2633422667;0.034419336909277086
53;4;17282;1526906144;84873860;2603469608;0.032600288376402664
53;5;17234;937381232;80174794;2534255636;0.031636427225844393
53;6;17161;1695513288;76153732;2473782299;0.03078433054953313
53;7;17316;1101247200;83178115;2546255530;0.03266683725179774
53;8;17287;1830194288;83482195;2543786610;0.03281808099461613
53;9;17286;1236402160;81844584;2564165302;0.03191860678255134
53;10;17325;1961360512;86301213;2612915032;0.03302871005872035
54;0;0;1961360512;0;0;0.0
54;1;17239;1361849992;76803453;2506515552;0.03064152262638744
54;2;17284;2069995680;84129715;2525454218;0.033312706443209814
54;3;17194;1472084208;77715561;2509458319;0.030969058306961263
54;4;17126;867449472;75380281;2463828582;0.030594774957440608
54;5;17239;1632693200;77201132;2520555380;0.030628619633820544
54;6;17141;1029841152;75577104;2507824802;0.030136516689573754
54;7;17302;1752144080;80394117;2492051267;0.03226021794358214
54;8;17311;1146194448;84517304;2599546392;0.03251232763535154
54;9;17239;1858267016;81355949;2536698046;0.032071593672051896
54;10;17332;1252081760;83526614;2581779225;0.032352345696793655
55;0;0;1252081760;0;0;0.0
55;1;17312;1955555488;86812889;2624401387;0.033079120225293496
55;2;17198;1353283752;75770096;2454032325;0.030875753032307756
55;3;17448;2053282920;91663006;2687748410;0.034104012733840665
55;4;17339;1450825288;83793242;2609239262;0.03211405071981475
55;5;17245;838241600;78831748;2520050557;0.031281812097391185
55;6;17222;1613692032;78943399;2540161489;0.031078102452091777
55;7;17253;1000407760;79098787;2527127068;0.03129988515480536
55;8;17336;1698340504;84841959;2620586757;0.03237517657958614
55;9;17354;1090857328;86371534;2598678200;0.03323671780522883
55;10;17376;1791652384;88791383;2619664077;0.03389418657894586
56;0;0;1791652384;0;0;0.0
56;1;17204;1174079848;78047860;2516862763;0.031009978433218212
56;2;17433;1859144632;88290682;2601675428;0.033936086357963635
56;3;17291;1235307896;83779476;2586235836;0.03239436822961106
56;4;17386;1922542232;88976111;2646612015;0.03361887216400323
56;5;17259;1306866024;84433616;2569515863;0.03285973720412093
56;6;17327;2002648056;82176074;2514266616;0.03268391405949447
56;7;17322;1388745952;84661394;2587555061;0.032718683082740396
56;8;17330;2092320024;84349083;2589995076;0.032567275429059545
56;9;17272;1479648888;81716550;2321946784;0.03519311922352825
56;10;17355;863127424;86624664;2415201573;0.03586643242054563
57;0;0;863127424;0;0;0.0
57;1;17386;1613566152;86529934;2629932575;0.0329019590930007
57;2;17330;988169512;85950405;2627026219;0.0327177568226623
57;3;17341;1671762968;82908950;2381709491;0.034810689680372944
57;4;17368;1044335824;85848683;2633507969;0.032598603843450154
57;5;17281;1727351496;81311107;2525041308;0.0322018918036647
57;6;17181;1103601736;79448664;2499745287;0.03178270378713189
57;7;17206;1781610248;80317048;2524478310;0.031815305238253364
57;8;17286;1155693504;83588155;2567175976;0.03256035261370801
57;9;17298;1838514736;81908204;2526906255;0.03241442132565381
57;10;17154;1211800376;77549872;2480052137;0.03126945230022799
58;0;0;1211800376;0;0;0.0
58;1;17282;1880032616;79586656;2520021668;0.031581734796416835
58;2;17302;1243990112;80734527;2540807355;0.03177514691978684
58;3;17343;1907811272;83432026;2554708106;0.03265814431169304
58;4;17256;1271590880;80018140;2563530292;0.03121404114073172
58;5;17448;1938073648;89904218;2661985819;0.03377336474082847
58;6;17373;1312429960;85290086;2634581739;0.0323732927839898
58;7;17387;1980432536;90555462;2627927486;0.03445888917499606
58;8;17271;1344532168;80860279;2380538704;0.03396721879133119
58;9;17417;2013956584;87657021;2579802231;0.03397819412150124
58;10;17204;1380606296;77155278;2506831437;0.030778007990969677
59;0;0;1380606296;0;0;0.0
59;1;17315;2039485824;83898564;2622219077;0.03199525346142541
59;2;17287;1390752648;84620631;2599655413;0.03255071059681247
59;3;17290;2047388520;80942043;2537866743;0.03189373249137534
59;4;17292;1402560248;84222652;2546586041;0.03307276905002088
59;5;17255;2066827000;81280224;2551890068;0.031850989593647336
59;6;17302;1430435224;86208998;2618644570;0.032921229168569446
59;7;17280;789029808;83031235;2538640988;0.032706962265433966
59;8;17965;1122284944;109995290;2610675107;0.04213289110738819
59;9;17410;1809419240;89422584;2616987560;0.034170045500713044
59;10;17303;1532002008;86497608;2635494539;0.032820256965062904
60;0;0;1532002008;0;0;0.0
60;1;17496;1332319192;82402540;2502630820;0.032926366662422865
60;2;17636;1182900824;92492609;2711624992;0.03410966091287596
60;3;17555;1058618568;85718181;2562132279;0.033455798399860834
60;4;17517;947316920;85806426;2566282945;0.03343607382310683
60;5;17597;851618192;85067423;2555809536;0.033283944598287936
60;6;17432;815094920;76819929;2484108410;0.030924547693149996
60;7;17423;826258728;74870731;2485053211;0.030128421664609578
60;8;17502;826095560;77904032;2510912014;0.03102618951426149
60;9;17538;796577120;82469700;2541413082;0.03245033268464147
60;10;17489;827835424;81788811;2474130057;0.033057603729681376
61;0;0;827835424;0;0;0.0
61;1;17499;812629512;80618573;2536921507;0.03177811090234886
61;2;17545;804619048;81888482;2558305148;0.03200887981014218
61;3;17439;822449224;77279727;2537069489;0.03046023269566031
61;4;17407;824557288;74483717;2458318074;0.030298649221906993
61;5;17473;806957240;78781737;2525221664;0.03119794912388333
61;6;17648;815027616;87567687;2522885958;0.03470933227176811
61;7;17640;831108376;84908460;2620319361;0.03240385934010583
61;8;17566;807198520;88270371;2648337824;0.03333048004679331
61;9;17365;799127160;88472710;2661249066;0.03324480640700768
61;10;17339;791358912;85778572;2651869927;0.032346447737366724
62;0;0;791358912;0;0;0.0
62;1;17302;807783320;82471917;2576807704;0.03200546042763616
62;2;17366;784520904;89100852;2641572916;0.03373022620739196
62;3;17394;831830536;90015634;2720357511;0.03308963385731987
62;4;17303;799922880;85216023;2596358595;0.032821361103241596
62;5;17327;785331656;88738219;2677415832;0.03314323383742507
62;6;17337;797128392;87737218;2654557770;0.03305153837356495
62;7;17318;808906976;85016266;2579443825;0.032959146144615106
62;8;17243;795631184;84133846;2549137726;0.03300482556978956
62;9;17375;787173440;88611831;2673119359;0.033149223472441286
62;10;17271;802539440;85196579;2587853618;0.032921714894308216
63;0;0;802539440;0;0;0.0
63;1;17463;767178840;96600797;2809350284;0.0343854582855571
63;2;17413;759416464;92991431;2742018529;0.033913494754506085
63;3;17365;777029944;84648993;2616821189;0.032348023378833926
63;4;17232;772925704;80647488;2546849981;0.03166558242599528
63;5;17307;794051208;85165974;2667280322;0.031929892519186064
63;6;17212;773633160;83116851;2615670599;0.031776497786753614
63;7;17248;759243688;79838440;2548671624;0.031325510610385326
63;8;17220;782910280;82113057;2629014980;0.03123339259177595
63;9;17269;783308328;81312527;2593233324;0.031355654058377355
63;10;17378;756821064;90056508;2649287555;0.03399272677291537
64;0;0;756821064;0;0;0.0
64;1;17246;776861016;80415245;2532465326;0.03175373979434299
64;2;17222;775300168;77034820;2462048341;0.031288914485209124
64;3;17386;780765264;87413305;2627238550;0.03327193299595882
64;4;17310;768839928;89310866;2662726593;0.03354113270013825
64;5;17244;753280696;77245720;2470668694;0.03126510656308984
64;6;17314;774362600;83718778;2505727034;0.03341097288891684
64;7;17306;756691048;85920927;2652612374;0.032391060164752135
64;8;17264;701770016;80751351;2558744908;0.03155896890992465
64;9;17247;755217144;86009414;2614826314;0.03289297401494637
64;10;17305;754861400;85420776;2548217181;0.03352178010450358
65;0;0;754861400;0;0;0.0
65;1;17271;728580072;82088093;2577299859;0.03185042388969455
65;2;17212;719519336;81387327;2564949875;0.03173057212277881
65;3;17160;719937112;76146565;2490497052;0.030574846470446657
65;4;17178;726069048;76734482;2474395852;0.03101140100036023
65;5;17257;741045360;83095731;2580021882;0.03220737451094223
65;6;17256;743453120;83163712;2593222089;0.03206964507697435
65;7;17268;703509512;81423388;2556546166;0.03184898011343011
65;8;17219;729623624;82094515;2582214008;0.031792297131710084
65;9;17269;742831280;85361235;2630235181;0.03245384124454839
65;10;17268;703947672;81358486;2580290243;0.03153074977542362
66;0;0;703947672;0;0;0.0
66;1;17290;718395368;82645999;2491888742;0.03316600681524328
66;2;17222;708310560;75828017;2496410088;0.03037482397803866
66;3;17267;713836040;83642319;2588952497;0.03230739810673321
66;4;17389;726058720;88700522;2697999718;0.032876401508949306
66;5;17255;704966624;83948268;2590064363;0.03241165323890447
66;6;17291;723694552;86208621;2642446929;0.032624542068901474
66;7;17321;702672824;87103361;2684633885;0.03244515443490351
66;8;17186;720131568;81320805;2588475711;0.031416483706769464
66;9;17190;696483792;75930699;2441577605;0.031099031562422937
66;10;17230;716029936;80919675;2509454854;0.03224591782195895
67;0;0;716029936;0;0;0.0
67;1;17168;692472536;77122204;2452605794;0.031445006037525494
67;2;17256;701633800;82733981;2293232155;0.036077455489891296
67;3;17358;699704064;89868666;2647823217;0.033940583881510694
67;4;17206;713183848;80314905;2605046253;0.030830510171367773
67;5;17356;2144077920;86337755;2626699992;0.03286928665738542
67;6;17392;1954363120;88700725;2493471078;0.03557319183792033
67;7;17340;1624006280;85793772;2369022541;0.03621483988235298
67;8;17321;1262647736;85003140;2541692919;0.03344351292973799
67;9;17416;892371336;94260965;2692618523;0.03500717394418667
67;10;17372;1972096368;88248839;2567592765;0.03437026315191381
68;0;0;1972096368;0;0;0.0
68;1;17406;1588438544;85928445;2555711599;0.033622121147637365
68;2;17349;1188566824;88239396;2404066737;0.036704220661574756
68;3;17281;793125760;80662181;2457188836;0.032827017532485646
68;4;17366;1970923752;89086269;2646374586;0.03366351440619526
68;5;17353;1561112120;85449540;2607154441;0.03277502040394085
68;6;17412;1131231144;91840864;2662619497;0.03449267313766688
68;7;17451;2041324720;89872560;2629995125;0.03417213938752073
68;8;17361;1615549816;89986436;2629453251;0.03422248939614253
68;9;17433;1174443288;91937421;2701689568;0.034029602101198916
68;10;17283;746639584;82441819;2526786853;0.032627136278676847
69;0;0;746639584;0;0;0.0
69;1;17383;1977538216;86369256;2613879282;0.033042557318834896
69;2;17333;1580497208;85368094;2525645214;0.03380050908448775
69;3;17406;1160687048;91114227;2676240536;0.03404560456145785
69;4;17386;2105509984;88243893;2555789266;0.03452706143418007
69;5;17400;1738617544;93954919;2741423154;0.034272315407751164
69;6;17254;1311710136;84079214;2585707193;0.032516912289070624
69;7;17312;852695880;84101331;2537199665;0.03314730494416962
69;8;17346;1922149736;86365965;2620449152;0.03295845864213129
69;9;17356;1473305232;82774030;2562566854;0.03230121776951697
69;10;17398;995213352;91384398;2481612344;0.03682460647850485
70;0;0;995213352;0;0;0.0
70;1;17386;1849352688;87978281;2561204121;0.03435035898882188
70;2;17386;1362559688;91559928;2490857468;0.03675839712880753
70;3;17365;820473296;89647212;2549867694;0.03515759355316574
70;4;17361;1842503576;88245980;2631999000;0.033528120641383226
70;5;17333;1362438992;86113300;2529077884;0.03404928750703511
70;6;17427;869005792;96144605;2796826240;0.03437632400073592
70;7;17377;1894632680;88845920;2425073393;0.03663638397767865
70;8;17312;1418200352;84578051;2440669829;0.03465362254043744
70;9;17353;908701736;85774471;2620849219;0.03272773968764511
70;10;17414;1857543576;90305264;2497941347;0.03615187526658928
71;0;0;1857543576;0;0;0.0
71;1;17306;1354682176;85776030;2485668948;0.03450822768213621
71;2;17174;809207064;79734826;2535592152;0.03144623473341623
71;3;17492;1858841000;89065869;2608672938;0.03414221372966916
71;4;17398;1348840024;88556570;2589964760;0.034192191093750636
71;5;17167;800327432;77486775;2504160889;0.03094320949599337
71;6;17313;1854484576;86411705;2639369087;0.03273953060434552
71;7;17385;1357692376;88388250;2460499188;0.035922893383210495
71;8;17384;823900328;86816338;2677107810;0.03242915271312888
71;9;17408;1860967144;90432655;2684597092;0.03368574571934312
71;10;17346;1331172240;88687384;2637299011;0.033628111044705505
72;0;0;1331172240;0;0;0.0
72;1;17552;2137684104;99072425;2678663909;0.03698576169527209
72;2;17297;1690660216;84224439;2529310029;0.03329937336044936
72;3;17271;1145010792;79800400;2415480194;0.033037074863301485
72;4;17327;1873674280;81847117;2493475932;0.03282450652505436
72;5;17233;1290761240;79701215;2434360693;0.03274010101673951
72;6;17367;2042787752;90291506;2587441685;0.034896054478615234
72;7;17360;1522540784;86051570;2568535569;0.0335021913025336
72;8;17298;962341808;81072442;2387757940;0.03395337552515897
72;9;17365;1714933808;89097765;2635639632;0.033804987570470714
72;10;17343;1144650104;85858002;2543128418;0.033760781167127045
