ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
48;6;9463;479381112;496363;3408060;0.14564385603539845
48;7;9449;470184800;333816;3108535;0.10738692020517704
48;8;9459;460882904;333887;3085454;0.10821324835826429
48;9;9438;451719352;335893;3100447;0.10833695915459932
48;10;9440;442544744;320048;2970141;0.1077551537115578
49;0;0;442544744;0;0;0.0
49;1;9455;433053448;361653;3222461;0.11222882138837367
49;2;9449;423686776;516594;3614307;0.142930304481606
49;3;9476;414180056;369559;3318429;0.11136564922739044
49;4;9440;404791672;362781;3223788;0.11253252385082393
49;5;9473;395305704;332220;3126036;0.10627516765641855
49;6;9476;385936344;378492;3455795;0.10952385775197893
49;7;9461;376404088;373492;3377516;0.11058185956780071
49;8;9466;367082032;528770;3762379;0.14054139681302708
49;9;9450;357556904;322889;3181950;0.10147519602759314
49;10;9458;348205024;396301;3572376;0.11093485120267295
50;0;0;348205024;0;0;0.0
50;1;9451;338646152;334645;3105077;0.10777349482798655
50;2;9440;328954392;365926;3364078;0.10877452900913713
50;3;9459;319390424;413295;3471516;0.11905317446326043
50;4;9480;309701248;379902;3364389;0.11291857154449143
50;5;9456;300142536;506148;3605753;0.1403723438627105
50;6;9428;290445432;359097;3135422;0.11452908093392213
50;7;9457;280889336;386635;3282626;0.11778222679038063
50;8;9444;271364312;360741;3247101;0.11109632869442619
50;9;9471;261653536;384836;3387856;0.11359278552571302
50;10;9459;252097464;370618;3310457;0.1119537272346386
51;0;0;252097464;0;0;0.0
51;1;9473;242213624;550274;3738734;0.1471819070305617
51;2;9492;232462744;377114;3362359;0.11215756556631817
51;3;9472;222567968;361138;3369194;0.10718824739685515
51;4;9439;212817032;363177;3293682;0.11026474322657744
51;5;9467;202933264;341937;3341462;0.1023315542717529
51;6;9456;193187768;382675;3332524;0.11483038081646224
51;7;9467;493243960;526742;3880694;0.13573396923333816
51;8;9436;481093976;350595;3185996;0.11004251103893413
51;9;9470;469180536;381200;3362289;0.11337514413543869
51;10;9474;457178104;385467;3272091;0.11780448648891488
52;0;0;457178104;0;0;0.0
52;1;9463;445012088;383978;3344645;0.1148038132597032
52;2;9453;432683904;355590;3189891;0.11147402842291476
52;3;9449;420276568;371711;3268609;0.11372146377862877
52;4;9480;408110464;517958;3533278;0.14659418251266954
52;5;9488;395860752;522968;3638357;0.14373740674705643
52;6;9460;383697320;519951;3534684;0.14709971244954287
52;7;9449;371442280;362315;3280666;0.11043946564508549
52;8;9444;359283584;367956;3318446;0.11088202128345617
52;9;9437;346876248;348311;3287862;0.10593844875484433
52;10;9444;334710144;515262;3694613;0.13946305066322237
53;0;0;334710144;0;0;0.0
53;1;9446;322210408;377071;3256155;0.1158025339702809
53;2;9484;309796984;391663;3449655;0.11353686093247006
53;3;9444;297291936;383856;3313831;0.11583451298512205
53;4;9464;284881168;379636;3409778;0.1113374536406769
53;5;9474;272378776;368657;3396195;0.10855000964314475
53;6;9450;259960040;507843;3620055;0.14028599012998422
53;7;9472;247462976;354746;3325259;0.10668221633262251
53;8;9497;235049536;408524;3603818;0.11335866572618263
53;9;9492;222544488;350507;3291005;0.10650454800281373
53;10;9452;210133720;348004;3203170;0.10864362490907445
54;0;0;210133720;0;0;0.0
54;1;9457;197381344;351134;3269308;0.10740315687601168
54;2;9466;494273936;411615;3633298;0.11328963382579683
54;3;9482;481684424;486555;3444429;0.14125853661085772
54;4;9463;469472000;358357;3145467;0.11392807490906756
54;5;9486;456981608;367168;3409373;0.10769370203846866
54;6;9468;444551424;357633;3215240;0.11123057687762034
54;7;9463;432202672;335194;3339103;0.10038444456490261
54;8;9436;419676792;378729;3356490;0.11283483639158765
54;9;9449;407268352;496006;3609262;0.13742587819892266
54;10;9469;394682704;378720;3224499;0.11745080398536331
55;0;0;394682704;0;0;0.0
55;1;9455;381947144;363595;3354350;0.1083950690893914
55;2;9466;369124568;332179;3223131;0.10306096773603059
55;3;9447;356705200;364853;3305389;0.11038125921033802
55;4;9417;343966904;353010;3202390;0.11023329450816421
55;5;9480;331291472;541133;3940117;0.13733932266478383
55;6;9468;318569576;370078;3245393;0.11403179830609113
55;7;9451;305891488;377652;3462676;0.10906362593554811
55;8;9476;293172248;364427;3239250;0.11250351161534305
55;9;9441;280513216;338758;3307122;0.10243287063495088
55;10;9465;267772264;368195;3193363;0.11530007706608988
56;0;0;267772264;0;0;0.0
56;1;9454;254857136;380828;3412738;0.11159016601919046
56;2;9477;241683096;501161;3622319;0.13835363478478843
56;3;9459;228776272;335405;3376301;0.0993409651568388
56;4;9458;215716608;373552;3269334;0.11425935679866298
56;5;9452;202763208;371024;3461293;0.10719231223707441
56;6;9479;496959320;466451;4005383;0.11645602929857145
56;7;9451;487779592;347992;3337602;0.10426407941989488
56;8;9431;478630496;497884;3606179;0.13806413935636583
56;9;9456;469460560;372397;3264896;0.11406090729995687
56;10;9452;460365920;342242;3365878;0.1016798588659482
57;0;0;460365920;0;0;0.0
57;1;9453;451060864;392026;3314368;0.11828077027053122
57;2;9488;441704144;391346;3538593;0.11059367381329246
57;3;9461;432301424;348848;3310777;0.10536741073168021
57;4;9469;423137872;493047;3728711;0.13222987783177617
57;5;9453;413783264;473433;3447645;0.13732069282075154
57;6;9457;404446192;371681;3352873;0.1108544821113117
57;7;9449;395073288;352582;3147575;0.11201702898262948
57;8;9453;385849784;383129;3333784;0.11492316238844508
57;9;9491;376525296;359215;3233261;0.1110999081113464
57;10;9486;367174784;348075;3254177;0.10696252846725916
58;0;0;367174784;0;0;0.0
58;1;9460;357653584;533923;3713380;0.14378356106835283
58;2;9446;348248528;379506;3387667;0.1120257687665287
58;3;9442;338779184;393127;3368837;0.11669516809510226
58;4;9438;329280368;366170;3472062;0.10546182643051881
58;5;9465;319735056;392506;3565880;0.1100726889295209
58;6;9455;310368728;337017;3315915;0.10163619996290617
58;7;9487;300866016;580664;3968020;0.14633595596796387
58;8;9447;291364472;377883;3407723;0.11089017505237368
58;9;9438;281946176;355453;3454450;0.10289713268392943
58;10;9460;272471904;428451;3571725;0.11995632362513911
59;0;0;272471904;0;0;0.0
59;1;9444;262785648;372795;3477055;0.10721573285438396
59;2;9462;253252160;335317;3347537;0.10016827297203884
59;3;9467;243585000;568098;3965419;0.1432630448383891
59;4;9453;233918952;493532;3757059;0.13136125889958075
59;5;9454;224369080;355809;3515869;0.1012008695432054
59;6;9424;214718312;343555;3298324;0.10416047665420378
59;7;9453;205052264;341622;3507690;0.09739230091598744
59;8;9430;195342320;376838;3396008;0.11096499183747506
59;9;9530;494749504;399853;3719609;0.1074986645101676
59;10;9437;484304536;390326;3450804;0.11311161109121237
60;0;0;484304536;0;0;0.0
60;1;9454;473755840;358890;3358177;0.1068704835986906
60;2;9450;463297504;354094;3309212;0.1070025129849644
60;3;9632;452806344;530840;5733375;0.0925876992173022
60;4;9847;442174248;799203;5697528;0.14027188633386267
60;5;9563;431842272;423621;3455229;0.12260287234218051
60;6;9429;421354464;532754;3725026;0.14302020979182428
60;7;9440;410697816;537759;3611584;0.14889837810777765
60;8;9456;400211016;370222;3428586;0.10798095774759624
60;9;9447;389674328;396245;3282890;0.12070005391590946
60;10;9440;379064176;348376;3369474;0.1033918053678408
61;0;0;379064176;0;0;0.0
61;1;9501;368244880;348025;3372969;0.10318061031690479
61;2;9444;357571736;540437;3809438;0.14186790807462937
61;3;9442;346760584;409017;3497447;0.11694730470540368
61;4;9458;335916760;371011;3496372;0.10611313670284513
61;5;9443;325246320;350300;3300029;0.10615058231306453
61;6;9460;314435192;377737;3533136;0.10691266908491494
61;7;9444;303585896;348566;3452611;0.10095721759561098
61;8;9486;293078304;397224;3501268;0.1134514695818772
61;9;9449;282388744;520785;3792397;0.13732343950277356
61;10;9438;271607768;363075;3593579;0.10103437269641213
62;0;0;271607768;0;0;0.0
62;1;9468;260736440;376062;3494748;0.10760775884269767
62;2;9447;249770720;352712;3463356;0.10184110440855633
62;3;9458;238899472;380649;3558551;0.10696741454597672
62;4;9443;227914808;378391;3608236;0.10486869484146824
62;5;9469;216902640;707569;4259586;0.16611215268338284
62;6;9458;206055888;440662;3503448;0.1257795177779148
62;7;9444;195071112;649961;4107412;0.15824100431123053
62;8;9489;494530488;460819;3800009;0.12126787068135891
62;9;9456;483545144;355509;3398728;0.10460060351990509
62;10;9452;472642392;399103;3487004;0.11445441416184209
63;0;0;472642392;0;0;0.0
63;1;9481;461470624;580313;3929242;0.14769082688213148
63;2;9465;450355752;650522;4143396;0.15700213061942425
63;3;9464;439255384;378130;3441625;0.10986961101223985
63;4;9461;428100040;523996;3646150;0.14371213471744168
63;5;9483;416954904;696102;12009372;0.05796323071681017
63;6;9458;405582840;361741;3502488;0.10328115328303766
63;7;9461;394361760;408080;3458611;0.11798956286208538
63;8;9499;383243416;628244;3900589;0.16106388035242883
63;9;9464;372028408;391635;3580575;0.10937768375191136
63;10;9461;360933648;397445;3401611;0.11684022658675551
64;0;0;360933648;0;0;0.0
64;1;9437;349662184;346684;3418982;0.10139977338283734
64;2;9435;338279336;345514;3379250;0.10224576459273507
64;3;9463;327033504;371338;3467579;0.10708854794656444
64;4;9475;315740072;528161;3786327;0.13949164982316636
64;5;9500;304477960;390304;3505393;0.11134386358391199
64;6;9458;293222936;371917;3435502;0.10825695924496624
64;7;9450;281952568;374390;3400046;0.11011321611531139
64;8;9449;270629792;365533;3494906;0.10459022359971913
64;9;9482;259300808;373987;3434355;0.10889584798310017
64;10;9469;247928784;542819;3912340;0.1387453544426098
65;0;0;247928784;0;0;0.0
65;1;9463;236585480;328793;3354097;0.09802727828086069
65;2;9443;225043944;363477;3511357;0.10351468107629044
65;3;9455;213565096;366459;3402071;0.10771644683488381
65;4;9462;201972600;402148;3404338;0.11812810596362641
65;5;9427;190521048;380228;3397030;0.11192953844976347
65;6;9444;485436664;400897;3511272;0.11417429353237231
65;7;9477;468258688;470106;3513414;0.13380318971803493
65;8;9443;451075144;385446;3477003;0.11085581461965952
65;9;9464;434160800;342545;3269684;0.10476394660768441
65;10;9442;417128240;348851;3491464;0.09991539365721658
66;0;0;417128240;0;0;0.0
66;1;9456;399733336;380658;3483793;0.10926538976339868
66;2;9471;382547232;365322;3344921;0.10921692918906008
66;3;9448;364971152;524782;3808884;0.1377784148847799
66;4;9456;347886752;386192;3490895;0.11062836321344527
66;5;9473;330680384;348646;3465469;0.10060571887960908
66;6;9453;313308368;385119;3492180;0.11028039791763311
66;7;9435;296034256;376451;3525205;0.10678839953988492
66;8;9432;278567848;342116;3228871;0.10595530140411308
66;9;9440;261449760;560939;3864762;0.14514192594524578
66;10;9449;244148928;388660;3508151;0.11078770554631201
67;0;0;244148928;0;0;0.0
67;1;9502;226410776;357406;3489272;0.10242996246781563
67;2;9452;209012752;388941;3503388;0.11101853405903085
67;3;9480;191448384;371252;3344790;0.1109941132328188
67;4;9493;480407816;424997;3766549;0.11283458677956931
67;5;9468;457377240;446018;3422997;0.13030043555398968
67;6;9481;434308568;401329;3425243;0.11716803742099466
67;7;9477;411239896;405747;3668795;0.11059407789205992
67;8;9475;388038736;404559;3549110;0.11398885917878003
67;9;9452;365102552;385107;3495304;0.11017839936097118
67;10;9460;342033880;432250;3620325;0.11939535815154717
68;0;0;342033880;0;0;0.0
68;1;9599;318615312;545365;5265645;0.10357040780379231
68;2;9595;295202056;671156;5598169;0.11988848496713836
68;3;9455;271786144;373780;3363701;0.11112164844616094
68;4;9501;248224032;453526;3835897;0.1182320588900067
68;5;9456;224794424;392512;3523815;0.11138836743699655
68;6;9468;201508296;389087;3675077;0.10587179533925412
68;7;9477;489493816;461745;3867215;0.11939987820692669
68;8;9475;475069216;528178;3878816;0.1361699033932004
68;9;9462;460483472;379415;3418242;0.11099711489122187
68;10;9467;445952112;397832;3571223;0.11139937214786083
69;0;0;445952112;0;0;0.0
69;1;9449;431335688;361531;3416066;0.10583255709930663
69;2;9464;416591976;384224;3599383;0.10674718417017583
69;3;9486;401920072;380430;3541879;0.10740908992091486
69;4;9443;386702744;474726;3712845;0.12786044125192406
69;5;9439;372091688;367821;3497409;0.10516956981582652
69;6;9453;357403416;378590;3500082;0.1081660372528415
69;7;9476;342720696;394117;3451308;0.11419351735631825
69;8;9470;328043288;353412;3569350;0.09901298555759452
69;9;9457;313296920;387426;3570386;0.10851095651842686
69;10;9445;298839448;391191;3655236;0.10702209104966136
70;0;0;298839448;0;0;0.0
70;1;9463;284160032;540596;3774179;0.14323538973641683
70;2;9477;268818424;463746;3575896;0.1296866575537991
70;3;9449;254135720;395212;3692630;0.10702724074710979
70;4;9464;239111344;376199;3498354;0.10753600121657214
70;5;9448;224323640;375271;3572753;0.10503692810558132
70;6;9434;209704568;360194;3450990;0.10437410714026989
70;7;9459;194806592;534080;3983593;0.134069921299691
70;8;9471;488374976;524574;4256171;0.12325021715527877
70;9;9452;472319408;380939;3531984;0.10785411258941151
70;10;9466;456157344;394186;3301760;0.1193866301608839
71;0;0;456157344;0;0;0.0
71;1;9544;439906048;376189;3503873;0.1073637657529254
71;2;9444;423613808;350242;3496390;0.1001724635981684
71;3;9450;407220208;572431;3841185;0.14902458486118217
71;4;9444;390682624;380177;3478018;0.10930851996740673
71;5;9455;374134256;383867;3565905;0.10764925033056125
71;6;9438;357591200;386646;3505473;0.11029781145083702
71;7;9454;341029120;380655;3704915;0.1027432478208002
71;8;9462;324568240;337582;3544494;0.09524123894694136
71;9;9492;308264896;432630;3852243;0.11230599938788909
71;10;9460;291964336;563296;3752731;0.1501029516903823
72;0;0;291964336;0;0;0.0
72;1;9455;275399520;400617;3435362;0.11661565797141611
72;2;9462;258881088;426236;4089464;0.10422784012770378
72;3;9453;242318960;372847;3566819;0.10453207746173832
72;4;9451;225683120;385730;3698086;0.10430530820537975
72;5;9472;209148256;386473;3760334;0.10277624274864945
72;6;9452;192379200;512727;3918207;0.1308575580616338
72;7;9464;484886872;442137;4057076;0.10897922543230643
72;8;9447;466311008;385078;3619044;0.10640323798218534
72;9;9500;447502808;430732;3742776;0.11508356364366983
72;10;9447;428806344;360468;3371198;0.10692578721273566
