ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
21;6;16810;367207272;1165485;6398460;0.18215086130100056
21;7;16794;357992160;1019948;5874679;0.17361765638599147
21;8;16781;349531192;1138700;6340494;0.17959168481194052
21;9;16720;341142584;990040;5874212;0.1685400526913227
21;10;16774;332005120;1017083;5908572;0.17213685472564266
22;0;0;332005120;0;0;0.0
22;1;16523;323167080;958077;5610975;0.1707505380081002
22;2;16516;313582232;1068982;5718520;0.1869333324006911
22;3;16625;304742144;1010045;5689230;0.1775363274116181
22;4;16469;295904104;871582;5304474;0.1643107309037616
22;5;16539;286319256;975216;5714851;0.1706459188524775
22;6;16522;277479168;866262;5454962;0.15880257277685894
22;7;16521;267806464;862051;5387992;0.15999485522621415
22;8;16536;259056280;1105979;5873049;0.18831428104890663
22;9;16541;250216192;898874;5494399;0.16359823886106561
22;10;16514;240551664;880758;5420921;0.1624738674479853
23;0;0;240551664;0;0;0.0
23;1;16336;231341824;670781;4675059;0.14348075607174154
23;2;16363;222054352;902150;4910520;0.18371781399933204
23;3;16367;212018024;765307;5041355;0.15180581411148392
23;4;16387;202730552;659291;4805566;0.13719320471303484
23;5;16394;504158904;804922;4861178;0.16558167588185416
23;6;16438;496478784;822621;5065522;0.16239609659182214
23;7;16352;488220808;867219;5125834;0.16918593149914726
23;8;16390;480441800;707222;4706019;0.1502803112354625
23;9;16355;472183864;664585;4723182;0.1407070487650063
23;10;16398;464406888;729538;5084752;0.14347563066989305
24;0;0;464406888;0;0;0.0
24;1;16247;456018280;490404;3806804;0.1288230231974118
24;2;16231;447257496;534119;4145876;0.1288313977552633
24;3;16233;439241064;759371;4175638;0.1818574790247622
24;4;16200;430480280;496438;3988453;0.12446881033824393
24;5;16244;422463848;491554;3887908;0.12643148963401396
24;6;16220;413703064;602377;4093396;0.14715825197464405
24;7;16228;405686632;497644;3978565;0.12508127930547824
24;8;16204;397298024;494002;3895844;0.12680230522577393
24;9;16227;388537240;482967;3770935;0.1280761933048435
24;10;16220;380520808;624213;4187868;0.14905269220519846
25;0;0;380520808;0;0;0.0
25;1;16203;371389896;509042;3890431;0.13084462878277497
25;2;16202;363001288;508007;4064874;0.12497484546876483
25;3;16264;353872440;517302;4131938;0.12519597341489636
25;4;16203;345483816;908179;4549193;0.19963518804324196
25;5;16235;336485608;713239;4437436;0.1607322336592573
25;6;16248;328092008;479082;4081251;0.11738606618411855
25;7;16228;319091752;509207;4009018;0.12701539379468987
25;8;16217;310572488;617042;4320850;0.14280569795294906
25;9;16215;301574280;622969;4173168;0.14927963599835903
25;10;16212;293055016;532263;4262967;0.124857405651979
26;0;0;293055016;0;0;0.0
26;1;16220;284051816;761634;4519450;0.1685236035358285
26;2;16217;274681448;914400;4935172;0.18528229613881744
26;3;16225;265792040;549741;4775699;0.11511215426265349
26;4;16225;256788840;566015;4382406;0.12915622149111697
26;5;16249;247287800;868973;4836683;0.17966300458392662
26;6;16229;238158936;531181;4557337;0.11655512857618386
26;7;16229;228914216;490059;4185293;0.11709072698136068
26;8;16208;220024824;561285;4600554;0.12200378476157436
26;9;16254;210656488;850556;4751194;0.1790194212233809
26;10;16211;201890712;524066;4239362;0.12361907286992713
27;0;0;201890712;0;0;0.0
27;1;16230;503604776;483418;4129819;0.11705549323105928
27;2;16200;494704784;662183;4358397;0.1519326945204854
27;3;16227;485653824;507628;4057398;0.12511170952418274
27;4;16240;477124896;482370;4135001;0.11665535268310696
27;5;16253;468437384;511499;3984327;0.12837776618234398
27;6;16208;459053200;818118;4611756;0.1773983705989649
27;7;16228;449985840;627689;4407801;0.1424041148863118
27;8;16239;441172360;605517;4283392;0.14136390038548888
27;9;16230;431790224;522974;4187079;0.12490187073136189
27;10;16267;423401616;614036;4172161;0.14717456972537732
28;0;0;423401616;0;0;0.0
28;1;16219;413911432;476480;4216483;0.11300413164241384
28;2;16227;404386928;474621;4063447;0.11680255704085718
28;3;16227;395476288;623788;4329071;0.14409280882665126
28;4;16199;385984056;517454;4283513;0.1208013142483751
28;5;16191;376601920;521339;4203407;0.12402772322546925
28;6;16207;367440864;474998;3914481;0.12134380011041054
28;7;16235;357918408;844489;4722069;0.1788387674978913
28;8;16222;349670120;643305;4439807;0.1448948118690745
28;9;16243;340177888;600894;4331833;0.13871587385755638
28;10;16204;331126928;525425;4317948;0.12168395728711878
29;0;0;331126928;0;0;0.0
29;1;16210;321636744;611538;4189744;0.1459607078618646
29;2;16241;312112240;537943;4431851;0.12138111141371856
29;3;16227;302762376;518791;4348316;0.11930848631976149
29;4;16251;293569048;656701;4623022;0.14205015680219563
29;5;16254;284658408;510196;4321617;0.11805673663353324
29;6;16183;275499400;541401;4398099;0.12309886612375029
29;7;16220;265643720;491276;4126552;0.1190524195502686
29;8;16227;256291808;617987;4418769;0.1398550139190349
29;9;16244;246769352;493994;4218977;0.11708857384147864
29;10;16231;237858736;502475;4444736;0.11304945895549252
30;0;0;237858736;0;0;0.0
30;1;16236;227894928;523241;4199246;0.12460355978192275
30;2;16237;218874248;981118;4847471;0.20239791016800307
