ThreadPoolSize;RunNr;Runtime;Memory;L2-Cache-Misses;L2-Cache-References;L2-Cache-Miss-Rate
29;2;18385;2053554832;44602850;408189407;0.10926998406893984
29;3;18280;1693828240;44046770;408201055;0.10790459617993883
29;4;18559;1337283920;49395698;441754902;0.11181697764159729
29;5;18374;979782912;48667049;439313924;0.11077966424756434
29;6;18969;2001185312;47511777;432217165;0.10992570598162153
29;7;18416;1642688064;45442791;418539080;0.10857478589574002
29;8;18321;1293514944;48010798;439269886;0.10929681166443538
29;9;18570;940360368;47578136;436853352;0.10891100132842749
29;10;18608;1955948800;48671476;444521874;0.1094917457312798
30;0;0;1955948800;0;0;0.0
30;1;18627;1597221424;49280582;440995454;0.11174850342108061
30;2;18759;1232488824;49539482;437158056;0.11332167237929158
30;3;18731;876220368;49123039;439570721;0.1117522998079756
30;4;18878;1895848848;47853218;433363906;0.11042271249973458
30;5;18774;1535325872;50057964;441273813;0.1134396887494432
30;6;18271;1170481696;44042610;405878391;0.10851183747794053
30;7;18477;818518896;49416179;439150952;0.11252663526048784
30;8;18760;1858017936;48497191;437766612;0.11078321112346504
30;9;18900;1491860960;49123522;439079233;0.11187849096019534
30;10;18720;1134849552;45333318;410158391;0.11052636979941732
31;0;0;1134849552;0;0;0.0
31;1;18763;2144919216;49605876;439606252;0.11284160717532288
31;2;18709;1774309488;51478445;464516273;0.1108216180835499
31;3;18500;1396357984;48195060;437809393;0.11008228870959834
31;4;18400;1030118816;46463641;420159293;0.11058577490513818
31;5;18751;2027469872;48451879;434264931;0.11157216607020934
31;6;19267;1652023728;53814671;468545290;0.11485479023810057
31;7;18651;1285393856;45997734;406800701;0.11307191429839744
31;8;18561;916487648;45177037;412977806;0.10939337742522658
31;9;18478;1905040896;46826525;432315323;0.10831567263231148
31;10;18520;1540512728;48584008;439360198;0.11057899241023193
32;0;0;1540512728;0;0;0.0
32;1;18612;1157834648;48377943;436973724;0.1107113319243882
32;2;18529;785986480;48260216;437297224;0.1103602157785479
32;3;18742;1174315008;44607827;413286137;0.10793448656130462
32;4;18406;711722408;49354983;444941771;0.1109245888267029
32;5;18519;1701253120;47778499;440861248;0.10837536575680155
32;6;18970;1319612576;48492154;435469685;0.1113559810713345
32;7;18872;938787584;44105293;406550085;0.10848673909390524
32;8;18600;554958976;49110465;436197812;0.11258760050818412
32;9;18648;1558808096;44608381;407398694;0.10949564065121917
32;10;19228;1175423488;49475856;438245020;0.11289542092229593
33;0;0;1175423488;0;0;0.0
33;1;19037;789981952;48263975;435410855;0.11084697233834466
33;2;18435;1760151872;43877639;405698169;0.10815340652917761
33;3;18431;1367978848;42097749;384238793;0.1095614231746767
33;4;18625;981221696;48731196;443416552;0.10989936162779959
33;5;18544;591383840;48538497;438141116;0.11078279400739921
33;6;18544;1588419728;45235742;407528963;0.11100006651551782
33;7;18627;1203704768;48828460;435999096;0.11199211293777545
33;8;18453;812590896;46901732;432503685;0.10844238702844809
33;9;18776;1788668728;47239773;415713164;0.11363549940410354
33;10;18748;1392032920;44977853;407379701;0.1104076930921995
34;0;0;1392032920;0;0;0.0
34;1;19059;1008734040;48684014;438123688;0.11111933760586805
34;2;18585;614143104;45485418;413579843;0.10997977481218783
34;3;18593;1580311288;44605033;412174168;0.10821889497936707
34;4;18524;1176344848;49024326;438511019;0.11179724995690474
34;5;18701;785620888;48120177;441671462;0.1089501612399852
34;6;18457;1744940128;45945943;415159437;0.11067059761910218
34;7;18392;1343220024;44490857;407718205;0.10912158558139438
34;8;18563;946500392;46257985;419535328;0.11026004703947125
34;9;18447;550433128;42010518;384126991;0.10936622258861263
34;10;18882;1542300480;47755550;438768308;0.10884001676802965
35;0;0;1542300480;0;0;0.0
35;1;18369;1141285680;45998322;414294139;0.11102817459843428
35;2;18360;735755072;44673398;410685508;0.10877763429626545
35;3;18710;1693005624;44867828;410307626;0.1093516794640322
35;4;18423;1285427280;41747767;381126712;0.10953776181397645
35;5;18436;872496552;44568646;409826512;0.1087500312815292
35;6;18432;1816951776;44722963;408072732;0.1095955683703953
35;7;18262;1409783760;44512756;413392771;0.10767666762126327
35;8;18567;1003647072;44413952;409483163;0.10846343882520025
35;9;18692;588777016;45893314;414771650;0.11064718140692596
35;10;19020;1556368520;49092020;436771008;0.1123976159150197
36;0;0;1556368520;0;0;0.0
36;1;18854;1132419912;42556816;381816127;0.1114589274538422
36;2;18438;724624928;48477866;436934603;0.11094993545292635
36;3;18840;1668201312;42586840;383583197;0.11102373704862781
36;4;18707;1254386288;43734481;390730486;0.11193004530493687
36;5;18615;839401488;44565134;405284802;0.10996004237040204
36;6;18525;1783180064;45144671;411229873;0.10977964871730027
36;7;18696;1375916456;45969127;413929962;0.11105532631145942
36;8;18458;958883008;44307543;407902113;0.10862297984712818
36;9;18906;537316720;48282153;434964098;0.11100261658836956
36;10;18762;1517499824;45728343;409400947;0.11169574309753612
37;0;0;1517499824;0;0;0.0
37;1;18271;1092897984;46550838;416482091;0.11177152392850428
37;2;18683;674044864;42852527;382722622;0.11196758314432743
37;3;18530;1602230488;44472132;410865638;0.10824008602053015
37;4;18672;1182561992;44055693;410566705;0.10730459256310129
37;5;18946;762096816;41958956;380654701;0.11022839305483843
37;6;18474;1700275360;45026051;404913841;0.11119909087029702
37;7;18555;1278098400;47717950;436956979;0.10920514442681553
37;8;18365;845617824;43196323;405606293;0.10649815780841447
37;9;18649;1773510976;45457071;413150988;0.11002532323606594
37;10;18853;1348456272;48174401;438385037;0.10989061426382579
38;0;0;1348456272;0;0;0.0
38;1;18551;912779296;46089080;417143737;0.11048728750301243
38;2;18695;1840527616;42097790;388645792;0.10831917099465212
38;3;18515;1397427320;42652716;388293362;0.10984662673682276
38;4;18716;965131216;48385482;440550825;0.10982951172546324
38;5;18689;533371232;45733866;414001125;0.11046797517760368
38;6;18530;1497869680;40594904;378560867;0.10723481357622736
38;7;18603;1052741920;44113007;407066917;0.10836794924309705
38;8;18622;611538128;39993190;358545612;0.11154282373423663
38;9;18624;1545127832;41966141;384797593;0.10906030017708557
38;10;18767;1104932864;48993026;439149308;0.11156348218588107
39;0;0;1104932864;0;0;0.0
39;1;18666;657806008;47140738;434063246;0.10860338541540557
39;2;18405;1578403664;40976917;382269946;0.1071936662266408
39;3;18848;1135698856;45431054;410281552;0.110731408172113
39;4;18552;710502584;43450754;397490867;0.10931258453291708
39;5;18696;1619935056;45221335;414832489;0.10901107362398513
39;6;18453;1175968368;41505206;385540766;0.107654519729828
39;7;18719;733501688;41153715;377920427;0.10889518549363832
39;8;18729;1642113136;39290006;356437101;0.11022984389046526
39;9;18810;1198709104;44859513;412765370;0.10868041812713115
39;10;18419;755313632;44701877;409063748;0.10927851030201777
40;0;0;755313632;0;0;0.0
40;1;18442;1651457056;41393574;382221591;0.10829732012705687
40;2;18389;1200487528;47676878;435945019;0.10936442882032332
40;3;18444;743396936;43907452;403455938;0.10882836975372513
40;4;18635;1638067136;42038520;385444316;0.10906509255671577
40;5;18683;1198814232;44437455;401001556;0.11081616601008899
40;6;18622;752893984;41165036;377558345;0.1090296017692312
40;7;18594;1653057584;45217912;412999220;0.10948667651236726
40;8;18464;1195900544;41292290;379284421;0.10886893242577976
40;9;18564;749430128;44846468;409790169;0.10943763758276007
40;10;18449;1647781088;39504039;359437941;0.10990503364807556
41;0;0;1647778864;0;0;0.0
41;1;18388;1184543440;44190141;407366369;0.10847763674865364
41;2;18492;719069840;38665046;357478879;0.10816036490927902
41;3;18440;1605623760;40639060;376684907;0.10788608527922781
41;4;18804;1144285200;41768064;385744745;0.10827902269932413
41;5;18589;679217800;44993425;413133740;0.10890765058307753
41;6;18771;1570869160;44358674;408215000;0.10866497801403673
41;7;18443;1109829808;42251665;387938756;0.10891323526335173
41;8;18576;648962816;45255402;411156219;0.11006863062917699
41;9;18737;1540069184;41459730;383937238;0.10798569634967266
41;10;19051;1082664800;44935979;404987745;0.11095639202613403
42;0;0;1082664800;0;0;0.0
42;1;18767;610268568;44580629;411631293;0.1083023321067089
42;2;18968;1512545616;46387050;411773771;0.11265178422449836
42;3;18610;1043597840;41093264;380074206;0.10811905504579282
42;4;18626;568828400;42114214;384749920;0.1094586686333814
42;5;18709;1482298720;42171458;383298054;0.11002262484745096
42;6;18535;1004440104;40364987;376863548;0.1071076977707592
42;7;18942;530188336;45856614;414664127;0.11058736701378559
42;8;18665;1469638248;39184030;357410223;0.10963320990401554
42;9;18296;1003662424;38760783;356071338;0.10885679037721369
42;10;18392;535197784;43946665;406164976;0.10819905111660834
43;0;0;535197784;0;0;0.0
43;1;18838;1459207072;44553152;410467424;0.10854247960978262
43;2;18923;985511312;46327072;412654238;0.11226607589087695
43;3;18804;510538648;39237498;358301581;0.10950969820029904
43;4;18469;1440382256;38570074;351011240;0.10988273196037825
43;5;18459;960556528;41587998;385733089;0.10781547963078687
43;6;18984;1829045360;44760272;405955397;0.11025908838945674
43;7;18860;1348090536;48543285;435782526;0.11139337193157671
43;8;18552;869309376;37790042;353038326;0.10704232151837248
43;9;18792;1737390528;41486727;381640604;0.10870627120168797
43;10;18623;1263788360;42287591;385727792;0.10963065632564013
44;0;0;1263788360;0;0;0.0
44;1;18718;784148208;39825308;360155210;0.11057818100146323
44;2;18481;1639586448;43641537;386455736;0.11292764716526293
44;3;18549;1152506920;42393724;382512272;0.11082970953674397
44;4;18830;661914712;40782167;359953793;0.1132983393787991
44;5;18985;1512549296;39941486;362141203;0.11029257557307004
44;6;18687;1028892568;41735898;382942900;0.10898726154734818
44;7;18668;542435912;41914600;384642544;0.10897026513011
44;8;18676;1463757936;42816915;383900793;0.11153119707153092
44;9;18381;982765304;38230097;354275374;0.10791068136731401
44;10;18836;500889984;43286678;384566806;0.11255957957016186
45;0;0;500889984;0;0;0.0
45;1;18697;1436993072;39696784;357885536;0.11092033627198614
45;2;18598;937732136;40478269;360642251;0.11223939759626222
45;3;19014;1757856096;45125888;410692759;0.10987748629870535
45;4;18887;1245554584;39007546;354605164;0.11000275788425913
