ThreadPoolSize;RunNr;Runtime;Memory;L2-Cache-Misses;L2-Cache-References;L2-Cache-Miss-Rate
67;10;10556;2057640040;197744;302566;0.6535565793909428
68;0;0;2057640040;0;0;0.0
68;1;10943;2022473672;205689;288089;0.7139772778551072
68;2;10419;1987529128;190882;263515;0.7243686317666926
68;3;10724;1952077448;195930;270738;0.7236885845356027
68;4;10515;1917130856;193961;268030;0.7236540685744133
68;5;11069;1882074368;205383;290208;0.7077096427390009
68;6;10611;1846908000;200455;286424;0.6998540625087283
68;7;10592;1811678160;199442;289098;0.6898767891856741
68;8;10858;1776511776;204588;295638;0.6920219998782294
68;9;10644;1741565184;195150;269631;0.7237669259098546
68;10;10766;1706510760;195956;269617;0.7267939336169456
69;0;0;1706510760;0;0;0.0
69;1;10815;1670747232;204257;302762;0.6746454310646647
69;2;11142;1635207592;206166;289268;0.7127162354633074
69;3;10787;1599553960;202917;289915;0.6999189417587913
69;4;10432;1563904424;200416;305623;0.6557621644967819
69;5;10712;1528252840;203124;285336;0.7118765245184624
69;6;10605;1492489312;199197;275817;0.7222071155875092
69;7;10968;1456949672;199434;280165;0.711844805739475
69;8;10688;1421298088;213192;326506;0.6529497160848499
69;9;10593;1385534576;204917;286919;0.7141980837797427
69;10;10707;1349994920;204134;294326;0.6935642790647105
70;0;0;1349994920;0;0;0.0
70;1;10809;1313636280;214472;334777;0.6406413821738053
70;2;10532;1276904400;267705;409545;0.6536644324799472
70;3;10579;1240831072;205254;284166;0.7223031608285299
70;4;10931;1204694272;210908;293161;0.7194272089397976
70;5;11161;1168447592;215342;320743;0.6713848782358461
70;6;10810;1132091016;206490;284867;0.7248645859295741
70;7;10740;1096239528;203936;280324;0.7275010345172015
70;8;10915;1059880904;204175;282022;0.7239683428952352
70;9;10825;1023744104;206653;302982;0.682063620941178
70;10;10876;987497424;206404;291830;0.7072747832642292
71;0;0;987497424;0;0;0.0
71;1;10790;950828984;205351;290227;0.7075530532996586
71;2;10942;914097104;216737;334362;0.6482106220204449
71;3;10497;877428664;204802;300945;0.6805296648889332
71;4;10471;840696784;203520;298553;0.6816880084943042
71;5;10512;804138240;206845;288142;0.7178578617487211
71;6;10888;767186568;210404;295763;0.7113939201319975
71;7;10905;730737920;212899;313290;0.6795588751635865
71;8;10798;693786248;208016;288038;0.7221824898103723
71;9;10936;2074208480;208865;291949;0.7154160486934362
71;10;10716;2025380648;210733;302695;0.6961892333867424
72;0;0;2025380648;0;0;0.0
72;1;10879;1975940352;213645;304109;0.7025277121032262
72;2;10539;1926383912;208958;291466;0.7169206699923834
72;3;10635;1876601064;209660;290216;0.7224274333599802
72;4;11004;1826924368;215878;336705;0.6411487800893958
72;5;10807;1777486120;216844;338630;0.6403567315358947
72;6;10816;1727585064;212142;292553;0.7251404019100812
72;7;10859;1678144768;215267;309799;0.6948602158173526
72;8;10517;1628588328;207381;284668;0.7285012716568072
72;9;10876;1578687272;206748;307066;0.6733015052138628
72;10;11257;1529246976;221589;324976;0.6818626606272463
