ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
14;7;17363;1858136240;213393994;746168756;0.28598623606802426
14;8;17255;1800611904;210269860;740221119;0.2840635785750933
14;9;17366;1734220448;211889248;741823837;0.2856328381909356
14;10;17277;1569731056;211259420;744312726;0.28383153024310914
15;0;0;1569731056;0;0;0.0
15;1;16926;2043106544;216802924;760815268;0.2849613212546623
15;2;16812;1659708912;215606252;756704342;0.2849279963560722
15;3;16804;1437312464;209430057;744915492;0.28114606186764607
15;4;16942;2097344880;216718834;757191414;0.28621406687001866
15;5;16849;1724418560;213655722;751389367;0.2843475452055472
15;6;16952;1316060256;217038274;758973962;0.2859627403133495
15;7;16885;1920860912;213793510;754988190;0.2831746414470404
15;8;16879;1674585744;214583052;752223160;0.28526514924108426
15;9;16883;1399760000;213731095;755650814;0.28284373025237025
15;10;16899;1993141936;213683987;754485862;0.2832180134344254
16;0;0;1993141936;0;0;0.0
16;1;16459;1588292224;216620356;765416456;0.2830097972181565
16;2;16587;2018904320;217782631;766467050;0.28413828226536286
16;3;16432;1575371328;216858944;764923949;0.2835039277872054
16;4;16290;1950784192;205711627;746906031;0.27541835045110247
16;5;16389;1410898400;214554594;762707740;0.28130643331349964
16;6;16437;1875881808;215004828;764760035;0.2811402507454511
16;7;16247;1289055216;208983643;750699895;0.27838507024168424
16;8;16380;1800888656;211746694;757013673;0.2797131697250071
16;9;16368;1367720272;214663107;761701822;0.2818203932299377
16;10;16267;1740436096;208054779;750336203;0.2772820745795735
17;0;0;1740436096;0;0;0.0
17;1;15926;1957155168;216893790;772719760;0.28068881013214936
17;2;16015;2277909776;222800629;785277087;0.28372230985519636
17;3;15923;1599625840;215596322;771106793;0.2795933377285136
17;4;15926;1736653152;215044492;770236456;0.2791928249108998
17;5;15890;2016762000;218674128;777318338;0.281318627529922
17;6;15956;1393794096;221591014;782630776;0.2831360851058584
17;7;15768;1635347776;204051763;748632101;0.27256614126943507
17;8;15795;1799163664;210995886;762806965;0.2766045614174485
17;9;15867;1973124352;213276017;765204763;0.2787175764090219
17;10;15900;2195324800;210796885;763609170;0.2760533703386511
18;0;0;2195324800;0;0;0.0
18;1;15301;1366499120;210666277;773083598;0.2725012890520541
18;2;15428;1330748752;212636132;773010468;0.27507535900535823
18;3;15433;1418234976;216807732;781092350;0.27756990834694517
18;4;15364;1336332896;214269753;775525916;0.27628961015920456
18;5;15315;1350096848;210224780;767371791;0.27395427153511304
18;6;15431;1386120368;211284759;769996726;0.2743969576307004
18;7;15334;1339406304;212838257;771787666;0.27577307383401484
18;8;15464;1349781440;213121664;774187961;0.2752841360704135
18;9;15441;1331978544;215877198;778832627;0.27718047564537895
18;10;15435;1495572336;211060718;769772145;0.27418596447134364
19;0;0;1495572336;0;0;0.0
19;1;14913;2155355440;212034714;776584630;0.27303490927962354
19;2;14933;2037033208;213966418;780444683;0.2741596203558222
19;3;14982;1791762416;216796454;788189886;0.27505612270695895
19;4;15030;1645665456;217980823;789902700;0.2759590807829876
19;5;14954;1514732000;214120548;783006212;0.2734595776106052
19;6;15032;1992573176;217690265;788982249;0.27591275377350094
19;7;14916;1602601952;210605170;775737620;0.2714902108266968
19;8;14783;2036123920;203357821;760498606;0.26740064925247214
19;9;14858;1832824400;209406206;770536719;0.2717666800769296
19;10;14863;1437885776;208225444;769001825;0.2707736668895422
20;0;0;1437885776;0;0;0.0
20;1;14517;1804299920;207781767;779386594;0.26659653707104947
20;2;14616;1344111056;211504302;788168179;0.26834920215676455
20;3;14669;1877485696;211819715;789921282;0.2681529410926797
