ThreadPoolSize;RunNr;Runtime;Memory;L2-Cache-Misses;L2-Cache-References;L2-Cache-Miss-Rate
61;7;17278;1352734624;176208;243120;0.7247778874629812
61;8;17177;1296160360;177863;247739;0.7179450954431882
61;9;17159;1240560392;178080;249266;0.7144175298676916
61;10;17087;1184962464;180365;252050;0.7155921444157906
62;0;0;1184962464;0;0;0.0
62;1;17263;1134628768;182060;254479;0.7154224906573824
62;2;17395;1078007712;189567;266049;0.712526639829505
62;3;17294;1025576864;184822;261066;0.7079512460450614
62;4;17126;971052960;181165;252133;0.7185295062526523
62;5;17094;914429856;186741;263647;0.7082993548191332
62;6;17114;863073032;176036;243260;0.7236537038559566
62;7;17214;805377952;183599;255180;0.7194882044047339
62;8;17216;748754848;181634;254324;0.7141834824869064
62;9;17084;692131744;178713;247672;0.7215712716819018
62;10;17352;2060377368;188862;267166;0.7069088132471947
63;0;0;2060377368;0;0;0.0
63;1;17060;1995340232;185786;260692;0.7126647538090928
63;2;17243;1930238208;184364;256592;0.7185103198852654
63;3;17319;1865316808;185800;260075;0.7144093050081707
63;4;17264;1800214712;182906;255954;0.7146049680802019
63;5;17140;1735293384;187107;261619;0.7151888815414783
63;6;17215;1670281672;179350;247651;0.7242046266722121
63;7;17163;1605179632;184182;255520;0.7208124608641202
63;8;17064;1540258248;181764;252533;0.719763357660187
63;9;17365;1475158256;187804;260967;0.7196465453486456
63;10;17138;1410234824;182285;254700;0.715685119748724
64;0;0;1410234824;0;0;0.0
64;1;17268;1344176584;187532;260154;0.7208499581017397
64;2;17144;1278023920;188006;261884;0.7178980006415054
64;3;17214;1212056008;186558;259842;0.717967072297781
64;4;17068;1145903344;182011;253893;0.7168807332222629
64;5;17143;1079843056;192479;271462;0.7090458333026354
64;6;17253;1013873096;190336;267600;0.711270553064275
64;7;17045;947722480;181966;253551;0.717670212304428
64;8;16993;881752520;182852;253397;0.7216028603337845
64;9;17284;815694280;187502;262961;0.7130410973490365
64;10;17314;749541616;189157;266563;0.7096146126806796
65;0;0;749541616;0;0;0.0
65;1;17152;2088512256;191472;267248;0.7164581212955756
65;2;17300;2043593912;191269;271392;0.7047702216719727
65;3;17071;1998757936;188876;263586;0.716563095156799
65;4;17269;1954212176;195356;275401;0.7093510916808581
65;5;17352;1909376200;195707;276116;0.708785438004317
65;6;17446;1864540176;201619;285465;0.7062827316833937
65;7;17110;1820076800;193437;269545;0.7176426941698046
65;8;17195;1775238760;192879;270886;0.7120301529056503
65;9;17338;1730402784;191934;270792;0.7087875565009306
65;10;17104;1685859072;185023;258605;0.7154656715840761
66;0;0;1685859072;0;0;0.0
66;1;16987;1640144944;188627;263819;0.7149864111379393
66;2;17186;1594803384;193201;271333;0.7120438722897694
66;3;17221;1549461808;190130;264631;0.71847213667333
66;4;17189;1503910368;189582;266402;0.7116388015104992
66;5;17327;1458568808;189622;264229;0.7176426508823786
66;6;17316;1413229312;198094;285897;0.6928858994672906
66;7;17026;1367515200;192292;268542;0.7160593128821562
66;8;17206;1322173624;189159;262054;0.7218321414670259
66;9;17235;1276832080;195645;274776;0.7120163333042188
66;10;17409;1231200304;199335;283699;0.7026284900546002
67;0;0;1231200304;0;0;0.0
67;1;17254;1185143264;195017;272321;0.7161291270228884
67;2;17546;1139005920;200289;280038;0.7152207914640156
67;3;17586;1092868576;200961;282964;0.7101998840841944
67;4;17383;1046650928;197024;272512;0.7229920150305308
67;5;17315;1000513600;198918;279921;0.7106219254718296
67;6;17308;954376240;195745;272411;0.7185649625015142
67;7;17434;908319200;198360;272363;0.7282927563582425
67;8;17362;862181856;196989;276787;0.7116988875922641
67;9;17192;816044512;196051;271943;0.7209268118686637
67;10;17342;769907168;197563;277825;0.7111059119949609
68;0;0;769907168;0;0;0.0
68;1;17371;723183952;200470;280480;0.7147390188248717
68;2;17358;2096440472;197787;274470;0.7206142747841294
68;3;17129;2060889544;198863;275934;0.7206904549638682
68;4;17051;2025874592;194213;271495;0.7153465073021602
68;5;17229;1990944176;200514;279747;0.7167690806335725
68;6;17239;1955931288;194635;270400;0.7198039940828402
68;7;17208;1920380360;195212;269907;0.7232565291007643
68;8;17130;1885365392;197937;275082;0.7195563504700416
68;9;17289;1850434992;196373;273353;0.7183861161209133
68;10;17274;1815422104;204638;287247;0.7124112697434613
69;0;0;1815422104;0;0;0.0
69;1;17245;1779683936;203716;281360;0.7240403753198749
69;2;17412;1744118936;201024;276978;0.7257760544158742
69;3;17492;1708467352;210312;297596;0.7067030470839661
69;4;17330;1672815768;198096;275626;0.7187130386828529
69;5;17064;1637077600;197107;276760;0.7121946813123283
69;6;17081;1601510552;201346;281853;0.7143652897077555
69;7;17345;1565861016;197819;276923;0.7143465873184964
69;8;17392;1530209432;203122;282909;0.7179764517919189
69;9;17212;1494471264;204958;285322;0.7183392798312083
69;10;17281;1458906264;199598;276161;0.7227595496829747
70;0;0;1458906264;0;0;0.0
70;1;17397;1422615984;205713;286328;0.7184522645357772
70;2;17435;1386327768;207977;290617;0.7156394842696745
70;3;17108;1349955016;203331;281118;0.7232941327129533
70;4;17335;1314202776;206097;288574;0.7141911606728257
70;5;17608;1277912496;214663;302327;0.7100358221396038
70;6;17212;1241624280;205779;283891;0.7248521439566594
70;7;17158;1205251512;203395;279125;0.7286878638602776
70;8;17368;1169412720;211213;296009;0.713535737089075
70;9;17534;1133124472;206452;289162;0.7139665654546586
70;10;17269;1096920792;198958;272345;0.7305366355174503
71;0;0;1096920792;0;0;0.0
71;1;17389;1060447384;213536;304848;0.700467118039154
71;2;17169;1023435936;210385;293325;0.7172419671013381
71;3;17603;986960480;212504;292709;0.7259906596654014
71;4;17423;950120152;211616;294511;0.7185334333861894
71;5;17049;913646744;199664;274353;0.7277631372720547
71;6;17198;876635312;207951;293631;0.7082051963178275
71;7;17538;838886544;262236;370121;0.7085142426395692
71;8;17327;802411104;211005;291583;0.7236532994036003
71;9;17706;765570776;215192;300318;0.7165471267123515
71;10;17401;729097368;207912;286731;0.7251116900509537
72;0;0;729097368;0;0;0.0
72;1;17134;691533824;203887;280007;0.7281496534015222
72;2;17527;2073938720;209327;289566;0.722899097269707
72;3;17489;2024503072;215866;299496;0.72076421721826
72;4;17210;1974380112;205959;282977;0.7278294702396307
72;5;17445;1925040928;212954;294585;0.7228949199721643
72;6;17208;1875504720;212032;297513;0.7126814626587745
72;7;17242;1825580848;210479;292239;0.7202289906549092
72;8;17499;1776044608;213349;294844;0.7235995984317131
72;9;17146;1726707488;208114;286478;0.7264571799579723
72;10;17458;1676584544;209015;287729;0.7264300783028474
