ThreadPoolSize;RunNr;Runtime;Memory;Cache-Misses;Cache-References;Cache-Miss-Rate
16;3;20692;212539152;144701629;220549225;0.6560967466559903
16;4;20697;207352704;144729527;220334154;0.6568637878991743
16;5;20793;201315480;145369242;221117441;0.6574300124972955
16;6;20716;196129584;144861703;220462065;0.6570822195646221
16;7;20882;190205776;145570164;222186729;0.6551703814857457
16;8;20806;184905904;145746743;222046215;0.6563802179649854
16;9;20639;490010104;144463229;220262795;0.6558675921641691
16;10;20818;482555176;145180660;220981747;0.6569803251668564
17;0;0;482555176;0;0;0.0
17;1;20911;474647344;145914951;223362933;0.6532639459923281
17;2;20851;467394368;146088960;222598716;0.6562884217175808
17;3;20950;459352608;146620284;224226082;0.6538948666997624
17;4;20904;452542272;146242647;223829230;0.6533670647037476
17;5;20642;444675200;145765782;220982193;0.6596268234155862
17;6;20714;437376728;146130896;221715911;0.6590907045908853
17;7;20681;429995152;145878052;222593067;0.6553575723003089
17;8;20745;423182144;146064985;222048004;0.6578081422429719
17;9;20665;414962896;146261858;221392318;0.6606455875311807
17;10;20735;407538480;147005344;222519783;0.6606394362698079
18;0;0;407538480;0;0;0.0
18;1;20798;399499408;147804491;223852728;0.6602755852946317
18;2;20770;391894240;147769868;223976564;0.6597559376792654
18;3;20764;383857808;147294852;223356051;0.6594621069836161
18;4;20768;376561976;147304659;224142796;0.6571911372070152
18;5;20798;368694344;147737097;224029022;0.6594551709465571
18;6;20773;361401136;148085233;224342926;0.6600842542278333
18;7;20893;353493304;147799857;227119239;0.6507588597547211
18;8;20754;345585472;147478423;224972957;0.6555384476721795
18;9;20889;337704112;147938972;225918912;0.6548321727045144
18;10;20870;329943856;147875278;224485737;0.6587290576950998
19;0;0;329943856;0;0;0.0
19;1;20820;321882272;148905880;225424898;0.6605564927437607
19;2;20845;314130240;149036751;225580049;0.6606823239053379
19;3;20822;306394440;149087177;224914742;0.6628608497347853
19;4;20808;298005816;148901274;225079384;0.6615500333873314
19;5;20855;290562344;148918640;225022597;0.6617941574996576
19;6;20841;282187480;149466052;225618877;0.6624713941821455
19;7;20817;274456424;148911846;224902820;0.6621164020975815
19;8;20859;265936536;149063462;225829975;0.6600694261246763
19;9;20782;258157272;148660784;225738325;0.6585535885410685
19;10;20761;250120840;148372263;225217540;0.6587953273976795
20;0;0;250120840;0;0;0.0
20;1;21062;241863472;150890004;228199763;0.6612189338689191
20;2;21026;233340912;150474110;229029677;0.6570070393104558
20;3;21046;225086256;150794863;228044863;0.6612508653615232
20;4;20950;216566408;150073528;227374334;0.6600284445473076
20;5;21025;208306384;150854044;228526838;0.6601152202525989
20;6;21159;199789192;150525283;232486601;0.6474578851105488
20;7;21024;191531824;150547405;228528509;0.6587685959129064
20;8;21095;491137768;150812566;228404470;0.6602872789661253
20;9;21116;483937424;151017223;228592245;0.6606401848846623
20;10;21098;476236328;150965611;228663332;0.6602090929034481
21;0;0;476236328;0;0;0.0
21;1;21289;469115360;152295164;231322819;0.658366367219483
21;2;21220;461256672;151578967;231819991;0.6538649507582803
21;3;21167;453940760;151872630;230438503;0.6590592631996052
21;4;21133;446188624;151434983;230127243;0.6580489168768254
21;5;21130;438484960;151535126;229500698;0.6602817652432587
21;6;21162;431366624;151700423;231534384;0.6551960895795071
21;7;21210;423510592;151706780;230927475;0.6569455626707043
21;8;21174;416191400;151799954;229874804;0.6603592536396464
21;9;21230;408830544;152309543;230834572;0.659821194374645
21;10;21173;401129496;151658791;229654243;0.660378789517945
22;0;0;401129496;0;0;0.0
22;1;21246;393615840;152619698;230953501;0.6608243535567794
22;2;21260;385371256;152796110;231116658;0.6611211468798583
22;3;21279;377662024;152821575;231789194;0.659312767617631
22;4;21322;370156472;153294188;231906767;0.6610164506325078
22;5;21241;362208896;152330433;232000944;0.6565940223070816
22;6;21292;354695128;152755867;230985461;0.6613224327569258
22;7;21201;346697216;152363791;231654224;0.6577207545328421
22;8;21221;339091936;152418293;230623825;0.6608956945363299
22;9;21252;330842648;152601545;231329995;0.659670376943552
22;10;21241;323612160;152795410;231752267;0.6593049206288886
23;0;0;323612160;0;0;0.0
23;1;21423;315239936;154022065;233872025;0.6585741283079923
23;2;21421;307145624;153995818;232914778;0.6611680861228995
23;3;21375;299246048;154132588;232692431;0.662387630476902
23;4;21391;290857440;153750647;233662037;0.6580043937560982
23;5;21406;282998768;154237608;233322752;0.6610482975959413
23;6;21375;274612800;154140911;232454358;0.6631018335220886
23;7;21446;266521128;153899608;234423615;0.6565021531640488
23;8;21343;258614192;153850679;232514169;0.6616830262933353
23;9;21414;250525176;154062728;234400473;0.6572628716495806
23;10;21371;242622944;153934604;232756038;0.6613560074432956
24;0;0;242622944;0;0;0.0
24;1;21567;233838992;155479786;233998024;0.6644491408183857
24;2;21549;225353224;155140056;234603607;0.6612858940399838
24;3;21542;217064432;155640779;234209053;0.6645378434624387
24;4;21555;208579480;155586968;235437316;0.6608424299230459
24;5;21554;200287216;155732142;235307237;0.6618247019746358
24;6;21560;191507968;155500809;234723966;0.6624837320616848
24;7;21602;491461368;155873169;234676192;0.6642052935646748
24;8;21562;484151976;155267579;234901680;0.6609896489458909
24;9;21581;477411072;155170614;236273118;0.6567425668797413
24;10;21583;470180040;155715110;234779776;0.6632390261757469
25;0;0;470180040;0;0;0.0
25;1;21570;462728960;155742562;234218262;0.6649462798934098
25;2;21559;455187496;155445178;234389074;0.663192935349879
25;3;21610;447653280;155718062;235226259;0.6619926816929057
25;4;21544;440507432;155510636;234169754;0.664093604505388
25;5;21586;433056312;155349560;236752004;0.6561699895896129
25;6;21608;425431720;155362921;234558630;0.6623628429275871
25;7;21530;418376248;155352372;233648044;0.6648990907024241
25;8;21589;410834808;155871320;234717742;0.6640798376460183
25;9;21532;403300536;155639490;234058758;0.6649590527178649
25;10;21571;395756448;155284960;235924944;0.6581964474260933
26;0;0;395756448;0;0;0.0
26;1;21571;388391112;155653779;235226676;0.6617182270602676
26;2;21537;380627512;155462723;233937194;0.6645489771925708
26;3;21528;372687784;155258248;233726441;0.6642733587852818
26;4;21559;365322440;155601838;234163429;0.6645010224888703
26;5;21535;357558840;155462004;233990381;0.6643948496327291
26;6;21574;349619096;155744514;235336979;0.6617936316757087
26;7;21556;342253768;155464494;234268441;0.663616888968839
26;8;21546;334490168;155432471;234727118;0.6621836979227939
26;9;21545;326550440;155703459;234722792;0.6633504044208881
26;10;21562;319185096;155548689;234325436;0.6638147853483563
27;0;0;319185096;0;0;0.0
27;1;21594;311108992;155630812;235092677;0.6619977022933811
27;2;21566;303030232;155891045;235119372;0.6630293525962633
27;3;21548;294958848;155322655;234177327;0.6632693992616971
27;4;21518;286707192;155303578;233894339;0.6639903242805718
27;5;21587;279024048;155474135;235700433;0.6596260050145941
27;6;21531;270950600;155362470;233964247;0.6640436391120905
27;7;21616;262791368;155135148;237329380;0.6536702198438306
27;8;21555;255110912;155864414;234201921;0.6655129613561112
27;9;21622;246944456;155537493;234164300;0.6642237651085157
27;10;21514;238785168;155179434;235116631;0.6600104524294583
28;0;0;238785168;0;0;0.0
28;1;21545;230792208;155550468;234283558;0.6639410350768192
28;2;21525;222403600;155285161;234066082;0.6634244469474223
28;3;21555;213931848;155812347;234779817;0.6636530728703992
28;4;21580;205535080;155971699;235065799;0.6635235736696856
28;5;21594;197550280;155603443;236087262;0.6590929204812414
28;6;21548;189159016;155601663;235206592;0.6615531549387867
28;7;21571;490327128;155474342;236016839;0.6587425823459995
28;8;21564;481943000;155506275;235489867;0.6603522987254479
28;9;21559;473513416;155935996;235089075;0.6633060085841931
28;10;21557;465501968;155456951;234494585;0.6629447370820951
29;0;0;465501968;0;0;0.0
29;1;21520;456798224;155321532;234422825;0.6625700035822024
29;2;21588;448076104;155778725;235495704;0.6614928525405287
29;3;21576;439491072;155581573;234781363;0.6626657713031506
29;4;21555;430761592;155687099;235290053;0.6616816011342392
29;5;21574;422063104;155361997;235850222;0.6587316123026588
29;6;21541;413698176;155466679;233871314;0.6647530915228022
29;7;21549;404994408;155683330;235143418;0.6620781960394911
