ThreadPoolSize;RunNr;Runtime;Memory;L2-Cache-Misses;L2-Cache-References;L2-Cache-Miss-Rate
9;9;28167;1412812048;35812330;159702093;0.22424458770242917
9;10;28527;2022551632;36180652;162750118;0.22230799242799934
10;0;0;2022551632;0;0;0.0
10;1;26435;1585480688;29456926;133088118;0.22133400368618933
10;2;26728;2154076016;30911039;139502159;0.22158107961612264
10;3;26399;1769787312;28746404;130337172;0.22055414858932185
10;4;25728;1326418224;31203306;141192381;0.22099851124403094
10;5;25543;1882794024;33571639;150454726;0.22313449296368398
10;6;25714;1517926304;32895173;147035043;0.22372335416666625
10;7;27097;2074184896;29223762;130710053;0.22357700367545563
10;8;26160;1612300768;28634572;130215954;0.21990064289664538
10;9;25978;2106344120;30170730;135528856;0.22261480610446532
10;10;25742;1662504880;29504383;132457815;0.22274550580499913
11;0;0;1662504880;0;0;0.0
11;1;23953;1857927944;24714589;110760850;0.2231346996705063
11;2;24383;2094845992;24556824;110943116;0.22134608153605492
11;3;24106;1439062768;26963365;120217260;0.2242886337619074
11;4;24782;1616099296;26012817;117254195;0.22184977688857954
11;5;24485;1868263784;25123589;114479726;0.2194588498578342
11;6;24242;2107152392;25496072;114894523;0.22190850646553448
11;7;23844;1350834992;25551123;113883886;0.22436117959655855
11;8;23708;1701827520;26106482;117151724;0.22284334458449795
11;9;24315;1805218160;25439507;114746312;0.22170217549126983
11;10;24302;1991461264;24856879;111653678;0.22262481133850334
12;0;0;1991461264;0;0;0.0
12;1;22767;2137142144;21284101;96368480;0.2208616448033631
12;2;22458;1335863040;23009930;102176644;0.22519755101762787
12;3;22900;1590707744;21762797;99092622;0.21962076046388196
12;4;22623;1693989568;27506093;122224072;0.22504644584251782
12;5;23482;1866582784;24035333;108148287;0.22224423212547045
12;6;23481;1858110656;25325648;113698978;0.2227429695981964
12;7;23185;2048887504;23901343;107466301;0.22240779460716714
12;8;22829;1301770992;22658700;102220789;0.22166430353027308
12;9;23785;1512348064;21524500;96509610;0.22302960295871055
12;10;23890;1684364384;20519306;93420798;0.21964387416172573
13;0;0;1684364384;0;0;0.0
13;1;22870;1674607776;18667421;84393209;0.22119577180671018
13;2;21580;1512133008;16470869;74491885;0.22110957455298655
13;3;21886;1439823552;21442821;95474879;0.22459123514573923
13;4;22259;1353779920;19355687;86681155;0.2232975206664009
13;5;22668;1298020224;19941527;90574765;0.22016647793676308
13;6;22476;1326861248;17967928;81979264;0.21917649809590875
13;7;22091;1291598752;17024839;78191762;0.21773187564183552
13;8;21707;2152734528;17330160;78150386;0.22175399108073504
13;9;21834;2071135984;17901621;81519637;0.21959888020600485
13;10;21502;1952212288;17750505;80957912;0.21925596351842672
14;0;0;1952105800;0;0;0.0
14;1;20424;1672194304;15137552;68509193;0.22095650725297553
14;2;21020;1400674000;16520322;75170485;0.21977139032693482
14;3;21095;1998250256;19187416;86058360;0.22295818790876332
14;4;21358;1718571392;18430789;83623016;0.22040330379856188
14;5;21275;1326666080;17712556;81054303;0.2185270287254213
14;6;21263;2031469208;18955474;86991719;0.2178997520442147
14;7;21155;1759812168;21165205;95294330;0.22210350815205898
14;8;21154;1544092576;17290386;77553301;0.22294842098339568
14;9;21193;2082967680;16579544;75002799;0.22105233699345006
14;10;21400;1809919576;18613775;83947278;0.22173172785900216
15;0;0;1809919576;0;0;0.0
15;1;20360;1298030768;16363215;74883963;0.21851427654810415
15;2;20353;1845437128;15510664;71335604;0.2174322936972679
15;3;20237;1358588936;15298520;69151867;0.22123075867206882
15;4;20151;1851112064;14577630;65809325;0.22151313662615443
15;5;20049;1423549120;14405629;65651866;0.21942451719498726
15;6;20271;1909188912;15986135;71584739;0.22331764037024707
15;7;20580;1428415128;15048926;69388936;0.21687788958170506
15;8;20047;1795805072;14283344;64848622;0.22025670799913066
15;9;20254;2215161648;17196020;76687688;0.22423442991266082
15;10;20027;1731927264;15089449;68053288;0.22172990377775723
16;0;0;1731820832;0;0;0.0
16;1;19559;1925715368;15610443;71175653;0.21932279286570086
16;2;19342;2141521728;16476069;73980031;0.22270967958907723
16;3;19627;1618911120;17202895;77159693;0.2229518331546498
16;4;19688;1843564432;15657434;71115463;0.22016919161448756
16;5;19853;2055776320;16726505;74492213;0.2245403153749775
16;6;19266;1494146464;15907226;71414007;0.22274658247365955
16;7;19597;1738346056;15076751;68149036;0.2212320508833023
16;8;19550;1938669456;16549308;74664176;0.22164991146490387
16;9;19395;1313401520;15737265;71617797;0.21973958512016223
16;10;19837;1673215432;17924914;80203018;0.22349425803403059
17;0;0;1673215432;0;0;0.0
17;1;18536;1636917480;14841797;67996300;0.21827359723984982
17;2;18678;1602117560;14473905;64383272;0.2248084719894323
17;3;18770;1535061560;15315656;66619328;0.22989808603293027
17;4;18710;1468103920;12965025;58276836;0.22247304229076542
17;5;19333;1409534656;14265623;64739631;0.22035378916509427
17;6;19202;1386427696;14530329;64376239;0.22570950440270363
17;7;19155;1347573192;17262448;76507281;0.22563144022854503
17;8;18568;1363203312;13524691;61405102;0.22025353854147167
17;9;18709;1361844624;14508302;63916270;0.22698918444396082
17;10;18724;1348267280;14486858;63975985;0.22644212511929282
18;0;0;1348267280;0;0;0.0
18;1;18145;1964146368;12198946;54987491;0.2218494748196458
18;2;18108;1640881504;12682589;57900479;0.21904117580788926
18;3;18221;1382407352;12930251;57550046;0.22467837818930675
18;4;18152;1962859120;13638156;61007663;0.22354824507865512
18;5;18167;1708107592;13082866;57834731;0.22621123628983422
18;6;17989;1476523872;12934833;57775739;0.22388000956595294
18;7;18264;1999316608;12054943;55315393;0.2179310739055944
18;8;18455;1734659112;13644203;61840433;0.22063563170717126
18;9;18138;1666436264;12963969;58292438;0.22239538171314777
18;10;18337;1455700992;13606617;61717354;0.22046662920772656
19;0;0;1455700992;0;0;0.0
19;1;17483;1694932176;11360257;51544353;0.22039770292586658
19;2;17950;2110900064;12257229;54525091;0.2247997898802223
19;3;17580;1775420984;11656543;51994663;0.22418729783862623
19;4;17342;2035233536;12114137;55337077;0.21891537567117975
19;5;17524;1628536448;11640718;52696130;0.2209027114514861
19;6;18035;1900761272;12157564;54752691;0.2220450498040361
19;7;17830;1375598752;11412872;51563718;0.22133531953611257
19;8;17543;1757055248;10880484;48340532;0.22507993912851434
19;9;17506;1300642576;11526022;51861828;0.2222448078768068
19;10;17679;1712988152;11680517;52818583;0.22114408105192826
20;0;0;1712988152;0;0;0.0
20;1;17232;2247531760;10895804;49358073;0.2207501901461996
20;2;17120;1710572832;10969066;49302846;0.22248342418204417
20;3;17010;1756775384;10767946;48966694;0.21990347153107784
20;4;17161;1983072640;12293812;55432685;0.22177911822239893
20;5;16975;1312862544;11509416;52358037;0.2198213810040281
20;6;17275;1586944656;11523116;51414845;0.2241204072481401
20;7;17224;1569595032;10929286;48317340;0.22619800676113377
20;8;16978;1783662072;10867290;48149656;0.2256981856734345
20;9;17107;1919770480;10141768;45085846;0.2249435000066318
20;10;17535;2151429488;11749773;52322382;0.22456494813252195
21;0;0;2151429488;0;0;0.0
21;1;16575;2183851312;10938948;48497718;0.22555593234304344
21;2;16555;1416825880;10766497;48696099;0.2210956774997521
21;3;16972;1437591184;10951127;48924088;0.2238391648710958
21;4;16856;1484575352;10909050;49174322;0.2218444414952991
21;5;16908;1674383376;10788272;48857470;0.2208111062648148
21;6;16977;1688511312;9991080;45609381;0.21905756624936437
21;7;17171;1590801512;11079011;49023314;0.22599473793224178
21;8;16940;1534095232;10636464;48871130;0.2176430952179743
21;9;16652;1666131576;11033410;49317381;0.22372254520166024
21;10;16642;1629455648;10799514;48647825;0.2219937684778302
22;0;0;1629349160;0;0;0.0
22;1;16425;1382385760;10984662;48623475;0.2259127304249645
22;2;16186;2241668928;10062488;45422731;0.22152978868663797
22;3;16456;1390724272;10733249;49629353;0.2162681629156036
22;4;16747;2061139344;10917809;49585165;0.2201829720643261
22;5;16267;1878581552;11078220;48764072;0.22717996150936698
22;6;16262;1701528256;10695783;48607977;0.22004172278142742
22;7;16329;1423586088;10240858;45506697;0.22504067917739667
22;8;16252;1363952896;10680483;48435359;0.22051004102189065
22;9;16533;1421587080;10121743;45820457;0.22090008836009645
22;10;16467;2011377536;10271714;45824642;0.2241526294957198
23;0;0;2011271080;0;0;0.0
23;1;15917;1511099520;10154925;45480078;0.22328292840658717
23;2;15718;1901079296;9622589;42263121;0.22768287746662155
23;3;15637;1528994480;9591837;42310694;0.22670006310934063
23;4;15828;1886372344;10168424;45706758;0.22247090900649746
23;5;15541;1474312400;10200574;45281329;0.22527108248081676
23;6;15899;1878867912;10218528;45494203;0.22461164997219535
23;7;15751;1515294848;9589582;42212551;0.2271737142822759
23;8;15904;2172169504;9728721;42780133;0.2274121260913331
23;9;15834;1718173856;10163656;45799120;0.22191815039240928
23;10;15899;2038838656;9643625;42615427;0.22629422438967936
24;0;0;2038838656;0;0;0.0
24;1;15753;1464236176;9505547;42381608;0.22428471803146308
24;2;16249;1555494576;9670798;42362665;0.22828587389391106
24;3;15651;1830946128;8885131;38784223;0.22909137563488122
24;4;15240;2039514400;8924735;38928681;0.22925860241707136
24;5;15514;1508183960;8882771;39008839;0.22771175014975453
24;6;15630;1648602456;8784603;38884696;0.22591414884663108
24;7;15703;1845760560;8746003;38589871;0.22663986101430605
24;8;15739;1385124184;8881106;39085168;0.22722445506694508
