ThreadPoolSize;RunNr;Runtime;Memory;L3-cacheMisses;L3-cacheReferences;L3-cache-miss-rate
1;0;0;1639651008;0;0;0.0
1;1;1157550;1622383208;0;0;0.0
1;2;1157060;1604900312;24500068;140479354;0.1744033361656831
1;3;1155736;1587736568;24602233;140724159;0.1748259373147151
1;4;1153692;1570466408;24001109;138471665;0.17332866619318832
1;5;1153408;1553196312;24084780;140233802;0.171747322375243
1;6;1153882;1535675120;24291330;142537307;0.17042085690590464
1;7;1152174;1518405048;24537295;142918322;0.17168753912461973
1;8;1152831;1501134944;23483023;138929721;0.16902807283403384
1;9;1153343;1483864792;24217429;142422209;0.1700396951433326
1;10;1151542;1466594688;23206597;139048414;0.16689580508268148
7;0;0;1466594688;0;0;0.0
7;1;165329;1449341520;11553415;31464551;0.3671883002557386
7;2;166687;1431606480;10538555;31091349;0.3389545754351154
7;3;165846;1414214024;12350741;32494797;0.3800836484683994
7;4;166765;1396478952;10954184;30998778;0.35337470399639626
7;5;165779;1378570384;10742181;31490699;0.34112234218745036
7;6;166049;1361367584;11002776;32197458;0.34172809542914845
7;7;165889;1343632504;10998129;31685800;0.34709961560067915
7;8;167014;1326133640;10927027;31695056;0.3447549359117712
7;9;166697;1308398568;10587560;31205229;0.3392880084296129
7;10;165640;1290915656;11376059;32003362;0.355464497761204
13;0;0;1290915656;0;0;0.0
13;1;94177;1272321392;8319521;24227439;0.3433925063230992
13;2;94138;1254404808;8039568;24068409;0.3340298895535638
13;3;94022;1235857688;8687712;25007199;0.34740844026554113
13;4;94283;1217697184;8048584;24174421;0.3329380256925285
13;5;93964;1199164952;8385590;24513428;0.3420814910097437
13;6;94092;1181012488;8420729;24624988;0.3419587047108409
13;7;94360;1162768616;8365586;22992948;0.363832684699674
13;8;93976;1144714432;8757964;23620335;0.3707806853713125
13;9;93807;1126167256;7762881;22426207;0.3461522048735214
13;10;94380;1108136248;8344171;24416482;0.34174337646185066
19;0;0;1108136248;0;0;0.0
19;1;65833;1089656376;7737206;22917388;0.33761290771880287
19;2;65845;1070708776;7611533;22885304;0.3325947953324107
19;3;65660;1052333304;7917235;23465703;0.3373960285783895
19;4;65815;1033573544;8292213;24001632;0.3454853819940244
19;5;65884;1015049400;8435807;24240941;0.3479983305928594
19;6;65800;996849656;7743316;22934996;0.33762011556487737
19;7;65667;978219240;7612206;23176230;0.3284488460806611
19;8;65823;959845784;7864695;23039493;0.3413571210095639
19;9;65724;941047000;7750964;23588226;0.32859461326171796
19;10;65913;922522712;7827722;22765590;0.34384006739996636
25;0;0;922522712;0;0;0.0
25;1;50220;903830000;7475037;22289371;0.3353632993950345
25;2;50206;885199608;7592185;21862283;0.3472732010650489
25;3;50224;866506928;7046145;19970034;0.3528359040350157
25;4;50222;847277208;7449974;21828337;0.3412982858016165
25;5;50225;828584504;8019686;22009994;0.3643656604358911
25;6;50276;2056902416;26119996;57118017;0.45729871889635104
25;7;50205;2038262040;7729784;21811131;0.3543962942591102
25;8;50215;2019007032;7743420;21787533;0.35540600213892964
25;9;50207;1999429144;6985537;20173286;0.3462766056060475
25;10;50212;1978922296;7587620;21285700;0.35646560836618013
31;0;0;1978922296;0;0;0.0
31;1;40490;1960286584;6645056;19080032;0.34827279115674437
31;2;40499;1939160168;7025835;21202212;0.33137273601452527
