ThreadPoolSize;RunNr;Runtime;Memory;L2-cacheMisses;L2-cacheReferences;L2-cache-miss-rate
1;0;0;27832156600;0;0;0.0
1;1;1448861;27817326520;4196157;11986681;0.3500682966369089
1;2;1622492;27802797016;5986603;14281537;0.4191847838226376
1;3;1376536;27787707632;3174608;10912447;0.2909162353778213
1;4;1515055;27772874960;4524602;12760504;0.3545786279288028
1;5;1352676;27757783528;2696323;10494553;0.25692595006190355
1;6;1353707;27742952904;2646806;10414404;0.2541485811382005
1;7;1355619;27728423400;2695644;10499113;0.25674968923565256
1;8;1354129;27713592800;2710948;10467684;0.2589825982519151
1;9;1354967;27698501368;2744945;10515444;0.2610393816942014
1;10;1354103;27683670664;2736557;10458986;0.26164649230814535
7;0;0;27683670664;0;0;0.0
7;1;183834;27667068648;1281419;2240947;0.5718203063258525
7;2;180811;27650748056;1116117;2029132;0.5500465223553717
7;3;185189;27633865536;1348855;2307460;0.5845626793097172
7;4;181337;27617650248;1211154;2146943;0.5641295553724528
7;5;182174;27600872976;1162260;2129546;0.5457783020418436
7;6;181438;27584095704;1181898;2124976;0.5561935758333271
7;7;184882;27566862032;1310166;2308562;0.5675247188509557
7;8;181683;27550998008;1202550;2150476;0.5592017767229209
7;9;180305;27534677472;1135877;2051079;0.5537948562683349
7;10;182311;27517900200;1219598;2178240;0.5599006537387983
13;0;0;27517900200;0;0;0.0
13;1;98341;27500666416;675797;1271486;0.5315017231805934
13;2;97421;27482870648;613796;1170399;0.5244331206708139
13;3;98520;27465742112;671790;1257106;0.534394076553608
13;4;97423;27448508216;611702;1159727;0.5274534437846148
13;5;97282;27430733120;583322;1099845;0.5303674608694862
13;6;98368;27413499280;647930;1217713;0.5320876101347362
13;7;98681;27396265440;701088;1285479;0.5453904731232482
13;8;98580;27379031600;692921;1272992;0.54432470903195
13;9;98088;27361797760;633846;1198145;0.5290227810490383
13;10;97726;27344107296;624443;1180733;0.5288604621027785
19;0;0;27344107296;0;0;0.0
19;1;67907;27326873456;506214;956831;0.5290526749237848
19;2;68008;27309639616;449647;913061;0.49246107324702293
19;3;67785;27292779760;511082;959197;0.5328227673772958
19;4;67217;27274981944;431771;860160;0.5019659133184524
19;5;67484;27257748104;454074;903670;0.502477674372282
19;6;67416;27240514264;436824;874664;0.4994192055463584
19;7;67178;27223280312;436072;883087;0.4938041212247491
19;8;67149;27206151888;393205;840631;0.46774982126521625
19;9;67476;27188918048;443967;919576;0.48279533176159445
19;10;67777;27171684208;454248;912125;0.49801068932437986
25;0;0;27171684208;0;0;0.0
25;1;51062;27149258128;357615;762101;0.46924882659909906
