ThreadPoolSize;RunNr;Runtime;Memory;L2-cacheMisses;L2-cacheReferences;L2-cache-miss-rate
1;0;0;27729722920;0;0;0.0
1;1;1543759;27712690488;5526638;19921060;0.2774269039900487
1;2;2007892;27695522344;10207949;27448075;0.3719003609542746
1;3;1720098;27678356248;7402850;22956406;0.32247425838347693
1;4;1472503;27661190152;4846870;18886101;0.25663687809357794
1;5;1375999;27644024056;3888406;17362653;0.22395229576954628
1;6;1798959;27627246840;8159281;24182569;0.3374033999448115
1;7;1804188;27610080744;8161852;24236385;0.33676028830207144
1;8;1574729;27592914696;5834337;20491559;0.2847190396787282
1;9;1375410;27575748552;3837244;17234045;0.22265486715393862
1;10;1553534;27558582528;5642838;20136745;0.28022592529229523
7;0;0;27558582528;0;0;0.0
7;1;185520;27540439792;1321024;2908218;0.4542382998798577
7;2;185571;27522815928;1468815;2975330;0.4936645682999869
7;3;183287;27504803232;1323916;2863129;0.4624017988710952
7;4;184870;27487003832;1462350;2949278;0.4958332174857711
7;5;185923;27469136600;1441971;2973933;0.48487003574054965
7;6;182589;27451230552;1245882;2828326;0.44050155462984114
7;7;182598;27433217832;1295034;2837168;0.45645305459528657
7;8;183500;27415311808;1288715;2861358;0.450385795835404
7;9;184396;27397551224;1467445;2951314;0.4972175105732565
7;10;184642;27379645176;1290657;2871699;0.4494402094369918
13;0;0;27379645176;0;0;0.0
13;1;98843;27362021336;703315;1599273;0.4397716962644902
13;2;98812;27344115288;703225;1607597;0.43743861179138804
13;3;99505;27325965848;733609;1635140;0.44865210318382526
13;4;98915;27308342008;726596;1611662;0.4508364657105522
13;5;99261;27290718168;733857;1644221;0.44632503781425975
13;6;99738;27272529936;767269;1660733;0.46200623459641016
13;7;99314;27254556008;736688;1632539;0.45125292565751873
13;8;99337;27236649960;760716;1662285;0.4576327164114457
13;9;98997;27218743912;710693;1642982;0.432562864352744
13;10;98633;27200985400;639164;1572503;0.4064628175590126
19;0;0;27200985400;0;0;0.0
19;1;68241;27180537432;457182;1170950;0.3904368248003758
19;2;67959;27159848120;413865;1113932;0.3715352463166513
19;3;68323;27139158808;531248;1192910;0.4453378712560042
19;4;67702;27118469496;461552;1133834;0.40707193469238
19;5;68436;27098062392;561378;1229130;0.4567279295111176
19;6;67846;27077373080;466376;1157235;0.4030088962051787
19;7;68313;27056683768;539255;1209594;0.44581487672723247
19;8;68549;27036276664;560073;1203179;0.4654943279428913
19;9;68544;27015587352;525905;1203701;0.4369066736672978
19;10;68155;26994898040;513657;1190870;0.43132919630186334
25;0;0;26994898040;0;0;0.0
25;1;51630;26974492984;397670;975043;0.4078486794941351
25;2;51724;26954045256;423257;971609;0.4356248243892348
25;3;51630;26933355896;386774;974889;0.39673644897008786
25;4;51562;26912948792;389727;951435;0.4096202052688833
25;5;51488;26892259456;356200;939472;0.3791491390908936
25;6;51764;26871287912;361510;945877;0.3821955708828949
25;7;51655;26850880760;395874;971660;0.40742029104830907
25;8;51662;26829909240;377037;953332;0.395493909781692
25;9;51737;26809502136;417237;973273;0.4286947238852819
25;10;51678;26789094984;412261;985825;0.4181888266173002
31;0;0;26789094984;0;0;0.0
31;1;41577;26770624440;316947;851480;0.37223070418565324
31;2;41478;26752436208;335520;862809;0.3888693789703167
31;3;41546;26734004536;309328;829309;0.37299486681080274
31;4;41518;26715816304;347617;847402;0.4102149865117146
31;5;41522;26697384664;347754;861647;0.4035921903053106
31;6;41453;26679196376;277545;829004;0.3347933182469566
31;7;41491;26661008120;325204;834694;0.3896086470011765
31;8;41648;26642858712;313606;846936;0.37028299659006114
31;9;41421;26624670424;308835;827006;0.37343743576225563
31;10;41450;26606093288;281039;814285;0.3451359167858919
37;0;0;26606093288;0;0;0.0
37;1;34778;26585228472;270398;781922;0.34581198636181104
37;2;34556;26564539160;250919;728165;0.34459085509465576
37;3;34694;26543460912;261044;744413;0.3506709313244127
37;4;34905;26522596120;281474;788170;0.3571234632122512
37;5;34534;26501906808;257864;737868;0.34947172122927134
37;6;34515;26480653080;259992;734299;0.3540683018770283
37;7;34792;26459963768;269651;760751;0.35445369115518743
37;8;34808;26439274456;264735;759134;0.34873289827619364
37;9;34590;26418020728;255808;732007;0.34946113903282344
37;10;34711;26397331416;263437;751973;0.35032773783101256
43;0;0;26397331416;0;0;0.0
43;1;29917;26373576632;234788;731571;0.32093672384498567
43;2;29737;26349541688;241473;714925;0.3377599048851278
43;3;29769;26325463832;228459;721075;0.31683112020247545
43;4;29776;26301709048;240913;733076;0.3286330475967021
43;5;29860;26277954264;246488;725530;0.3397350902099155
43;6;29769;26253596248;231039;712731;0.3241601670195347
43;7;29875;26229841464;234589;718463;0.32651507454106893
43;8;29788;26206086680;238625;719237;0.33177520066403704
43;9;29838;26182293080;248535;747675;0.3324104724646404
43;10;29960;26158256088;266375;755877;0.35240521936770136
49;0;0;26158256088;0;0;0.0
49;1;26113;26131153624;216202;707330;0.3056593103643278
49;2;26199;26104012344;234286;718922;0.3258851447027633
49;3;26210;26076627672;224719;747922;0.3004578017493803
49;4;26157;26049486392;226144;709560;0.3187101865945093
49;5;26124;26022385976;212150;684525;0.30992293926445347
49;6;26101;25995242648;212548;676766;0.31406424081588025
49;7;26218;25967860024;215506;701854;0.307052463902749
49;8;26135;25940716696;219491;709012;0.30957303966646543
49;9;26328;25913575416;222303;711334;0.3125156396292037
49;10;26204;25886190744;212065;690269;0.307220808119733
55;0;0;25886190744;0;0;0.0
55;1;23336;25855701784;216707;708558;0.30584228814013814
55;2;23378;25825253688;210187;703077;0.2989530307491214
55;3;23343;25794762680;207640;719746;0.28849066198353307
55;4;23288;25763991512;219740;711063;0.3090302828300727
55;5;23361;25733502552;214280;713684;0.30024492632593697
55;6;23401;25703052408;186547;685367;0.27218555897789065
55;7;23300;25672281240;194405;667315;0.29132418722792086
55;8;23305;25641792280;217707;720410;0.30219874793520357
55;9;23384;25611344184;191289;692853;0.2760888673354954
55;10;23309;25580853176;214038;704016;0.304024340355901
61;0;0;25580853176;0;0;0.0
61;1;21171;25562664720;212384;725022;0.29293455922716827
61;2;21175;25544235320;200449;705558;0.2840999605985617
61;3;21115;25526045016;206517;731260;0.282412548204469
61;4;21193;25507856584;194637;707254;0.27520098861229486
61;5;21074;25489709368;187572;682357;0.27488836488817436
61;6;21186;25471519064;180233;688409;0.26181092925862387
61;7;21127;25452941752;212752;719088;0.2958636495116036
61;8;21243;25434899160;196305;697571;0.28141221467062133
61;9;21105;25416710848;214654;729947;0.2940679254795211
61;10;21118;25398522496;182906;687686;0.265973133086903
67;0;0;25398522496;0;0;0.0
67;1;19300;25378397640;193086;721018;0.26779636569406035
67;2;19213;25357883976;180531;696169;0.25932065346201855
67;3;19216;25338147960;178718;690342;0.2588832781432971
67;4;19280;25318266352;206211;710407;0.29027163302163406
67;5;19209;25298141280;174714;707149;0.24706815678166835
67;6;19197;25278016608;175425;700417;0.2504579414834306
67;7;19226;25257785096;204768;733869;0.27902527562821156
67;8;19305;25238051128;175112;702107;0.24940927807300026
67;9;19175;25218167424;174464;692173;0.2520525937879692
67;10;19203;25198042568;188223;700443;0.2687199386673862
73;0;0;25198042568;0;0;0.0
73;1;17688;25177353112;173692;737535;0.23550339983865173
73;2;17761;25156274896;208899;753797;0.2771289883085234
73;3;17759;25135585696;188158;718582;0.26184624719238725
73;4;17796;25115003056;188181;726924;0.25887300460570845
73;5;17739;25094313800;174135;703428;0.2475519882631911
73;6;17720;25073624544;162705;703102;0.23141023635262026
73;7;17754;25052546408;179150;735219;0.24366889321413077
73;8;17763;25031681560;172211;718747;0.2395989131085069
73;9;17679;25010992248;195082;732471;0.2663340937729958
73;10;17721;24990302936;169326;713387;0.23735504011146824
79;0;0;24990302936;0;0;0.0
79;1;16354;24967920096;190994;735719;0.25960183167758344
79;2;16354;24945148776;170979;729862;0.2342620933820366
79;3;16381;24922629656;164540;718450;0.2290208086853643
79;4;16395;24900246864;168800;732401;0.23047483550677839
79;5;16386;24877864424;178712;746928;0.2392626866311077
79;6;16427;24855131872;159672;719273;0.2219908157264349
79;7;16377;24832749120;187929;746671;0.25168916430395716
79;8;16348;24810232120;185060;730280;0.25340965109273156
79;9;16455;24787847344;196807;748319;0.26299880131334363
79;10;16353;24765464768;150086;695431;0.21581724139418576
85;0;0;24765464768;0;0;0.0
85;1;15428;24741038856;175743;743044;0.23651762210582414
85;2;15405;24717002088;194814;804313;0.24221167630014684
85;3;15275;24692791608;169390;744701;0.22746041699957434
85;4;15303;24668713592;159931;736166;0.2172485553530046
85;5;15308;24644676424;153341;706643;0.2169992485597395
85;6;15354;24620250832;164134;746578;0.21984842842944743
85;7;15293;24596038360;171648;741015;0.23163903564705168
85;8;15335;24571962416;184686;758390;0.2435237806405675
85;9;15364;24547925248;183744;755795;0.24311354269345523
85;10;15369;24523888456;205883;808105;0.2547725852457292
91;0;0;24523888456;0;0;0.0
91;1;14518;24497769224;177319;778923;0.22764637839683768
91;2;14408;24471863384;165386;767252;0.21555629701845025
91;3;14412;24446133216;158971;756530;0.2101317859172802
91;4;14517;24420403024;178019;767050;0.2320826543250114
91;5;14365;24394429560;145430;717982;0.2025538244691371
91;6;14390;24368699208;183562;773824;0.23721414688611364
91;7;14448;24342968856;178032;757213;0.23511482238154918
91;8;14588;24316849648;187485;797302;0.23514929098384302
91;9;14312;24290943944;182730;777010;0.23517071852357113
91;10;14423;24265213776;188836;796509;0.23707955591211147
97;0;0;24265213776;0;0;0.0
97;1;13754;24237546672;155844;789454;0.19740732202256242
97;2;13643;24210162392;178975;797262;0.22448705695241966
97;3;13700;24182738616;174040;810115;0.21483369645050393
97;4;13627;24154965352;169823;782489;0.217029248973468
97;5;13595;24127541600;168411;793927;0.21212403659278498
97;6;13573;24099981544;167221;780425;0.21426914822052087
97;7;13641;24072557976;164565;791627;0.20788199492943016
97;8;13653;24045173272;169814;761856;0.2228951402889785
97;9;13632;24017508664;186055;815605;0.22811900368438154
97;10;13830;29242395656;189006;809267;0.23355209096626947
103;0;0;29242395656;0;0;0.0
103;1;13063;29200060728;179675;837485;0.2145411559610023
103;2;13019;29157704680;173425;822862;0.21075830455167452
103;3;12960;29115350680;148244;775236;0.19122434974639982
