ThreadPoolSize;RunNr;Runtime;Memory;L2-cacheMisses;L2-cacheReferences;L2-cache-miss-rate
1;0;0;960395784;0;0;0.0
1;1;1165859;1657894896;13649726549;4283009192;3.1869477596488895
1;2;1151400;1823309456;13625192003;3879364037;3.5122231048820747
1;3;1151574;1987000080;13625154147;3862948110;3.527138796332421
1;4;1153126;2152855520;13624338217;3860329551;3.5293199808474074
1;5;1156851;1345952768;13625668814;3864080512;3.5262383306158194
1;6;1158600;1511254336;13624967104;3873278193;3.5176835809583173
1;7;1159645;1674855232;13625232856;3878023888;3.513447376681038
1;8;1158959;1842473616;13624659749;3873496303;3.517406157958065
1;9;1160987;2008111504;13624646596;3888925895;3.5034472149539377
1;10;1163617;1198802064;13624620976;3883543853;3.5082958997553515
7;0;0;1198802064;0;0;0.0
7;1;172923;2028542624;1949472335;544108547;3.582873942614248
7;2;174724;1786006304;1962352200;548768023;3.575923008910452
7;3;172509;2518309408;1944691248;542381515;3.585467414021291
7;4;171875;2913571584;1944753841;538487306;3.611512879376956
7;5;172369;3243484480;1937663638;539521182;3.591450535486112
7;6;172192;3520502528;1949023906;543770594;3.5842760301966603
7;7;171258;3448689488;1953993769;545458597;3.582295301140886
7;8;170850;3210840912;1954094594;543926283;3.5925724773259393
7;9;171239;3078300816;1952111774;544313237;3.586375714026591
7;10;171360;2743163904;1953779458;543347693;3.595818079603036
13;0;0;2743163904;0;0;0.0
13;1;99243;5331419408;1041658938;286827298;3.631658999207251
13;2;98040;5702626064;1042890072;281379530;3.7063466272759786
13;3;97976;6140129920;1047846283;292238892;3.5855812203120454
13;4;98231;6461528832;1033817194;282689747;3.657073540767646
13;5;98118;6635203376;1043139799;289069049;3.6086180883377796
13;6;98240;3936849696;1042974347;289049500;3.608289746219938
13;7;98267;3933822944;1043069035;291227275;3.5816323694269365
13;8;98079;3974944304;1038450209;284236543;3.6534718514360764
13;9;98270;4020022576;1036193462;288201299;3.595380956280839
13;10;98248;4096857664;1040967041;288926967;3.602872559140525
19;0;0;4096857664;0;0;0.0
19;1;70094;5452144512;706811743;192960496;3.6629867649179344
19;2;69673;5897578816;709364199;192666661;3.681821210364984
19;3;69173;5825338016;728184491;196666927;3.702628103809239
19;4;69289;5944975248;718821763;193410353;3.7165630063246926
19;5;69173;5995364400;691297663;182772904;3.782276518405595
19;6;69282;6336123264;714030704;193151338;3.6967422094689293
19;7;69151;6378377280;714165826;194027706;3.68074148132226
19;8;69782;6596661648;707597491;193675594;3.65351914707436
19;9;69414;6892223280;713888907;197679583;3.611343651003149
19;10;69583;7044931376;716267403;198234891;3.613225701019504
25;0;0;7044931376;0;0;0.0
25;1;54001;7320357888;542491347;147675796;3.6735291882225574
25;2;53327;8316473632;541130080;149324739;3.623847485847606
25;3;53210;9402877984;533863355;142371070;3.749802224567112
25;4;53270;5990481088;541078808;149225271;3.625919419506365
25;5;53569;6927859440;538384921;149215919;3.6080930547363383
25;6;53122;7879189488;543302885;147173314;3.6915855886754034
25;7;53750;9162183392;510677373;141040520;3.6207848141796415
25;8;53494;5851290624;525113812;142342075;3.689097633289384
25;9;53250;6819443088;530079204;146843996;3.609811898608371
25;10;53235;7579198416;531727286;140705084;3.7790197118961246
31;0;0;7579198416;0;0;0.0
31;1;43870;6064045520;435075103;120059094;3.6238412976862877
