# started on Sun Jun 21 01:06:35 2020

2708891986719;;L1-dcache-store;1831661963279;24.99;;
2573978003;;L1-dcache-store-misses;1831181367573;24.99;;
2289767531;;LLC-store;1830646943883;24.98;;
1869044930;;LLC-store-misses;1830416922388;24.98;;
8146068839253;;L1-dcache-loads;1830732100425;24.98;;
185115405283;;L1-dcache-load-misses;1831276527276;24.99;2.27;of all L1-dcache hits
34134869654;;LLC-loads;1830624527907;24.98;;
6271852494;;LLC-load-misses;1831302170367;24.99;6.66;of all LL-cache hits
154191016026;;L1-icache-loads;1832691245743;25.01;;
933833189;;L1-icache-load-misses;1833275548056;25.02;;
8136308034918;;dTLB-loads;1833366277227;25.02;;
3697047907;;dTLB-load-misses;1832655299097;25.01;0.05;of all dTLB cache hits
10320438017202;;iTLB-loads;1832297050192;25.00;;
26966047;;iTLB-load-misses;1832109627606;25.00;0.00;of all iTLB cache hits
621969171971;;L1-dcache-prefetches;1832033440952;25.00;;
54660415300;;L1-dcache-prefetch-misses;1832101226431;25.00;;
