Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;21-06-2020 01-22-45;VARIANT_B;4172185224
1;21-06-2020 01-22-49;VARIANT_B;3093147580
2;21-06-2020 01-22-51;VARIANT_B;1876362919
3;21-06-2020 01-22-55;VARIANT_B;4152898776
4;21-06-2020 01-22-57;VARIANT_B;1904120223
5;21-06-2020 01-22-59;VARIANT_B;1985530370
6;21-06-2020 01-23-01;VARIANT_B;1782296732
7;21-06-2020 01-23-03;VARIANT_B;1964294940
8;21-06-2020 01-23-05;VARIANT_B;1862811847
9;21-06-2020 01-23-07;VARIANT_B;1916386962
10;21-06-2020 01-23-09;VARIANT_B;1873494299
11;21-06-2020 01-23-11;VARIANT_B;2050775180
12;21-06-2020 01-23-13;VARIANT_B;1733872668
13;21-06-2020 01-23-15;VARIANT_B;1976386623
14;21-06-2020 01-23-17;VARIANT_B;1868737101
15;21-06-2020 01-23-19;VARIANT_B;1854256431
16;21-06-2020 01-23-21;VARIANT_B;1811284080
17;21-06-2020 01-23-23;VARIANT_B;1985111740
18;21-06-2020 01-23-25;VARIANT_B;1822021937
19;21-06-2020 01-23-27;VARIANT_B;1794393381
20;21-06-2020 01-23-29;VARIANT_B;1887156478
21;21-06-2020 01-23-31;VARIANT_B;1884485265
22;21-06-2020 01-23-33;VARIANT_B;1891008482
23;21-06-2020 01-23-35;VARIANT_B;1854580659
24;21-06-2020 01-23-37;VARIANT_B;1747904040
25;21-06-2020 01-23-39;VARIANT_B;1715689519
26;21-06-2020 01-23-41;VARIANT_B;1890327971
27;21-06-2020 01-23-43;VARIANT_B;1986907749
28;21-06-2020 01-23-45;VARIANT_B;1819760133
29;21-06-2020 01-23-47;VARIANT_B;1805439658
30;21-06-2020 01-23-49;VARIANT_B;1853224329
31;21-06-2020 01-23-51;VARIANT_B;2003487048
32;21-06-2020 01-23-53;VARIANT_B;1885125813
33;21-06-2020 01-23-55;VARIANT_B;1835454742
34;21-06-2020 01-23-57;VARIANT_B;1817639653
35;21-06-2020 01-23-59;VARIANT_B;1893786059
36;21-06-2020 01-24-01;VARIANT_B;1960462070
37;21-06-2020 01-24-03;VARIANT_B;1813389593
38;21-06-2020 01-24-05;VARIANT_B;1838173515
39;21-06-2020 01-24-07;VARIANT_B;1870257195
40;21-06-2020 01-24-09;VARIANT_B;1938339340
41;21-06-2020 01-24-11;VARIANT_B;1855203410
42;21-06-2020 01-24-13;VARIANT_B;1774325804
43;21-06-2020 01-24-15;VARIANT_B;1866866378
44;21-06-2020 01-24-17;VARIANT_B;1901723427
45;21-06-2020 01-24-19;VARIANT_B;1883694242
46;21-06-2020 01-24-21;VARIANT_B;1930207575
47;21-06-2020 01-24-24;VARIANT_B;2151309849
48;21-06-2020 01-24-26;VARIANT_B;1793802343
49;21-06-2020 01-24-28;VARIANT_B;1950836314
50;21-06-2020 01-24-30;VARIANT_B;1937918233
51;21-06-2020 01-24-32;VARIANT_B;1932091951
52;21-06-2020 01-24-34;VARIANT_B;1710510502
53;21-06-2020 01-24-36;VARIANT_B;1922759084
54;21-06-2020 01-24-38;VARIANT_B;2019747990
55;21-06-2020 01-24-40;VARIANT_B;1831995397
56;21-06-2020 01-24-42;VARIANT_B;1935795356
57;21-06-2020 01-24-44;VARIANT_B;2038420527
58;21-06-2020 01-24-46;VARIANT_B;1933297240
59;21-06-2020 01-24-48;VARIANT_B;1940286139
60;21-06-2020 01-24-50;VARIANT_B;1983635555
61;21-06-2020 01-24-52;VARIANT_B;1880214099
62;21-06-2020 01-24-55;VARIANT_B;2221639084
63;21-06-2020 01-24-57;VARIANT_B;1959888805
64;21-06-2020 01-24-59;VARIANT_B;1995095522
65;21-06-2020 01-25-01;VARIANT_B;1914869200
66;21-06-2020 01-25-03;VARIANT_B;1962549001
67;21-06-2020 01-25-05;VARIANT_B;2080168760
68;21-06-2020 01-25-07;VARIANT_B;1997029234
69;21-06-2020 01-25-10;VARIANT_B;2012589573
70;21-06-2020 01-25-12;VARIANT_B;1991408209
71;21-06-2020 01-25-14;VARIANT_B;2085701363
72;21-06-2020 01-25-16;VARIANT_B;1877767780
73;21-06-2020 01-25-18;VARIANT_B;2152889257
74;21-06-2020 01-25-20;VARIANT_B;2059606818
75;21-06-2020 01-25-22;VARIANT_B;1862910184
76;21-06-2020 01-25-25;VARIANT_B;2000399065
77;21-06-2020 01-25-27;VARIANT_B;1858784151
78;21-06-2020 01-25-29;VARIANT_B;2118130495
79;21-06-2020 01-25-31;VARIANT_B;2108285423
80;21-06-2020 01-25-33;VARIANT_B;1926540720
81;21-06-2020 01-25-35;VARIANT_B;1952040247
82;21-06-2020 01-25-37;VARIANT_B;2026987744
83;21-06-2020 01-25-39;VARIANT_B;1997961612
84;21-06-2020 01-25-42;VARIANT_B;1948944431
85;21-06-2020 01-25-44;VARIANT_B;2071472614
86;21-06-2020 01-25-46;VARIANT_B;2044942053
87;21-06-2020 01-25-48;VARIANT_B;1945917709
88;21-06-2020 01-25-50;VARIANT_B;2076941868
89;21-06-2020 01-25-52;VARIANT_B;2027912249
90;21-06-2020 01-25-55;VARIANT_B;2018120130
91;21-06-2020 01-25-57;VARIANT_B;2106715829
92;21-06-2020 01-25-59;VARIANT_B;1915846676
93;21-06-2020 01-26-01;VARIANT_B;2035957758
94;21-06-2020 01-26-03;VARIANT_B;1867607623
95;21-06-2020 01-26-05;VARIANT_B;2006775787
96;21-06-2020 01-26-08;VARIANT_B;2225303910
97;21-06-2020 01-26-10;VARIANT_B;2082547802
98;21-06-2020 01-26-12;VARIANT_B;1971312954
99;21-06-2020 01-26-14;VARIANT_B;1910961710
