# started on Sun Jun 21 00:52:06 2020

2707987835754;;L1-dcache-store;1792600743682;25.01;;
2515038545;;L1-dcache-store-misses;1792679231319;25.02;;
2253974449;;LLC-store;1792250044314;25.01;;
1901472288;;LLC-store-misses;1791648349531;25.00;;
8142699942398;;L1-dcache-loads;1791682748764;25.00;;
184882067312;;L1-dcache-load-misses;1791501021241;25.00;2.27;of all L1-dcache hits
34510647362;;LLC-loads;1790450386961;24.98;;
7727884756;;LLC-load-misses;1789946718567;24.98;8.55;of all LL-cache hits
146341604674;;L1-icache-loads;1790218484198;24.98;;
941067916;;L1-icache-load-misses;1790450772846;24.98;;
8140476236597;;dTLB-loads;1790467179928;24.98;;
3748347956;;dTLB-load-misses;1790544718182;24.99;0.05;of all dTLB cache hits
10314653290127;;iTLB-loads;1790770260080;24.99;;
26080821;;iTLB-load-misses;1791111839922;24.99;0.00;of all iTLB cache hits
619728551500;;L1-dcache-prefetches;1791781674652;25.00;;
56060127058;;L1-dcache-prefetch-misses;1792397314486;25.01;;
