# started on Sun Jun 21 00:33:36 2020

2706766373477;;L1-dcache-store;1741360280349;25.00;;
2526292847;;L1-dcache-store-misses;1741176186126;25.00;;
2264169949;;LLC-store;1740780438156;25.00;;
1925957441;;LLC-store-misses;1740474511921;24.99;;
8138023331118;;L1-dcache-loads;1740463625736;24.99;;
184433055587;;L1-dcache-load-misses;1740452186009;24.99;2.27;of all L1-dcache hits
33303485934;;LLC-loads;1740051851519;24.99;;
9962871403;;LLC-load-misses;1740045807224;24.99;11.45;of all LL-cache hits
140644562946;;L1-icache-loads;1740448760903;24.99;;
834560885;;L1-icache-load-misses;1740901259896;25.00;;
8136259539527;;dTLB-loads;1741260043639;25.00;;
3586143134;;dTLB-load-misses;1741595585569;25.01;0.04;of all dTLB cache hits
10304704323598;;iTLB-loads;1741522551531;25.01;;
18265822;;iTLB-load-misses;1741466915547;25.01;0.00;of all iTLB cache hits
578364085561;;L1-dcache-prefetches;1741419994375;25.01;;
63927552540;;L1-dcache-prefetch-misses;1741324582215;25.00;;
