Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;20-06-2020 21-25-03;VARIANT_B;49410768476
1;20-06-2020 21-25-52;VARIANT_B;49157191249
2;20-06-2020 21-26-40;VARIANT_B;47962054068
3;20-06-2020 21-27-29;VARIANT_B;48202112744
4;20-06-2020 21-28-17;VARIANT_B;48008709209
5;20-06-2020 21-29-05;VARIANT_B;47572646378
6;20-06-2020 21-29-52;VARIANT_B;47483566872
7;20-06-2020 21-30-40;VARIANT_B;47731256765
8;20-06-2020 21-31-28;VARIANT_B;47623949135
9;20-06-2020 21-32-15;VARIANT_B;47360951259
10;20-06-2020 21-33-03;VARIANT_B;47663914052
11;20-06-2020 21-33-51;VARIANT_B;47423805919
12;20-06-2020 21-34-38;VARIANT_B;47425609732
13;20-06-2020 21-35-26;VARIANT_B;47790397584
14;20-06-2020 21-36-14;VARIANT_B;47471863334
15;20-06-2020 21-37-02;VARIANT_B;47404577579
16;20-06-2020 21-37-49;VARIANT_B;47570434608
17;20-06-2020 21-38-37;VARIANT_B;47484468947
18;20-06-2020 21-39-25;VARIANT_B;47704117092
19;20-06-2020 21-40-13;VARIANT_B;47674999822
20;20-06-2020 21-41-00;VARIANT_B;47635849326
21;20-06-2020 21-41-48;VARIANT_B;47386886469
22;20-06-2020 21-42-36;VARIANT_B;47641390481
23;20-06-2020 21-43-23;VARIANT_B;47588481203
24;20-06-2020 21-44-11;VARIANT_B;47401905050
25;20-06-2020 21-44-59;VARIANT_B;47710714900
26;20-06-2020 21-45-46;VARIANT_B;47310091626
27;20-06-2020 21-46-34;VARIANT_B;47768635247
28;20-06-2020 21-47-22;VARIANT_B;47758424400
29;20-06-2020 21-48-10;VARIANT_B;47867228478
30;20-06-2020 21-48-58;VARIANT_B;47820842606
31;20-06-2020 21-49-46;VARIANT_B;47552955302
32;20-06-2020 21-50-33;VARIANT_B;46718276957
33;20-06-2020 21-51-20;VARIANT_B;47113960543
34;20-06-2020 21-52-08;VARIANT_B;47509240927
35;20-06-2020 21-52-55;VARIANT_B;47633332130
36;20-06-2020 21-53-43;VARIANT_B;47536111026
37;20-06-2020 21-54-31;VARIANT_B;47831224385
38;20-06-2020 21-55-19;VARIANT_B;47430992466
39;20-06-2020 21-56-06;VARIANT_B;47615764049
40;20-06-2020 21-56-54;VARIANT_B;47288037749
41;20-06-2020 21-57-42;VARIANT_B;47677990512
42;20-06-2020 21-58-30;VARIANT_B;47941961655
43;20-06-2020 21-59-17;VARIANT_B;47511691826
44;20-06-2020 22-00-05;VARIANT_B;47636121036
45;20-06-2020 22-00-53;VARIANT_B;47611318390
46;20-06-2020 22-01-41;VARIANT_B;47630227151
47;20-06-2020 22-02-29;VARIANT_B;47966450938
48;20-06-2020 22-03-17;VARIANT_B;47845065882
49;20-06-2020 22-04-05;VARIANT_B;47750736015
50;20-06-2020 22-04-53;VARIANT_B;47749855982
51;20-06-2020 22-05-40;VARIANT_B;47748728607
52;20-06-2020 22-06-28;VARIANT_B;47319503401
53;20-06-2020 22-07-16;VARIANT_B;47408391574
54;20-06-2020 22-08-03;VARIANT_B;47520361210
55;20-06-2020 22-08-51;VARIANT_B;47724035062
56;20-06-2020 22-09-39;VARIANT_B;47439746902
57;20-06-2020 22-10-27;VARIANT_B;47852685202
58;20-06-2020 22-11-14;VARIANT_B;47501824864
59;20-06-2020 22-12-02;VARIANT_B;47687953171
60;20-06-2020 22-12-50;VARIANT_B;47787760544
61;20-06-2020 22-13-38;VARIANT_B;47757671615
62;20-06-2020 22-14-26;VARIANT_B;47750599031
63;20-06-2020 22-15-13;VARIANT_B;47427640947
64;20-06-2020 22-16-01;VARIANT_B;47506061648
65;20-06-2020 22-16-49;VARIANT_B;47598898508
66;20-06-2020 22-17-37;VARIANT_B;47647175572
67;20-06-2020 22-18-24;VARIANT_B;47636746454
68;20-06-2020 22-19-12;VARIANT_B;47134380125
69;20-06-2020 22-19-59;VARIANT_B;47183724304
70;20-06-2020 22-20-47;VARIANT_B;47548515608
71;20-06-2020 22-21-34;VARIANT_B;47402832551
72;20-06-2020 22-22-22;VARIANT_B;47611910811
73;20-06-2020 22-23-10;VARIANT_B;47870509599
74;20-06-2020 22-23-58;VARIANT_B;47757185134
75;20-06-2020 22-24-45;VARIANT_B;46995155574
76;20-06-2020 22-25-33;VARIANT_B;47679964387
77;20-06-2020 22-26-21;VARIANT_B;47599747171
78;20-06-2020 22-27-08;VARIANT_B;47652892969
79;20-06-2020 22-27-56;VARIANT_B;47868425246
80;20-06-2020 22-28-44;VARIANT_B;47376862928
81;20-06-2020 22-29-32;VARIANT_B;47525675017
82;20-06-2020 22-30-19;VARIANT_B;47669946785
83;20-06-2020 22-31-07;VARIANT_B;47676912348
84;20-06-2020 22-31-55;VARIANT_B;47469025664
85;20-06-2020 22-32-42;VARIANT_B;47432292042
86;20-06-2020 22-33-30;VARIANT_B;47302050879
87;20-06-2020 22-34-18;VARIANT_B;47481980208
88;20-06-2020 22-35-05;VARIANT_B;47545788648
89;20-06-2020 22-35-53;VARIANT_B;47427963733
90;20-06-2020 22-36-40;VARIANT_B;47412076979
91;20-06-2020 22-37-28;VARIANT_B;47513040101
92;20-06-2020 22-38-16;VARIANT_B;47743445069
93;20-06-2020 22-39-04;VARIANT_B;47685523522
94;20-06-2020 22-39-52;VARIANT_B;47643984544
95;20-06-2020 22-40-38;VARIANT_B;46762502174
96;20-06-2020 22-41-26;VARIANT_B;47048828945
97;20-06-2020 22-42-13;VARIANT_B;47661915137
98;20-06-2020 22-43-01;VARIANT_B;47822095211
99;20-06-2020 22-43-49;VARIANT_B;47668233201
