# started on Sun Jun 21 01:22:41 2020

2706028415909;;L1-dcache-store;1739929653052;25.02;;
1822779443;;L1-dcache-store-misses;1738782852449;25.00;;
1560424876;;LLC-store;1734576023559;24.94;;
1256543556;;LLC-store-misses;1729429928257;24.87;;
8169116427787;;L1-dcache-loads;1730472462119;24.88;;
207242836442;;L1-dcache-load-misses;1732463117759;24.91;2.54;of all L1-dcache hits
25994093107;;LLC-loads;1699186030589;24.43;;
3265262980;;LLC-load-misses;1698280247745;24.42;3.05;of all LL-cache hits
188333476236;;L1-icache-loads;1725559300162;24.81;;
956635226;;L1-icache-load-misses;1734992552491;24.95;;
8129013515031;;dTLB-loads;1738560015027;25.00;;
3753464207;;dTLB-load-misses;1740126205795;25.02;0.05;of all dTLB cache hits
10303213593515;;iTLB-loads;1740743225403;25.03;;
39231401;;iTLB-load-misses;1740838107908;25.03;0.00;of all iTLB cache hits
553598803635;;L1-dcache-prefetches;1740706364822;25.03;;
61234023164;;L1-dcache-prefetch-misses;1740486801002;25.03;;
