# started on Sun Jun 21 00:59:51 2020

2706250923322;;L1-dcache-store;1742246768523;25.01;;
2522589718;;L1-dcache-store-misses;1742075061336;25.01;;
2253923460;;LLC-store;1741630499582;25.00;;
1888820964;;LLC-store-misses;1741201332125;25.00;;
8135992523203;;L1-dcache-loads;1740767186901;24.99;;
185351653727;;L1-dcache-load-misses;1740254800760;24.98;2.28;of all L1-dcache hits
33296161609;;LLC-loads;1739229374662;24.97;;
6786768849;;LLC-load-misses;1739231555523;24.97;7.74;of all LL-cache hits
142046960594;;L1-icache-loads;1740148945678;24.98;;
883689290;;L1-icache-load-misses;1740861814209;24.99;;
8142742203883;;dTLB-loads;1741275506995;25.00;;
3641503459;;dTLB-load-misses;1741591054718;25.00;0.04;of all dTLB cache hits
10312879829017;;iTLB-loads;1741834956070;25.01;;
23730106;;iTLB-load-misses;1742091444828;25.01;0.00;of all iTLB cache hits
570542632338;;L1-dcache-prefetches;1742327809643;25.01;;
66968540795;;L1-dcache-prefetch-misses;1742357988522;25.01;;
