Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;21-07-2020 06-49-59;VARIANT_B;45463140773
1;21-07-2020 06-50-41;VARIANT_B;41193893581
2;21-07-2020 06-51-22;VARIANT_B;39618975250
3;21-07-2020 06-52-04;VARIANT_B;40994451349
4;21-07-2020 06-52-43;VARIANT_B;37923016980
5;21-07-2020 06-53-21;VARIANT_B;38069909233
6;21-07-2020 06-54-00;VARIANT_B;38322665181
7;21-07-2020 06-54-40;VARIANT_B;38785229556
8;21-07-2020 06-55-19;VARIANT_B;38304519122
9;21-07-2020 06-55-58;VARIANT_B;38147258269
10;21-07-2020 06-56-37;VARIANT_B;38525803441
11;21-07-2020 06-57-17;VARIANT_B;39112375019
12;21-07-2020 06-57-56;VARIANT_B;37938519606
13;21-07-2020 06-58-36;VARIANT_B;38790820993
14;21-07-2020 06-59-16;VARIANT_B;39549951474
15;21-07-2020 06-59-57;VARIANT_B;40360730396
16;21-07-2020 07-00-38;VARIANT_B;40205223736
17;21-07-2020 07-01-17;VARIANT_B;37829526076
18;21-07-2020 07-01-58;VARIANT_B;40238492554
19;21-07-2020 07-02-37;VARIANT_B;38682498271
20;21-07-2020 07-03-16;VARIANT_B;37913468062
21;21-07-2020 07-03-58;VARIANT_B;40682582780
22;21-07-2020 07-04-38;VARIANT_B;39178642272
23;21-07-2020 07-05-15;VARIANT_B;36766761990
24;21-07-2020 07-05-53;VARIANT_B;37056066847
25;21-07-2020 07-06-31;VARIANT_B;36912830409
26;21-07-2020 07-07-12;VARIANT_B;40447889301
27;21-07-2020 07-07-50;VARIANT_B;36928214189
28;21-07-2020 07-08-27;VARIANT_B;36519908643
29;21-07-2020 07-09-05;VARIANT_B;37345136505
30;21-07-2020 07-09-46;VARIANT_B;39485529948
31;21-07-2020 07-10-23;VARIANT_B;36519744834
32;21-07-2020 07-11-00;VARIANT_B;36479192863
33;21-07-2020 07-11-39;VARIANT_B;37887336307
34;21-07-2020 07-12-16;VARIANT_B;36469860408
35;21-07-2020 07-12-53;VARIANT_B;36550781385
36;21-07-2020 07-13-34;VARIANT_B;38615621751
37;21-07-2020 07-14-15;VARIANT_B;40189040435
38;21-07-2020 07-14-53;VARIANT_B;36850608829
39;21-07-2020 07-15-31;VARIANT_B;37756674586
40;21-07-2020 07-16-12;VARIANT_B;40091977291
41;21-07-2020 07-16-53;VARIANT_B;40219835307
42;21-07-2020 07-17-34;VARIANT_B;40201833600
43;21-07-2020 07-18-14;VARIANT_B;39045421805
44;21-07-2020 07-18-52;VARIANT_B;37152877862
45;21-07-2020 07-19-30;VARIANT_B;37016024382
46;21-07-2020 07-20-07;VARIANT_B;36527080807
47;21-07-2020 07-20-49;VARIANT_B;40722232025
48;21-07-2020 07-21-26;VARIANT_B;36531429874
49;21-07-2020 07-22-06;VARIANT_B;39599031942
