# started on Tue Jul 21 06:49:13 2020

17195068737755;;L1-dcache-store;17337150624572;25.00;;
7723736151;;L1-dcache-store-misses;17337348865438;25.00;;
6780526194;;LLC-store;17288637431228;24.93;;
5318024969;;LLC-store-misses;17238506181104;24.86;;
51862414161813;;L1-dcache-loads;17271144087748;24.90;;
2190431399753;;L1-dcache-load-misses;17306497314054;24.96;4.22;of all L1-dcache hits
289365455679;;LLC-loads;17207512387926;24.81;;
34473405239;;LLC-load-misses;17180027038885;24.77;4.69;of all LL-cache hits
1179260720371;;L1-icache-loads;17255558257037;24.88;;
7752201075;;L1-icache-load-misses;17303060528647;24.95;;
51856151258850;;dTLB-loads;17331482001769;24.99;;
21582675297;;dTLB-load-misses;17336888855515;25.00;0.04;of all dTLB cache hits
66197123768149;;iTLB-loads;17336146539505;25.00;;
287290944;;iTLB-load-misses;17335834511471;25.00;0.00;of all iTLB cache hits
3991350121139;;L1-dcache-prefetches;17335957552539;25.00;;
410029968369;;L1-dcache-prefetch-misses;17336491438884;25.00;;
