# started on Tue Jul 21 07:22:08 2020

17202384690838;;L1-dcache-store;17649166889837;25.00;;
6921901933;;L1-dcache-store-misses;17649065181596;25.00;;
5996002027;;LLC-store;17519436073578;24.82;;
4756044473;;LLC-store-misses;17400409766580;24.65;;
51795460053871;;L1-dcache-loads;17485485869040;24.77;;
2155476554327;;L1-dcache-load-misses;17573097409549;24.89;4.16;of all L1-dcache hits
278298001873;;LLC-loads;17323657852323;24.54;;
31671666709;;LLC-load-misses;17264608208978;24.45;4.72;of all LL-cache hits
1064707489151;;L1-icache-loads;17451335885980;24.72;;
8995747646;;L1-icache-load-misses;17568924141320;24.89;;
51759233592129;;dTLB-loads;17636974719911;24.98;;
21764043294;;dTLB-load-misses;17650784596395;25.00;0.04;of all dTLB cache hits
65719546673410;;iTLB-loads;17650361147316;25.00;;
360715737;;iTLB-load-misses;17649861963387;25.00;0.00;of all iTLB cache hits
3888548784740;;L1-dcache-prefetches;17649086575423;25.00;;
346347793152;;L1-dcache-prefetch-misses;17649207551590;25.00;;
