# started on Tue Jul 21 00:05:06 2020

17200103596051;;L1-dcache-store;16995697559354;25.00;;
6811174630;;L1-dcache-store-misses;16995412110283;25.00;;
6012981542;;LLC-store;16989789850022;24.99;;
4778507949;;LLC-store-misses;16983693588282;24.98;;
51656279011375;;L1-dcache-loads;16987653789698;24.99;;
2217197908858;;L1-dcache-load-misses;16991515702366;24.99;4.29;of all L1-dcache hits
330336485558;;LLC-loads;16984479942264;24.98;;
92631037284;;LLC-load-misses;16981818731668;24.98;16.82;of all LL-cache hits
771204989486;;L1-icache-loads;16987593898128;24.99;;
8847020962;;L1-icache-load-misses;16991766400033;24.99;;
51653290519598;;dTLB-loads;16994895103400;25.00;;
21524231049;;dTLB-load-misses;16995885149221;25.00;0.04;of all dTLB cache hits
65302503783709;;iTLB-loads;16995815700351;25.00;;
310356202;;iTLB-load-misses;16995842675691;25.00;0.00;of all iTLB cache hits
3911990225911;;L1-dcache-prefetches;16995456247324;25.00;;
530853095468;;L1-dcache-prefetch-misses;16995698654360;25.00;;
