# started on Tue Jul 21 02:38:34 2020

17193858286160;;L1-dcache-store;17059426110780;25.00;;
5966838984;;L1-dcache-store-misses;17059142555213;25.00;;
5189848734;;LLC-store;17052588337949;24.99;;
4162483695;;LLC-store-misses;17044371876421;24.98;;
51659249134747;;L1-dcache-loads;17049656117379;24.99;;
2215688263236;;L1-dcache-load-misses;17054672227055;24.99;4.29;of all L1-dcache hits
326731278237;;LLC-loads;17046420597720;24.98;;
71680782787;;LLC-load-misses;17042696880578;24.98;13.06;of all LL-cache hits
770714334756;;L1-icache-loads;17050076068860;24.99;;
8000671951;;L1-icache-load-misses;17055350745228;24.99;;
51658111320282;;dTLB-loads;17059075314409;25.00;;
21188109286;;dTLB-load-misses;17060033049286;25.00;0.04;of all dTLB cache hits
65296009913377;;iTLB-loads;17060416489775;25.00;;
257901640;;iTLB-load-misses;17060474797679;25.00;0.00;of all iTLB cache hits
3698615695431;;L1-dcache-prefetches;17060249251590;25.00;;
656175189509;;L1-dcache-prefetch-misses;17059745886765;25.00;;
