# started on Tue Jul 21 09:23:25 2020

17208073574231;;L1-dcache-store;20024587019824;25.00;;
4073480240;;L1-dcache-store-misses;20024298215014;25.00;;
3143271002;;LLC-store;18692477723630;23.34;;
2214685992;;LLC-store-misses;17248548563241;21.54;;
51925943740699;;L1-dcache-loads;18288229157440;22.84;;
1925021177493;;L1-dcache-load-misses;19217767532152;24.00;3.71;of all L1-dcache hits
143151089583;;LLC-loads;17743193093232;22.16;;
48075994092;;LLC-load-misses;16815346727443;21.00;6.16;of all LL-cache hits
1418902017146;;L1-icache-loads;18210112471279;22.74;;
8304508622;;L1-icache-load-misses;19179954231052;23.95;;
51804379427556;;dTLB-loads;19872674874549;24.82;;
21569022858;;dTLB-load-misses;20017936261233;25.00;0.04;of all dTLB cache hits
65883860211640;;iTLB-loads;20019691183352;25.00;;
383690109;;iTLB-load-misses;20021942505546;25.00;0.00;of all iTLB cache hits
3973114206794;;L1-dcache-prefetches;20023450216808;25.00;;
74143016105;;L1-dcache-prefetch-misses;20024217535999;25.00;;
