# started on Tue Jul 14 23:34:37 2020

2707499722155;;L1-dcache-store;1358292573704;19.99;;
2547748386;;L1-dcache-store-misses;1357939771702;19.98;;
2272085656;;LLC-store;1357513864723;19.98;;
1875177039;;LLC-store-misses;1357631018909;19.98;;
26814379846;;offcore_response.demand_data.local_cache_dram;678582989709;9.99;;
25703766118;;offcore_response.demand_data.local_cache;678410651752;9.98;;
10436769654;;offcore_response.demand_data.remote_cache_dram;678084565010;9.98;;
7172518520;;offcore_response.demand_data.remote_cache;677734012337;9.97;;
8146412945007;;L1-dcache-loads;1017216870227;14.97;;
185821166724;;L1-dcache-load-misses;1356942350833;19.97;2.28;of all L1-dcache hits
31413988768;;LLC-loads;1357400414811;19.98;;
6153601394;;LLC-load-misses;1358045151704;19.99;6.85;of all LL-cache hits
148327544219;;L1-icache-loads;1359232888072;20.00;;
958404121;;L1-icache-load-misses;1359792074622;20.01;;
8140774271834;;dTLB-loads;1360011439320;20.01;;
3663031143;;dTLB-load-misses;1360157884500;20.02;0.04;of all dTLB cache hits
10312770260097;;iTLB-loads;1360065835562;20.02;;
29756596;;iTLB-load-misses;1359863752385;20.01;0.00;of all iTLB cache hits
485501785471;;L1-dcache-prefetches;1359433834438;20.01;;
111162759652;;L1-dcache-prefetch-misses;1358807579570;20.00;;
