# started on Tue Jul 14 21:59:34 2020

2709783421650;;L1-dcache-store;1216133100774;20.00;;
1942777665;;L1-dcache-store-misses;1216100404803;19.99;;
1751295691;;LLC-store;1216040712381;19.99;;
1683963996;;LLC-store-misses;1216084635425;19.99;;
10028735939;;offcore_response.demand_data.local_cache_dram;608106153859;10.00;;
7559367984;;offcore_response.demand_data.local_cache;608088877610;10.00;;
29116329251;;offcore_response.demand_data.remote_cache_dram;608017168467;10.00;;
19640764250;;offcore_response.demand_data.remote_cache;607937416677;10.00;;
8135608191245;;L1-dcache-loads;912062565723;15.00;;
182806715516;;L1-dcache-load-misses;1216271316140;20.00;2.25;of all L1-dcache hits
34269010384;;LLC-loads;1216337767206;20.00;;
26766654599;;LLC-load-misses;1216329005019;20.00;30.48;of all LL-cache hits
141380530325;;L1-icache-loads;1216515552060;20.00;;
859305635;;L1-icache-load-misses;1216535711671;20.00;;
8128549240252;;dTLB-loads;1216584818312;20.00;;
3618954781;;dTLB-load-misses;1216634580222;20.00;0.04;of all dTLB cache hits
10295143284259;;iTLB-loads;1216544888011;20.00;;
16869172;;iTLB-load-misses;1216476891514;20.00;0.00;of all iTLB cache hits
458069640891;;L1-dcache-prefetches;1216380051532;20.00;;
107563416511;;L1-dcache-prefetch-misses;1216245054198;20.00;;
