Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;14-07-2020 20-01-07;VARIANT_B;48695257412
1;14-07-2020 20-01-54;VARIANT_B;47669391971
2;14-07-2020 20-02-41;VARIANT_B;46145084006
3;14-07-2020 20-03-30;VARIANT_B;49606852457
4;14-07-2020 20-04-17;VARIANT_B;46514364859
5;14-07-2020 20-05-04;VARIANT_B;46290159590
6;14-07-2020 20-05-50;VARIANT_B;46063290099
7;14-07-2020 20-06-36;VARIANT_B;46078379500
8;14-07-2020 20-07-22;VARIANT_B;46073375975
9;14-07-2020 20-08-08;VARIANT_B;45567741510
10;14-07-2020 20-08-54;VARIANT_B;46154410604
11;14-07-2020 20-09-40;VARIANT_B;46077696647
12;14-07-2020 20-10-27;VARIANT_B;46141907521
13;14-07-2020 20-11-13;VARIANT_B;46095996858
14;14-07-2020 20-11-59;VARIANT_B;46140939669
15;14-07-2020 20-12-45;VARIANT_B;46196650018
16;14-07-2020 20-13-32;VARIANT_B;45975680997
17;14-07-2020 20-14-18;VARIANT_B;46020455299
18;14-07-2020 20-15-04;VARIANT_B;46057209216
19;14-07-2020 20-15-50;VARIANT_B;45780716088
20;14-07-2020 20-16-36;VARIANT_B;46048917858
21;14-07-2020 20-17-22;VARIANT_B;46061232742
22;14-07-2020 20-18-09;VARIANT_B;46139125576
23;14-07-2020 20-18-55;VARIANT_B;46091182124
24;14-07-2020 20-19-41;VARIANT_B;46377947570
25;14-07-2020 20-20-28;VARIANT_B;46368774287
26;14-07-2020 20-21-14;VARIANT_B;45957539185
27;14-07-2020 20-22-00;VARIANT_B;46226209454
28;14-07-2020 20-22-47;VARIANT_B;46100392110
29;14-07-2020 20-23-33;VARIANT_B;46162746436
30;14-07-2020 20-24-19;VARIANT_B;46272600783
31;14-07-2020 20-25-05;VARIANT_B;46092201313
32;14-07-2020 20-25-52;VARIANT_B;46509518152
33;14-07-2020 20-26-39;VARIANT_B;46269963528
34;14-07-2020 20-27-25;VARIANT_B;46255310482
35;14-07-2020 20-28-12;VARIANT_B;46658013662
36;14-07-2020 20-28-58;VARIANT_B;46481862398
37;14-07-2020 20-29-45;VARIANT_B;46472715753
38;14-07-2020 20-30-31;VARIANT_B;46202753151
39;14-07-2020 20-31-18;VARIANT_B;46511673362
40;14-07-2020 20-32-05;VARIANT_B;46481991525
41;14-07-2020 20-32-51;VARIANT_B;46389034231
42;14-07-2020 20-33-38;VARIANT_B;46399778042
43;14-07-2020 20-34-24;VARIANT_B;46284498258
