Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;14-07-2020 23-26-54;VARIANT_B;5536017473
1;14-07-2020 23-27-00;VARIANT_B;4925284587
2;14-07-2020 23-27-04;VARIANT_B;4379427656
3;14-07-2020 23-27-09;VARIANT_B;4700885874
4;14-07-2020 23-27-14;VARIANT_B;4717784078
5;14-07-2020 23-27-19;VARIANT_B;4721264342
6;14-07-2020 23-27-23;VARIANT_B;4597226424
7;14-07-2020 23-27-28;VARIANT_B;4656231341
8;14-07-2020 23-27-33;VARIANT_B;4524779657
9;14-07-2020 23-27-38;VARIANT_B;4466426641
10;14-07-2020 23-27-42;VARIANT_B;4474369027
11;14-07-2020 23-27-47;VARIANT_B;4396430775
12;14-07-2020 23-27-51;VARIANT_B;4530116246
13;14-07-2020 23-27-56;VARIANT_B;4628837924
14;14-07-2020 23-28-01;VARIANT_B;4391712771
15;14-07-2020 23-28-05;VARIANT_B;4479342631
16;14-07-2020 23-28-10;VARIANT_B;4434972957
17;14-07-2020 23-28-15;VARIANT_B;4609689925
18;14-07-2020 23-28-19;VARIANT_B;4510438308
19;14-07-2020 23-28-24;VARIANT_B;4411875016
20;14-07-2020 23-28-28;VARIANT_B;4398689207
21;14-07-2020 23-28-33;VARIANT_B;4488247001
22;14-07-2020 23-28-37;VARIANT_B;4422979558
23;14-07-2020 23-28-42;VARIANT_B;4520754226
24;14-07-2020 23-28-47;VARIANT_B;4556132605
25;14-07-2020 23-28-51;VARIANT_B;4364902113
26;14-07-2020 23-28-56;VARIANT_B;4520978208
27;14-07-2020 23-29-01;VARIANT_B;4443581953
28;14-07-2020 23-29-05;VARIANT_B;4469127195
29;14-07-2020 23-29-10;VARIANT_B;4515339260
30;14-07-2020 23-29-14;VARIANT_B;4504038440
31;14-07-2020 23-29-19;VARIANT_B;4550544561
32;14-07-2020 23-29-24;VARIANT_B;4469958760
33;14-07-2020 23-29-28;VARIANT_B;4643556218
34;14-07-2020 23-29-33;VARIANT_B;4486003061
35;14-07-2020 23-29-38;VARIANT_B;4530988477
36;14-07-2020 23-29-42;VARIANT_B;4567820939
37;14-07-2020 23-29-47;VARIANT_B;4443894753
38;14-07-2020 23-29-52;VARIANT_B;4427823978
39;14-07-2020 23-29-56;VARIANT_B;4555069917
40;14-07-2020 23-30-01;VARIANT_B;4474824013
41;14-07-2020 23-30-05;VARIANT_B;4400789713
42;14-07-2020 23-30-10;VARIANT_B;4504282149
43;14-07-2020 23-30-15;VARIANT_B;4547915169
44;14-07-2020 23-30-19;VARIANT_B;4505729940
45;14-07-2020 23-30-24;VARIANT_B;4330883541
46;14-07-2020 23-30-29;VARIANT_B;4456754339
47;14-07-2020 23-30-33;VARIANT_B;4507438958
48;14-07-2020 23-30-38;VARIANT_B;4495924070
49;14-07-2020 23-30-42;VARIANT_B;4514425684
50;14-07-2020 23-30-47;VARIANT_B;4353807014
51;14-07-2020 23-30-52;VARIANT_B;4480642742
52;14-07-2020 23-30-56;VARIANT_B;4433961762
53;14-07-2020 23-31-01;VARIANT_B;4618847175
54;14-07-2020 23-31-06;VARIANT_B;4592938763
55;14-07-2020 23-31-10;VARIANT_B;4589169237
56;14-07-2020 23-31-15;VARIANT_B;4613938613
57;14-07-2020 23-31-20;VARIANT_B;4541836794
58;14-07-2020 23-31-25;VARIANT_B;4501444170
59;14-07-2020 23-31-29;VARIANT_B;4614619033
60;14-07-2020 23-31-34;VARIANT_B;4441764411
61;14-07-2020 23-31-39;VARIANT_B;4538205426
62;14-07-2020 23-31-43;VARIANT_B;4476482686
63;14-07-2020 23-31-48;VARIANT_B;4492515650
64;14-07-2020 23-31-53;VARIANT_B;4677670845
65;14-07-2020 23-31-57;VARIANT_B;4484660861
