# started on Sat Jun 20 21:06:55 2020

27938008483;;L1-dcache-store;67172549676;24.93;;
44494387;;L1-dcache-store-misses;67046662699;24.88;;
20135852;;LLC-store;65224057954;24.20;;
15308717;;LLC-store-misses;62927505917;23.35;;
92377475640;;L1-dcache-loads;64085258655;23.78;;
2737482571;;L1-dcache-load-misses;65455992980;24.29;2.96;of all L1-dcache hits
268754092;;LLC-loads;58468460756;21.70;;
40735495;;LLC-load-misses;57681428998;21.40;0.44;of all LL-cache hits
18092932088;;L1-icache-loads;62287986649;23.11;;
115547933;;L1-icache-load-misses;65238689785;24.21;;
90368643204;;dTLB-loads;66861686350;24.81;;
68908227;;dTLB-load-misses;67508421141;25.05;0.08;of all dTLB cache hits
141650254629;;iTLB-loads;67596396412;25.08;;
13908779;;iTLB-load-misses;67661004816;25.11;0.01;of all iTLB cache hits
6025474004;;L1-dcache-prefetches;67522348544;25.06;;
76950049;;L1-dcache-prefetch-misses;67372634843;25.00;;
