Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;25-06-2020 18-38-32;VARIANT_B;13874266071
1;25-06-2020 18-38-47;VARIANT_B;14622934712
2;25-06-2020 18-39-01;VARIANT_B;14315479114
3;25-06-2020 18-39-15;VARIANT_B;14040078132
4;25-06-2020 18-39-30;VARIANT_B;14456543256
5;25-06-2020 18-39-45;VARIANT_B;15587934509
6;25-06-2020 18-40-00;VARIANT_B;14724089464
7;25-06-2020 18-40-15;VARIANT_B;14922132149
8;25-06-2020 18-40-30;VARIANT_B;14694893976
9;25-06-2020 18-40-45;VARIANT_B;14407163030
10;25-06-2020 18-40-59;VARIANT_B;14534598257
11;25-06-2020 18-41-13;VARIANT_B;13135717514
12;25-06-2020 18-41-27;VARIANT_B;14257370521
13;25-06-2020 18-41-41;VARIANT_B;13691474630
14;25-06-2020 18-41-55;VARIANT_B;14077682205
15;25-06-2020 18-42-09;VARIANT_B;13354265514
16;25-06-2020 18-42-22;VARIANT_B;13554728154
17;25-06-2020 18-42-36;VARIANT_B;13667058644
18;25-06-2020 18-42-50;VARIANT_B;13398571699
19;25-06-2020 18-43-04;VARIANT_B;13842489292
20;25-06-2020 18-43-17;VARIANT_B;13375330062
21;25-06-2020 18-43-31;VARIANT_B;13941610513
22;25-06-2020 18-43-46;VARIANT_B;14121790494
23;25-06-2020 18-43-59;VARIANT_B;13615539619
24;25-06-2020 18-44-14;VARIANT_B;14562171923
25;25-06-2020 18-44-28;VARIANT_B;14083397318
26;25-06-2020 18-44-42;VARIANT_B;14057847036
27;25-06-2020 18-44-57;VARIANT_B;14838225062
28;25-06-2020 18-45-12;VARIANT_B;14002650406
29;25-06-2020 18-45-26;VARIANT_B;14182355998
30;25-06-2020 18-45-41;VARIANT_B;14892443053
31;25-06-2020 18-45-55;VARIANT_B;14224711158
32;25-06-2020 18-46-10;VARIANT_B;14525146131
33;25-06-2020 18-46-25;VARIANT_B;14176825621
34;25-06-2020 18-46-39;VARIANT_B;14683374679
35;25-06-2020 18-46-55;VARIANT_B;15149598363
36;25-06-2020 18-47-10;VARIANT_B;14865506440
37;25-06-2020 18-47-25;VARIANT_B;14883069383
38;25-06-2020 18-47-40;VARIANT_B;15096546643
39;25-06-2020 18-47-55;VARIANT_B;15034616167
40;25-06-2020 18-48-10;VARIANT_B;15096895791
41;25-06-2020 18-48-25;VARIANT_B;14376745295
42;25-06-2020 18-48-41;VARIANT_B;15704380356
43;25-06-2020 18-48-57;VARIANT_B;15784852142
44;25-06-2020 18-49-13;VARIANT_B;15701980091
45;25-06-2020 18-49-28;VARIANT_B;15220587896
46;25-06-2020 18-49-44;VARIANT_B;15310967020
47;25-06-2020 18-49-58;VARIANT_B;14515385926
48;25-06-2020 18-50-14;VARIANT_B;15151418221
49;25-06-2020 18-50-29;VARIANT_B;15071439545
50;25-06-2020 18-50-44;VARIANT_B;15065429660
51;25-06-2020 18-50-59;VARIANT_B;14965222430
52;25-06-2020 18-51-14;VARIANT_B;14938167404
53;25-06-2020 18-51-29;VARIANT_B;15198550420
54;25-06-2020 18-51-45;VARIANT_B;15085761938
55;25-06-2020 18-52-00;VARIANT_B;14809178203
56;25-06-2020 18-52-15;VARIANT_B;15286131235
57;25-06-2020 18-52-29;VARIANT_B;13928127754
58;25-06-2020 18-52-43;VARIANT_B;14067062002
59;25-06-2020 18-52-58;VARIANT_B;14491223614
60;25-06-2020 18-53-13;VARIANT_B;14605802947
61;25-06-2020 18-53-28;VARIANT_B;14830304452
62;25-06-2020 18-53-42;VARIANT_B;14216081341
63;25-06-2020 18-53-57;VARIANT_B;14839690682
64;25-06-2020 18-54-12;VARIANT_B;14686190020
65;25-06-2020 18-54-27;VARIANT_B;14885239275
66;25-06-2020 18-54-42;VARIANT_B;14592638826
67;25-06-2020 18-54-57;VARIANT_B;15238565898
68;25-06-2020 18-55-12;VARIANT_B;14465973771
69;25-06-2020 18-55-27;VARIANT_B;14978957052
70;25-06-2020 18-55-42;VARIANT_B;14998992787
71;25-06-2020 18-55-57;VARIANT_B;14820876192
72;25-06-2020 18-56-12;VARIANT_B;14860333804
73;25-06-2020 18-56-27;VARIANT_B;15065474110
74;25-06-2020 18-56-42;VARIANT_B;14364949927
75;25-06-2020 18-56-56;VARIANT_B;14028037468
76;25-06-2020 18-57-10;VARIANT_B;14051573304
77;25-06-2020 18-57-24;VARIANT_B;14121082958
78;25-06-2020 18-57-39;VARIANT_B;14435221450
79;25-06-2020 18-57-54;VARIANT_B;14382410977
80;25-06-2020 18-58-08;VARIANT_B;14707985152
81;25-06-2020 18-58-24;VARIANT_B;15139310981
82;25-06-2020 18-58-38;VARIANT_B;14390790435
83;25-06-2020 18-58-53;VARIANT_B;14746635464
84;25-06-2020 18-59-07;VARIANT_B;13977852711
85;25-06-2020 18-59-21;VARIANT_B;13678108154
86;25-06-2020 18-59-35;VARIANT_B;14158866032
87;25-06-2020 18-59-50;VARIANT_B;14091944518
88;25-06-2020 19-00-04;VARIANT_B;14114199761
89;25-06-2020 19-00-17;VARIANT_B;13564668601
90;25-06-2020 19-00-32;VARIANT_B;14217998902
91;25-06-2020 19-00-46;VARIANT_B;13642775427
92;25-06-2020 19-00-59;VARIANT_B;13484831698
93;25-06-2020 19-01-13;VARIANT_B;13678202669
94;25-06-2020 19-01-27;VARIANT_B;13831054738
95;25-06-2020 19-01-41;VARIANT_B;14275216855
96;25-06-2020 19-01-56;VARIANT_B;14364572314
97;25-06-2020 19-02-10;VARIANT_B;13645469308
98;25-06-2020 19-02-24;VARIANT_B;13714413212
99;25-06-2020 19-02-38;VARIANT_B;13798514374
