Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-07-2020 08-13-59;VARIANT_B;39270412509
1;22-07-2020 08-14-03;VARIANT_B;4045986212
2;22-07-2020 08-14-09;VARIANT_B;4749390396
3;22-07-2020 08-14-13;VARIANT_B;4054450349
4;22-07-2020 08-14-18;VARIANT_B;4039359918
5;22-07-2020 08-14-23;VARIANT_B;5166528579
6;22-07-2020 08-14-28;VARIANT_B;4415544823
7;22-07-2020 08-14-33;VARIANT_B;4195990186
8;22-07-2020 08-14-38;VARIANT_B;4651774033
9;22-07-2020 08-14-42;VARIANT_B;4203612584
10;22-07-2020 08-14-47;VARIANT_B;3990431255
11;22-07-2020 08-14-53;VARIANT_B;5869877421
12;22-07-2020 08-14-58;VARIANT_B;4506560906
13;22-07-2020 08-15-03;VARIANT_B;4571356674
14;22-07-2020 08-15-11;VARIANT_B;7775164986
15;22-07-2020 08-15-16;VARIANT_B;4323956202
16;22-07-2020 08-15-20;VARIANT_B;3117133601
17;22-07-2020 08-15-24;VARIANT_B;3403271625
18;22-07-2020 08-15-27;VARIANT_B;3118713744
19;22-07-2020 08-15-31;VARIANT_B;3059753264
20;22-07-2020 08-15-34;VARIANT_B;3093147797
21;22-07-2020 08-15-38;VARIANT_B;3197079378
22;22-07-2020 08-15-43;VARIANT_B;4903901704
23;22-07-2020 08-15-47;VARIANT_B;3653727462
24;22-07-2020 08-15-53;VARIANT_B;5555401976
25;22-07-2020 08-15-58;VARIANT_B;4422859393
26;22-07-2020 08-16-04;VARIANT_B;5935679380
27;22-07-2020 08-16-09;VARIANT_B;4237760961
28;22-07-2020 08-16-13;VARIANT_B;3974818054
29;22-07-2020 08-16-18;VARIANT_B;3727289179
30;22-07-2020 08-16-23;VARIANT_B;4735400413
31;22-07-2020 08-16-26;VARIANT_B;3126431395
32;22-07-2020 08-16-31;VARIANT_B;4028588045
33;22-07-2020 08-16-35;VARIANT_B;3956433014
34;22-07-2020 08-16-40;VARIANT_B;3930966495
35;22-07-2020 08-16-43;VARIANT_B;3492724035
36;22-07-2020 08-16-48;VARIANT_B;3775491967
37;22-07-2020 08-16-52;VARIANT_B;4008771114
38;22-07-2020 08-16-57;VARIANT_B;4331824709
39;22-07-2020 08-17-01;VARIANT_B;3895074509
40;22-07-2020 08-17-05;VARIANT_B;3811322839
41;22-07-2020 08-17-10;VARIANT_B;4167730489
42;22-07-2020 08-17-16;VARIANT_B;5940631658
43;22-07-2020 08-17-21;VARIANT_B;4012236942
44;22-07-2020 08-17-26;VARIANT_B;4741655018
45;22-07-2020 08-17-30;VARIANT_B;3564378494
46;22-07-2020 08-17-34;VARIANT_B;3995597353
47;22-07-2020 08-17-39;VARIANT_B;3886963650
48;22-07-2020 08-17-43;VARIANT_B;3565376360
49;22-07-2020 08-17-47;VARIANT_B;4063468396
