Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-07-2020 07-16-58;VARIANT_B;43524434573
1;22-07-2020 07-17-05;VARIANT_B;7078959244
2;22-07-2020 07-17-13;VARIANT_B;6517070329
3;22-07-2020 07-17-18;VARIANT_B;4947841712
4;22-07-2020 07-17-25;VARIANT_B;6524936483
5;22-07-2020 07-17-30;VARIANT_B;4594395394
6;22-07-2020 07-17-35;VARIANT_B;4579120938
7;22-07-2020 07-17-40;VARIANT_B;4648602837
8;22-07-2020 07-17-47;VARIANT_B;6006358216
9;22-07-2020 07-17-52;VARIANT_B;4896408807
10;22-07-2020 07-17-57;VARIANT_B;4578315984
11;22-07-2020 07-18-02;VARIANT_B;4802666818
12;22-07-2020 07-18-08;VARIANT_B;5129601645
13;22-07-2020 07-18-13;VARIANT_B;4733046322
14;22-07-2020 07-18-18;VARIANT_B;4543183026
15;22-07-2020 07-18-23;VARIANT_B;4561822099
16;22-07-2020 07-18-28;VARIANT_B;4393733495
17;22-07-2020 07-18-34;VARIANT_B;5831143532
18;22-07-2020 07-18-45;VARIANT_B;10326435682
19;22-07-2020 07-18-50;VARIANT_B;4745302761
20;22-07-2020 07-18-55;VARIANT_B;4615778896
21;22-07-2020 07-19-00;VARIANT_B;4539130510
22;22-07-2020 07-19-05;VARIANT_B;4557818124
23;22-07-2020 07-19-11;VARIANT_B;6240094986
24;22-07-2020 07-19-17;VARIANT_B;4598956521
25;22-07-2020 07-19-22;VARIANT_B;4528725646
26;22-07-2020 07-19-27;VARIANT_B;4472821488
27;22-07-2020 07-19-32;VARIANT_B;4776763161
28;22-07-2020 07-19-37;VARIANT_B;4667253991
29;22-07-2020 07-19-42;VARIANT_B;4450507928
30;22-07-2020 07-19-46;VARIANT_B;4368763366
31;22-07-2020 07-19-51;VARIANT_B;4428601189
32;22-07-2020 07-19-56;VARIANT_B;4679994571
33;22-07-2020 07-20-01;VARIANT_B;4690809442
34;22-07-2020 07-20-06;VARIANT_B;4230235411
35;22-07-2020 07-20-11;VARIANT_B;4733761781
36;22-07-2020 07-20-16;VARIANT_B;4460489719
37;22-07-2020 07-20-21;VARIANT_B;4916078915
38;22-07-2020 07-20-26;VARIANT_B;4436317164
39;22-07-2020 07-20-31;VARIANT_B;4506866494
40;22-07-2020 07-20-35;VARIANT_B;4477796580
41;22-07-2020 07-20-41;VARIANT_B;4993193609
42;22-07-2020 07-20-49;VARIANT_B;7562339805
43;22-07-2020 07-20-54;VARIANT_B;4456590990
44;22-07-2020 07-20-59;VARIANT_B;4541422073
45;22-07-2020 07-21-04;VARIANT_B;4489581003
46;22-07-2020 07-21-09;VARIANT_B;4617106398
47;22-07-2020 07-21-13;VARIANT_B;4503839660
48;22-07-2020 07-21-18;VARIANT_B;4410095859
49;22-07-2020 07-21-23;VARIANT_B;4422687033
