Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-07-2020 07-06-48;VARIANT_B;10331739015
1;22-07-2020 07-06-54;VARIANT_B;5714514649
2;22-07-2020 07-06-59;VARIANT_B;4863920081
3;22-07-2020 07-07-04;VARIANT_B;4726729252
4;22-07-2020 07-07-09;VARIANT_B;4864764641
5;22-07-2020 07-07-16;VARIANT_B;5765437743
6;22-07-2020 07-07-21;VARIANT_B;5302197480
7;22-07-2020 07-07-28;VARIANT_B;6542113031
8;22-07-2020 07-07-36;VARIANT_B;7288114251
9;22-07-2020 07-07-41;VARIANT_B;4799978992
10;22-07-2020 07-07-47;VARIANT_B;4902963061
11;22-07-2020 07-07-52;VARIANT_B;4842259346
12;22-07-2020 07-07-58;VARIANT_B;5577026057
13;22-07-2020 07-08-05;VARIANT_B;6983621587
14;22-07-2020 07-08-11;VARIANT_B;4944683219
15;22-07-2020 07-08-16;VARIANT_B;5093274354
16;22-07-2020 07-08-22;VARIANT_B;5326466693
17;22-07-2020 07-08-27;VARIANT_B;5077641108
18;22-07-2020 07-08-33;VARIANT_B;4925532932
19;22-07-2020 07-08-38;VARIANT_B;5142836581
20;22-07-2020 07-08-45;VARIANT_B;6364788105
21;22-07-2020 07-08-51;VARIANT_B;5602981689
22;22-07-2020 07-08-56;VARIANT_B;4758812735
23;22-07-2020 07-09-02;VARIANT_B;5393080981
24;22-07-2020 07-09-07;VARIANT_B;4852281021
25;22-07-2020 07-09-13;VARIANT_B;5062944946
26;22-07-2020 07-09-18;VARIANT_B;5431213375
27;22-07-2020 07-09-24;VARIANT_B;4771296122
28;22-07-2020 07-09-29;VARIANT_B;4849237714
29;22-07-2020 07-09-36;VARIANT_B;6280692921
30;22-07-2020 07-09-41;VARIANT_B;5069086478
31;22-07-2020 07-09-47;VARIANT_B;4850257311
32;22-07-2020 07-09-52;VARIANT_B;4858228356
33;22-07-2020 07-09-57;VARIANT_B;5108976084
34;22-07-2020 07-10-03;VARIANT_B;4762424910
35;22-07-2020 07-10-08;VARIANT_B;4845376261
36;22-07-2020 07-10-13;VARIANT_B;5147526772
37;22-07-2020 07-10-20;VARIANT_B;6028625323
38;22-07-2020 07-10-25;VARIANT_B;4735945631
39;22-07-2020 07-10-31;VARIANT_B;5061764095
40;22-07-2020 07-10-37;VARIANT_B;5781758093
41;22-07-2020 07-10-43;VARIANT_B;5375453905
42;22-07-2020 07-10-48;VARIANT_B;5034459550
43;22-07-2020 07-10-53;VARIANT_B;4944337021
44;22-07-2020 07-10-59;VARIANT_B;4864714685
45;22-07-2020 07-11-04;VARIANT_B;5110885098
46;22-07-2020 07-11-09;VARIANT_B;4759000061
47;22-07-2020 07-11-15;VARIANT_B;4882492179
48;22-07-2020 07-11-20;VARIANT_B;5414621997
49;22-07-2020 07-11-26;VARIANT_B;4823386474
