Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-07-2020 04-59-41;VARIANT_B;20579070096
1;22-07-2020 05-00-01;VARIANT_B;19821104760
2;22-07-2020 05-00-21;VARIANT_B;19485477142
3;22-07-2020 05-00-42;VARIANT_B;20450496586
4;22-07-2020 05-01-03;VARIANT_B;20238911997
5;22-07-2020 05-01-24;VARIANT_B;20322527898
6;22-07-2020 05-01-44;VARIANT_B;20101138242
7;22-07-2020 05-02-05;VARIANT_B;20504354221
8;22-07-2020 05-02-27;VARIANT_B;20790833000
9;22-07-2020 05-02-47;VARIANT_B;20372645816
10;22-07-2020 05-03-09;VARIANT_B;20716477711
11;22-07-2020 05-03-30;VARIANT_B;20465990341
12;22-07-2020 05-03-50;VARIANT_B;19981693133
13;22-07-2020 05-04-11;VARIANT_B;20431067778
14;22-07-2020 05-04-31;VARIANT_B;20297205222
15;22-07-2020 05-04-52;VARIANT_B;20268063681
16;22-07-2020 05-05-13;VARIANT_B;20806129168
17;22-07-2020 05-05-34;VARIANT_B;20381323373
18;22-07-2020 05-05-55;VARIANT_B;20172916447
19;22-07-2020 05-06-15;VARIANT_B;20291065963
20;22-07-2020 05-06-36;VARIANT_B;20406306445
21;22-07-2020 05-06-57;VARIANT_B;20442667815
22;22-07-2020 05-07-17;VARIANT_B;20035144362
23;22-07-2020 05-07-39;VARIANT_B;21395184063
24;22-07-2020 05-07-59;VARIANT_B;19726680691
25;22-07-2020 05-08-20;VARIANT_B;20517993583
26;22-07-2020 05-08-41;VARIANT_B;20088991215
27;22-07-2020 05-09-01;VARIANT_B;19740729230
28;22-07-2020 05-09-22;VARIANT_B;20538437920
29;22-07-2020 05-09-43;VARIANT_B;20332024354
30;22-07-2020 05-10-03;VARIANT_B;19905513453
31;22-07-2020 05-10-23;VARIANT_B;20050499062
32;22-07-2020 05-10-44;VARIANT_B;19990418976
33;22-07-2020 05-11-04;VARIANT_B;19938212463
34;22-07-2020 05-11-25;VARIANT_B;20453087064
35;22-07-2020 05-11-45;VARIANT_B;19657050539
36;22-07-2020 05-12-05;VARIANT_B;19512270755
37;22-07-2020 05-12-26;VARIANT_B;20066785451
38;22-07-2020 05-12-45;VARIANT_B;19510186495
39;22-07-2020 05-13-06;VARIANT_B;19653406907
40;22-07-2020 05-13-26;VARIANT_B;19487370351
41;22-07-2020 05-13-46;VARIANT_B;20253375323
42;22-07-2020 05-14-06;VARIANT_B;19598890444
43;22-07-2020 05-14-27;VARIANT_B;20182916433
44;22-07-2020 05-14-48;VARIANT_B;20025064256
45;22-07-2020 05-15-07;VARIANT_B;19441195249
46;22-07-2020 05-15-28;VARIANT_B;19794727200
47;22-07-2020 05-15-48;VARIANT_B;20281585566
48;22-07-2020 05-16-08;VARIANT_B;19497797896
49;22-07-2020 05-16-29;VARIANT_B;20327160542
