Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-06-2020 22-08-37;VARIANT_B;1706060151
1;22-06-2020 22-08-38;VARIANT_B;1383575653
2;22-06-2020 22-08-39;VARIANT_B;1162852977
3;22-06-2020 22-08-41;VARIANT_B;1140042310
4;22-06-2020 22-08-42;VARIANT_B;1149400065
5;22-06-2020 22-08-43;VARIANT_B;1248805115
6;22-06-2020 22-08-44;VARIANT_B;1161657541
7;22-06-2020 22-08-46;VARIANT_B;1269375360
8;22-06-2020 22-08-47;VARIANT_B;1195610341
9;22-06-2020 22-08-48;VARIANT_B;1176699761
10;22-06-2020 22-08-50;VARIANT_B;1179924041
11;22-06-2020 22-08-51;VARIANT_B;1227308895
12;22-06-2020 22-08-52;VARIANT_B;1186770701
13;22-06-2020 22-08-53;VARIANT_B;1292573055
14;22-06-2020 22-08-55;VARIANT_B;1213166213
15;22-06-2020 22-08-56;VARIANT_B;1154143254
16;22-06-2020 22-08-57;VARIANT_B;1192259274
17;22-06-2020 22-08-59;VARIANT_B;1184282058
18;22-06-2020 22-09-00;VARIANT_B;1204101452
19;22-06-2020 22-09-01;VARIANT_B;1196255080
20;22-06-2020 22-09-02;VARIANT_B;1209608934
21;22-06-2020 22-09-04;VARIANT_B;1262908465
22;22-06-2020 22-09-05;VARIANT_B;1216621034
23;22-06-2020 22-09-06;VARIANT_B;1169120203
24;22-06-2020 22-09-08;VARIANT_B;1164446573
25;22-06-2020 22-09-09;VARIANT_B;1166858505
26;22-06-2020 22-09-10;VARIANT_B;1249812406
27;22-06-2020 22-09-11;VARIANT_B;1200236407
28;22-06-2020 22-09-13;VARIANT_B;1175486251
29;22-06-2020 22-09-14;VARIANT_B;1181009735
30;22-06-2020 22-09-15;VARIANT_B;1165923568
31;22-06-2020 22-09-16;VARIANT_B;1192198464
32;22-06-2020 22-09-18;VARIANT_B;1180849271
33;22-06-2020 22-09-19;VARIANT_B;1291419406
34;22-06-2020 22-09-20;VARIANT_B;1193916017
35;22-06-2020 22-09-21;VARIANT_B;1171364383
36;22-06-2020 22-09-23;VARIANT_B;1155830767
37;22-06-2020 22-09-24;VARIANT_B;1178760180
38;22-06-2020 22-09-25;VARIANT_B;1172512054
39;22-06-2020 22-09-27;VARIANT_B;1176487653
40;22-06-2020 22-09-28;VARIANT_B;1169096285
41;22-06-2020 22-09-29;VARIANT_B;1171843631
42;22-06-2020 22-09-30;VARIANT_B;1190861848
43;22-06-2020 22-09-32;VARIANT_B;1169522392
44;22-06-2020 22-09-33;VARIANT_B;1208772466
45;22-06-2020 22-09-34;VARIANT_B;1167507406
46;22-06-2020 22-09-35;VARIANT_B;1168327650
47;22-06-2020 22-09-37;VARIANT_B;1169262335
48;22-06-2020 22-09-38;VARIANT_B;1179573800
49;22-06-2020 22-09-39;VARIANT_B;1207961869
50;22-06-2020 22-09-40;VARIANT_B;1179689091
51;22-06-2020 22-09-42;VARIANT_B;1189683098
52;22-06-2020 22-09-43;VARIANT_B;1164290347
53;22-06-2020 22-09-44;VARIANT_B;1261594544
54;22-06-2020 22-09-45;VARIANT_B;1242627864
55;22-06-2020 22-09-47;VARIANT_B;1229626843
56;22-06-2020 22-09-48;VARIANT_B;1190221660
57;22-06-2020 22-09-49;VARIANT_B;1210360938
58;22-06-2020 22-09-51;VARIANT_B;1176572908
59;22-06-2020 22-09-52;VARIANT_B;1180173775
60;22-06-2020 22-09-53;VARIANT_B;1165682554
61;22-06-2020 22-09-54;VARIANT_B;1173732072
62;22-06-2020 22-09-56;VARIANT_B;1161439462
63;22-06-2020 22-09-57;VARIANT_B;1168427478
64;22-06-2020 22-09-58;VARIANT_B;1169426700
65;22-06-2020 22-09-59;VARIANT_B;1181950728
66;22-06-2020 22-10-01;VARIANT_B;1171130282
67;22-06-2020 22-10-02;VARIANT_B;1216262632
68;22-06-2020 22-10-03;VARIANT_B;1229889999
69;22-06-2020 22-10-04;VARIANT_B;1222746937
70;22-06-2020 22-10-06;VARIANT_B;1223910326
71;22-06-2020 22-10-07;VARIANT_B;1186943870
72;22-06-2020 22-10-08;VARIANT_B;1181297976
73;22-06-2020 22-10-10;VARIANT_B;1168219061
74;22-06-2020 22-10-11;VARIANT_B;1221515863
75;22-06-2020 22-10-12;VARIANT_B;1179246791
76;22-06-2020 22-10-13;VARIANT_B;1222946002
77;22-06-2020 22-10-15;VARIANT_B;1156374879
78;22-06-2020 22-10-16;VARIANT_B;1202609691
