ThreadPoolSize;RunNr;Runtime;Memory;L2-cacheMisses;L2-cacheReferences;L2-cache-miss-rate
1;0;0;11626903984;0;0;0.0
1;1;673711;11620758544;958130;2256343;0.4246384525756944
1;2;674710;11614890800;963801;2253589;0.42767381274935223
1;3;674439;11608733600;944210;2180921;0.43294094559133506
1;4;675061;11602865728;981140;2280704;0.43019173027275787
1;5;676284;11596708544;987881;2294886;0.4304706203271099
1;6;674598;11590561576;971210;2241699;0.4332472825299025
1;7;675196;11584683488;971874;2230481;0.4357239537122262
1;8;675700;11578536688;999733;2289610;0.436638990919851
1;9;673798;11572660480;985226;2260583;0.4358282796959899
1;10;673851;11566511576;962516;2234752;0.43070372014433816
2;0;0;11566511576;0;0;0.0
2;1;321196;11559238736;708903361;1447833204;0.48963054517708104
2;2;323883;11551831568;695418121;1408567947;0.4937057686717331
2;3;321205;11544558688;713363223;1464165314;0.48721494504684054
2;4;322902;11537988288;693923386;1418910079;0.4890538141000829
2;5;322760;11530860048;672204933;1359791370;0.4943441676644852
2;6;320108;11523308168;721332989;1468420531;0.4912305254331806
2;7;320798;11517295696;722671111;1472760311;0.4906915983560885
2;8;320084;11510167472;692560522;1411699135;0.49058648888383716
2;9;323045;11502615632;705799102;1442377138;0.4893304832733698
2;10;324013;11496324192;724112169;1470963170;0.49227076773105066
3;0;0;11496324192;0;0;0.0
3;1;211334;11488917008;319079986;660327273;0.48321491334191796
3;2;212234;11480807328;321977154;655721130;0.49102757143116615
3;3;212253;11474236832;318340757;656652825;0.48479309747886945
3;4;212826;11467945488;317559502;647413796;0.49050468797856756
3;5;212012;11461654032;320402284;657344537;0.48741910210778855
3;6;213181;11455219968;325865682;666798880;0.4887016036979546
3;7;212015;11449071120;310801381;632993967;0.4910021219838893
3;8;212389;11442779608;314065273;644921693;0.4869820265140314
3;9;213845;11436488152;320313106;656962067;0.4875671246327834
3;10;212554;11430054144;321049061;665856827;0.4821592990890818
4;0;0;11430054144;0;0;0.0
4;1;160159;11422087016;174480432;359172254;0.4857848290252398
4;2;161164;11413977336;180285259;366638950;0.49172423988231473
4;3;160651;11405588728;165245396;337447324;0.4896924178897919
4;4;160428;11396921192;169196706;344546159;0.4910712297332561
4;5;160456;11388811512;176850711;361419277;0.4893228509225312
4;6;160283;11380422976;161754335;333566885;0.48492324110650253
4;7;160374;11371755424;170024009;347249546;0.4896306156725688
4;8;161797;11363645744;174222888;356079519;0.48928084515863435
4;9;161303;11355257136;179638543;367709285;0.48853415001473244
4;10;160469;11346868472;180114280;371405513;0.4849531676176277
5;0;0;11346868472;0;0;0.0
5;1;129142;11337498480;112400477;228563914;0.49176825437107274
5;2;129753;11328273088;105885572;214356393;0.49396974131767557
5;3;129266;11317508400;100950474;204392122;0.49390589525754813
5;4;129350;11308138352;102895232;208941686;0.4924590873646918
5;5;129397;11298912960;110779900;225351140;0.4915879280663945
5;6;129404;11288427200;106426399;215315691;0.494280739623384
5;7;129804;11278499296;106642573;217640249;0.48999472059968097
5;8;129278;11269273920;107724059;217077498;0.4962470085222744
5;9;129186;11259067088;92395092;187720085;0.49219609079124377
5;10;129235;11249418096;114269957;232528902;0.4914225974369414
6;0;0;11249418096;0;0;0.0
6;1;106961;11238095552;73888656;149129594;0.49546608435076944
6;2;107144;11225512640;70656845;142362373;0.4963168533303389
6;3;106766;11212929744;85231298;172509404;0.49406754660169133
6;4;106983;11200625744;65330735;132749630;0.4921349686624362
6;5;107018;11188042832;66540333;134442123;0.4949366427365923
6;6;107158;11175459920;80801788;163282304;0.4948594306949515
6;7;107026;11162877008;61798744;125455617;0.4925944766586258
6;8;107137;11152112336;70644256;143201039;0.4933222307137031
6;9;107266;11140647168;70964989;144452682;0.4912680610526844
6;10;107308;11129043648;68203838;138552750;0.49225899882896584
7;0;0;11129043648;0;0;0.0
7;1;91050;11116739664;50649792;102950028;0.4919842469591169
7;2;91027;11104156752;52602009;107024574;0.49149468233342375
7;3;91010;11091573840;49632543;101076462;0.4910395755640913
7;4;91108;11078990928;61532087;124894797;0.49267134002387625
7;5;91008;11066408032;49741507;100641994;0.4942420655934142
7;6;91110;11053825104;47198563;96027614;0.491510317021935
7;7;90872;11041242192;50512042;102564618;0.4924899344918342
7;8;91067;11028659224;49026683;99402855;0.4932120209223367
7;9;91038;11016076368;51543365;105159993;0.4901423395872611
7;10;90772;11003493472;53678754;110083712;0.48761758687788437
8;0;0;11003493472;0;0;0.0
8;1;79416;10988813336;44517989;89800975;0.4957405974712413
8;2;79279;10974133328;37095562;75731435;0.48983043831138284
8;3;79256;10959453208;39182441;79778127;0.4911426536749854
8;4;79171;10945052128;40208550;81854821;0.49121785997186407
8;5;78989;10930372008;38529315;78419329;0.49132421166215284
8;6;79238;10915692000;40903286;83359265;0.4906867401002156
8;7;79269;10901011936;40622649;82731655;0.49101699947861555
8;8;79149;10886331872;38847513;78769130;0.4931819483089378
8;9;79144;10871651808;42034455;85389563;0.4922668944915434
8;10;79293;10856971744;37763187;76570815;0.49317990150686003
9;0;0;10856971744;0;0;0.0
9;1;70796;10840194528;32983833;66639721;0.4949575494171112
9;2;70584;10823138384;30179234;61065127;0.4942138906875605
9;3;70574;10806640096;28897323;58631448;0.4928638808306423
9;4;70701;10789862880;32427938;65880901;0.49222062096570296
9;5;70734;10772806736;29971247;60895257;0.49217703441172767
9;6;70541;10756308448;34605562;69932675;0.49484110253182795
9;7;70727;10739531232;33167376;67807484;0.48914034326948336
9;8;70568;10722754016;30331433;61510137;0.49311275310604497
9;9;70592;10705697872;31321741;63404584;0.4939980522543922
9;10;70619;10689199584;28359366;57417510;0.4939149398850629
10;0;0;10689199584;0;0;0.0
10;1;63404;10670325160;24238683;49698404;0.4877155210054633
10;2;63519;10651450848;25624732;52086939;0.49196079654440816
10;3;63625;10632576424;23302712;47551338;0.4900537604220516
10;4;63481;10613702112;25765828;52279198;0.4928504832840014
10;5;63275;10594827744;22787735;46183068;0.49342185322118487
10;6;63588;10575953376;25329865;51317611;0.49359010496416134
10;7;63317;10557079008;27089884;54862571;0.49377715091040847
10;8;63435;10538204640;24100226;48789698;0.49396136864794693
10;9;63487;10519330216;24237111;48964180;0.49499677110900253
10;10;63440;10500455904;29843094;60444289;0.4937289278065625
11;0;0;10500455904;0;0;0.0
11;1;57676;10479484384;20758754;42570786;0.4876290985090104
11;2;57629;10458512864;21874757;44596683;0.49050188329028865
11;3;57646;10437541344;20721431;42150772;0.49160264490529376
11;4;57380;10416848752;19592184;40105967;0.488510450327753
11;5;57613;10395598304;18283685;37203560;0.49144987737732626
11;6;57669;10374626784;20322459;41204005;0.49321562309294936
11;7;57491;10353655264;20054051;40860874;0.49078859644558753
11;8;57569;10332683744;19873739;40259951;0.49363544928308534
11;9;57511;10311712224;20953348;42486331;0.49317857077373894
11;10;57534;10290740704;19803039;40155690;0.493156486664779
12;0;0;10290740704;0;0;0.0
12;1;52672;10267950960;17017509;34421428;0.49438707191346043
12;2;52856;10244603360;17006736;34443907;0.49375165250562314
12;3;52589;10221534688;17360098;35419531;0.4901278337084701
12;4;52666;10198466016;15539715;31810427;0.48851010393541716
12;5;52814;10175397344;17795396;36500844;0.4875338225055837
12;6;52791;10152328672;17913244;36652851;0.48872716613504363
12;7;52864;10129538928;18747989;38082003;0.4923057487286055
12;8;52726;10106470256;19614036;39746115;0.4934830989141958
12;9;52509;10083122656;16659983;33890180;0.49158732706642455
12;10;52657;10060053984;16196979;32848217;0.4930854846702943
13;0;0;10060053984;0;0;0.0
13;1;48820;10034888160;15149382;30473893;0.4971265732277789
13;2;48734;10009722336;15038647;30418910;0.49438480866013934
13;3;48609;9984556512;14080608;28698028;0.4906472319282705
13;4;48791;9959390688;13870590;28209794;0.4916941258060942
13;5;48957;9934224864;15349566;30926267;0.4963277979848004
13;6;48773;9909059040;13699933;27912669;0.4908141532434609
13;7;48561;9883893216;15572101;31977142;0.48697600930064355
13;8;48767;9858727392;15262731;31275885;0.4880031692148759
13;9;48830;9833561512;15052050;30611140;0.4917180477434032
13;10;48796;9808395744;14602543;29854698;0.48912043926888826
14;0;0;9808395744;0;0;0.0
14;1;45143;9781132768;11613488;23787325;0.4882216894921981
14;2;45152;9753869792;12624963;25540115;0.49431895666875425
14;3;45147;9726885744;12842638;25936196;0.49516274476025707
14;4;45234;9699622768;11920249;24378717;0.4889612935742271
14;5;45183;9672359792;13047025;26513091;0.4920974698876114
14;6;45404;9645096816;11996785;24411104;0.49144786733119483
14;7;45259;9617833840;12373846;25144769;0.49210418278251034
14;8;45396;9590291936;11775891;23919953;0.4923041027714394
14;9;45431;9563028960;12462789;25281283;0.492965052446112
14;10;45481;9535765984;12768794;25947954;0.49209251719808045
15;0;0;9535765984;0;0;0.0
15;1;42378;9506405856;12515853;25477993;0.4912417159389282
15;2;42296;9477324656;10459499;21171954;0.4940261536559167
15;3;42278;9447964528;11027661;22339536;0.4936387667138655
15;4;42200;9418604400;10844343;22038729;0.4920584576361005
15;5;42139;9388965344;10839285;22201020;0.4882336487242478
15;6;42190;9359605160;10985147;22509354;0.4880258669351417
15;7;42228;9330524016;10637848;21721194;0.4897450849156819
15;8;42141;9301163904;10831353;22169021;0.4885805737655262
15;9;42256;9271803760;10594799;21616879;0.49011695906703273
15;10;42204;9242164704;10898499;22375860;0.48706503347804286
16;0;0;9242164704;0;0;0.0
16;1;39559;9210986352;9387965;19175424;0.489583176883077
16;2;39518;9179529072;9833335;19768415;0.49742657668811585
16;3;39592;9148071792;9451496;19201094;0.49223736939155655
16;4;39655;9116335584;9679096;20034674;0.48311721967624727
16;5;39619;9085157232;10575419;21824204;0.48457295395515915
16;6;39600;9053699952;9452808;19160008;0.4933613806424298
16;7;39515;9021963744;9764192;19820808;0.4926233077884615
16;8;39720;8990506464;9774624;19870117;0.49192584019510305
16;9;39447;8959328112;9812817;19944464;0.49200705519085397
16;10;39528;8927870776;9475387;19274317;0.49160688806768094
17;0;0;8927870776;0;0;0.0
17;1;37228;8894037488;8937343;18268157;0.4892306870364646
17;2;37368;8860761968;8932093;18201747;0.4907272362372689
17;3;37249;8827207536;8334439;16969161;0.49115209644130314
17;4;37351;8793653104;8624575;17566907;0.49095580684750023
17;5;37369;8760098672;8481218;17080704;0.4965379647115248
17;6;37256;8726265312;8532400;17456180;0.48878964355317145
17;7;37352;8692989808;8338620;16842731;0.49508716846454415
17;8;37252;8659435320;9476771;19473859;0.48664062936883745
17;9;37703;8625602016;9971973;20335737;0.49036693383672303
17;10;37445;8592326512;9832524;19987172;0.49194173142653697
18;0;0;8592326512;0;0;0.0
18;1;35226;8556674928;7149189;14457338;0.49450244574761965
18;2;35283;8521023344;7231819;14582809;0.4959139902332946
18;3;35253;8485371760;7536076;15630794;0.4821300824513457
18;4;35194;8449720176;7745117;15754026;0.49162779088977004
18;5;35595;8414068592;7660687;15600687;0.49104805448631844
18;6;35257;8378138080;7528845;15209669;0.49500386892048737
18;7;35251;8342765424;7882154;15952643;0.4940970596533753
18;8;35230;8307113840;10324844;21046592;0.49057082495826404
18;9;35329;8271462256;8124379;16605134;0.4892691019536488
18;10;35216;8235810672;7712314;15623769;0.4936269859084578
19;0;0;8235810672;0;0;0.0
19;1;33515;8198061936;7083627;14355466;0.4934445875877523
19;2;33425;8160313200;6902126;14008237;0.4927191051950363
19;3;33546;8122564464;7229085;14751654;0.49005250529872785
19;4;33369;8084815728;8056824;16486386;0.48869558191831736
19;5;33494;8047066992;6990978;14300628;0.4888581116857246
19;6;33501;8009318256;7590450;15239547;0.4980758286319141
19;7;33441;7971569520;7221422;14864948;0.4858020357689781
19;8;33569;7933820784;6750409;13585314;0.49689017125404683
19;9;33729;7896071992;7815737;15872077;0.49242055718353683
19;10;33566;7858323312;7783233;15984305;0.4869297101125135
20;0;0;7858323312;0;0;0.0
20;1;31886;7818477424;6693817;13607535;0.4919198811540812
20;2;31996;7778631536;7094430;14487741;0.4896850378537275
20;3;31795;7738785648;6392012;13164071;0.48556498973607787
20;4;31861;7698939760;6714530;13601600;0.4936573638395483
20;5;31887;7659093872;7077484;14424340;0.4906625883749274
20;6;31767;7619247984;6155903;12490780;0.4928357556533699
20;7;31929;7579402096;6085457;12290756;0.495124709985293
20;8;31728;7539277280;6724611;13820894;0.48655398124028737
20;9;31772;7499710320;7654786;15554295;0.49213326608502667
20;10;31740;7459864432;6868236;13927919;0.4931272216617572
21;0;0;7459864432;0;0;0.0
21;1;30275;7417921392;6144535;12634079;0.48634609614202984
21;2;30284;7375978296;6033930;12363876;0.48802899673209277
21;3;30393;7334035312;5874501;11905752;0.49341704749099424
21;4;30373;7292092272;5719518;11587109;0.4936104424321891
21;5;30315;7250149232;5570282;11434693;0.48713874522035705
21;6;30297;7208206192;6034092;12144842;0.49684400999206085
21;7;30791;7166263152;7439262;15194830;0.48959165716233743
21;8;30345;7124320112;6824345;13852713;0.4926359912314649
21;9;30489;7082377072;6194700;12602824;0.49153269140313316
21;10;30446;7040434032;6239111;12829978;0.48629163666531616
22;0;0;7040434032;0;0;0.0
22;1;28967;6996393840;5397150;10986208;0.4912659581904876
22;2;29501;6952353648;5243651;10687000;0.49065696640778517
22;3;29144;6908313456;5257115;10690883;0.4917381473541521
22;4;29060;6864273264;4962693;10037182;0.4944309070015867
22;5;29330;6820233072;5249349;10529259;0.49854875827444267
22;6;29052;6776192880;5781816;11581685;0.499220622905907
22;7;29038;6732152688;5456485;11135701;0.489999237587288
22;8;29037;6688112496;5544347;10961399;0.5058065124716289
22;9;29200;6644072304;5709328;11717980;0.4872280034613474
22;10;29134;6600032112;4921307;9944134;0.4948954831059195
23;0;0;6600032112;0;0;0.0
23;1;27974;6554173696;5142530;10411196;0.49394229058794015
23;2;27908;6507757424;4516607;8993426;0.5022120602315514
23;3;28078;6461620080;5597139;11293788;0.49559448078890805
