ThreadPoolSize;RunNr;Runtime;Memory;L3-cacheMisses;L3-cacheReferences;L3-cache-miss-rate
10;5;49215;12681299200;30428;101527;0.2997035271405636
10;6;49111;12670971440;24345;96833;0.251412225171171
10;7;49169;12661308824;29317;102440;0.2861870363139399
10;8;49148;12650957928;27281;89860;0.3035944803026931
10;9;49116;12641611312;26978;95264;0.28319197178367483
10;10;48967;12631948696;26160;90890;0.2878204422928815
11;0;0;12631948696;0;0;0.0
11;1;44391;12621597744;25174;84257;0.29877636279478265
11;2;44484;12610288896;25197;77806;0.32384391949207003
11;3;44440;12599668272;20912;79832;0.26195009519991985
11;4;44551;12589024456;30084;97957;0.3071143460906316
11;5;44546;12577715608;27510;88861;0.309584632178346
11;6;44561;12567071848;27313;95774;0.28518178211205547
11;7;44427;12556744088;23662;79735;0.2967580109111432
11;8;44542;12546100328;23855;87545;0.27248843451939003
11;9;44504;12535772568;22810;73479;0.31042883000585203
11;10;44461;12525128808;24502;81172;0.30185285566451486
12;0;0;12525128808;0;0;0.0
12;1;40791;12513527056;22440;87213;0.2573010904337656
12;2;40859;12502218136;27423;90637;0.3025585577633858
12;3;40809;12490616368;26295;89918;0.2924331057185436
12;4;40785;12479284328;24079;90100;0.2672475027746948
12;5;40669;12467389696;22573;81574;0.27671807193468506
12;6;40892;12456080792;23152;87935;0.2632853812475124
12;7;40843;12444478968;22988;81289;0.2827934898940816
12;8;40833;22578697600;24298;81086;0.29965715413264926
12;9;40857;22563889632;20642;78756;0.26210066534613236
12;10;40734;22547112416;23020;81564;0.28223235741258396
13;0;0;22547112416;0;0;0.0
13;1;37664;22530335200;19669;86487;0.22742146218506828
13;2;37658;22511757776;25303;83607;0.30264212326719053
13;3;37667;22495281680;24311;86111;0.2823216546085866
13;4;37709;22478504464;24809;81996;0.30256353968486266
13;5;37737;22461727248;23527;90861;0.2589339760733428
13;6;37675;22443452992;23611;79742;0.2960923979834968
13;7;37682;22426675776;24662;91238;0.2703040399833403
13;8;37757;22409898560;22444;85799;0.26158813039779016
13;9;37698;22391923168;23067;87468;0.2637193030594046
13;10;37660;22375145952;24224;81362;0.2977311275534033
14;0;0;22375145952;0;0;0.0
14;1;35058;22355372608;26269;91914;0.28579976934960943
14;2;35055;22337397216;23042;92159;0.2500244143274124
14;3;34990;22319120912;23445;83668;0.2802146579337381
14;4;35009;22299648480;20336;82496;0.2465089216446858
14;5;35037;22281372176;24733;84400;0.29304502369668245
14;6;34977;22261899744;25336;96569;0.2623616274373764
14;7;35050;22243623440;22842;87148;0.26210584293385963
14;8;34919;22224151008;22137;78695;0.28130122625325626
14;9;34921;22205874704;22865;84342;0.27109862227597165
14;10;35072;22186402272;24026;79216;0.30329731367400525
15;0;0;22186402272;0;0;0.0
15;1;32578;22166628928;19815;72343;0.2739034875523548
15;2;32697;22145356288;22264;84030;0.26495299297869807
15;3;32684;22126182928;23690;83971;0.28212120851246264
15;4;32636;22106710496;20607;81763;0.2520333158029916
15;5;32561;22086937152;21765;85696;0.25397918222554144
15;6;32579;22065664512;22624;76640;0.29519832985386224
15;7;32578;22046491152;21112;84504;0.24983432736911862
15;8;32611;22027018720;23434;85762;0.27324456052797275
15;9;32718;22006047200;22220;85989;0.258405144844108
15;10;32721;21986273856;26235;92029;0.285073183453042
16;0;0;21986273856;0;0;0.0
16;1;30636;21964104160;25712;91468;0.2811037739974636
16;2;30601;21943132640;21531;82251;0.2617718933508407
16;3;30555;21922161120;22970;80085;0.2868202534806768
16;4;30527;21899389392;24651;91167;0.27039389252690116
16;5;30594;21878718992;22120;84303;0.26238686642231
16;6;30587;21857747472;21554;80329;0.26832152771726275
16;7;30588;21834977792;21104;78094;0.2702384306092658
16;8;30757;21814307392;22831;79837;0.285970164209577
16;9;30563;21793335872;20059;79853;0.251199078306388
16;10;30547;21772364352;19942;87783;0.22717382636729208
17;0;0;21772364352;0;0;0.0
17;1;28834;21748394448;24238;88014;0.27538800645351874
17;2;28773;21726227008;19814;82171;0.2411312993635224
17;3;28749;21704057312;19584;82891;0.23626207911594746
17;4;28946;21681586704;21847;86646;0.25214089513653254
17;5;28938;21657919968;22103;84610;0.26123389670251745
17;6;28835;21635449360;22164;83367;0.2658605923207024
17;7;28947;21612980800;20029;85050;0.23549676660787772
17;8;28776;21589010896;22576;89733;0.25159083057515075
17;9;28757;21566843456;20480;88007;0.2327087618030384
17;10;28881;21544673760;24731;92402;0.26764572195407027
18;0;0;21544673760;0;0;0.0
18;1;27116;21520706112;19969;82459;0.24216883542123965
18;2;27188;21495239168;23177;81730;0.2835800807537012
18;3;27258;21471871504;21465;85190;0.2519661932151661
18;4;27256;21448204768;15213;87494;0.17387477998491324
18;5;27235;21424237120;24910;87447;0.2848582570013837
18;6;27172;21398770176;22009;84299;0.26108257511951505
18;7;27265;21375402512;21537;89777;0.23989440502578613
18;8;27235;21351735776;21671;87987;0.246297748531033
