ThreadPoolSize;RunNr;Runtime;Memory;L2-cacheMisses;L2-cacheReferences;L2-cache-miss-rate
1;0;0;23145908456;0;0;0.0
1;1;532844;31235978400;4285424277;73649770319;0.05818652601954491
1;2;535717;31209246224;4069557949;73816853408;0.05513047171635409
1;3;518119;30860209600;6035962893;71582591978;0.08432165874707466
1;4;517338;31316640608;5916890772;71733127002;0.08248477404080029
1;5;520830;28362121296;5890072709;71766876533;0.08207230122787375
1;6;518546;31671853840;5823120033;71850642665;0.08104478703342995
1;7;517151;25966544240;5956958216;71679495977;0.08310547018789621
1;8;516274;21171540000;5929188468;71718778604;0.08267274740885379
1;9;517081;15860968560;5930790321;71706027371;0.0827097879835773
1;10;517223;12676794608;5979694932;71637185137;0.08347194157007068
2;0;0;12676794608;0;0;0.0
2;1;255977;12647152192;2016932829;36630816980;0.05506109323472697
2;2;256765;12615791072;2116403681;37531646063;0.05638984438485431
2;3;255575;12572841744;2050852419;37652104559;0.05446846711546656
2;4;256697;12537155160;2103663395;37381089670;0.056276138913314885
2;5;255423;12500133968;2144452666;37017650687;0.057930544651043914
2;6;257829;31769138096;2026934116;37467255336;0.05409881502722306
2;7;255686;31737150304;2005319218;37464675410;0.05352559967634856
2;8;255862;31705026368;2059966963;37130811252;0.05547864141775364
2;9;255888;31673449952;2024008132;37196795599;0.05441350792202147
2;10;259012;31644414896;2124421480;37469848169;0.05669682648347643
3;0;0;31644414896;0;0;0.0
3;1;171034;31610917440;1312714258;25006929613;0.05249401979032155
3;2;171573;31573097872;1334951903;24538370827;0.054402629759394174
3;3;171172;31539014592;1333678955;24273264955;0.054944357813936286
3;4;172051;31506160592;1378949915;24711691502;0.05580151868148714
3;5;174385;31468168240;1273141668;24756477722;0.0514266077063384
3;6;174136;31434410160;1293667631;24471255176;0.05286478448677021
3;7;172452;31396656160;1256847272;24487396412;0.05132629254876948
3;8;173040;31356563344;1335010826;24246535600;0.05505985877834028
3;9;173208;31319091152;1336468571;25212358134;0.05300847163509517
3;10;171159;31281353792;1323430335;24607920505;0.05378066524276591
4;0;0;31281353792;0;0;0.0
4;1;129725;31244702224;1011646212;18400321703;0.054979811132055405
4;2;129659;31204297408;998805403;18419207826;0.054226295312772156
4;3;129795;31167291152;1053168466;18811145373;0.05598640832958705
4;4;129918;31127611872;1221031132;18405519835;0.06634048605777941
4;5;129834;31090250176;978937914;18745611023;0.05222224619933105
4;6;129741;31050293184;971616716;18625631504;0.052165571717197226
4;7;130271;31013955312;993642870;18532313966;0.053616772941736814
4;8;128511;30973862064;964973746;18573807139;0.05195347075472829
4;9;129479;30935040272;1004020975;18387662859;0.054602968452218126
4;10;129962;30896179792;974310684;18589151064;0.05241286601230882
5;0;0;30896179792;0;0;0.0
5;1;104164;30850753488;772777049;14683377175;0.052629380815452625
5;2;103889;30805608672;853005559;14585681492;0.05848239312423346
5;3;103763;30761399664;783105525;14640681121;0.05348832602307998
5;4;103943;30715002288;860608954;14473959416;0.05945912443616872
5;5;103303;30672994400;791280796;14762811689;0.053599599633828265
5;6;103755;30628987632;792960126;14626228498;0.05421494174717904
5;7;104072;30581164144;797122718;14653234637;0.05439909601851549
5;8;104392;30536049600;782915493;14764388732;0.05302728797048853
5;9;103820;30492818656;880404558;14683140642;0.05996023463002664
5;10;104088;30448107792;785775528;14536314720;0.05405603436191976
6;0;0;30448107792;0;0;0.0
6;1;85950;30398432624;634749103;12161624305;0.05219278996630705
6;2;85926;30352957552;658966114;12091578610;0.0544979390412283
6;3;85704;30300015952;675438050;12236269429;0.055199671265754376
6;4;85557;30249675888;661969518;12118012744;0.05462690393090744
6;5;85828;30204156336;679858511;12160601827;0.055906650071423314
6;6;86014;30157132816;663266914;11992023449;0.055309007426541434
6;7;85805;30112231824;703322719;12072724243;0.058257167549221556
6;8;85787;30062460448;628003991;12061361191;0.052067422661101204
6;9;85913;30009910608;654077051;12166953239;0.05375849139482338
6;10;86080;29964794800;685881373;12055735555;0.05689253632604253
7;0;0;29964794800;0;0;0.0
7;1;72993;29916560880;568883323;10394970923;0.05472678348154721
7;2;72925;29866039888;593282977;10534490067;0.05631814859824102
7;3;72973;29812163936;571451976;10455046262;0.05465800549128168
7;4;72839;29757857904;563966036;10361269601;0.0544302057293799
7;5;73003;29704569536;544045035;10423477237;0.05219419802336352
7;6;73015;29645519376;546350826;10449202274;0.052286367099950354
7;7;72949;29595968288;582617945;10438105835;0.05581644353963384
7;8;73207;29542382048;613680493;10373692531;0.05915738211501075
7;9;72709;29489781856;558650941;10433026114;0.05354639535027622
7;10;72948;29437687760;561119896;10534686071;0.053264035797389066
8;0;0;29437687760;0;0;0.0
8;1;63604;29376164992;514502898;9079588364;0.05666588366934913
8;2;63664;29322033904;494159038;9271510355;0.05329865567517882
8;3;63546;29268421744;480842423;9254894295;0.051955474333162006
8;4;63561;29214927408;532236573;9220605140;0.05772252091037921
8;5;63656;29157622800;544263856;9171803230;0.05934098697405221
8;6;63900;29099167008;526983218;9060277413;0.058164137142629455
8;7;65365;29062481344;587749749;8985600818;0.06541017800641853
8;8;63647;29014743120;554045213;9125237794;0.060715701388548385
8;9;63945;28955795776;503853936;8990215362;0.056044701457286406
8;10;63510;28904953312;480898412;9174464649;0.0524170543348725
9;0;0;28904953312;0;0;0.0
9;1;56630;28849222448;418166269;8034604176;0.05204565898206857
9;2;56674;28786915088;444109660;8045654943;0.055198695835991685
9;3;56966;28724537504;480238808;7974540779;0.06022150005987197
9;4;56628;28655768640;479885433;8070026552;0.05946516159616224
9;5;56538;28589008576;483021963;8031072678;0.060144140436329395
9;6;56580;28527768896;476335607;7968740420;0.05977552058346506
9;7;56754;28469849184;470559265;7979721282;0.05896938606884039
9;8;56609;28411646048;432037904;8029912597;0.053803562464853065
9;9;56581;28354093056;428462919;8135277336;0.05266727872988152
9;10;56621;28287961088;434107500;8056606555;0.05388217694838147
10;0;0;28287961088;0;0;0.0
10;1;50714;28227588064;419440288;7218259921;0.05810822727229969
10;2;50957;28171856720;423321969;7216326002;0.05866170248997573
10;3;51025;28113429040;430391938;7144137114;0.060244075824998224
10;4;50965;28053040752;435327834;7171687183;0.060700895464586804
10;5;51012;27985497568;424647713;7213529363;0.05886823101852535
10;6;51507;27912866560;427794480;7110840667;0.06016088674090382
10;7;50853;27847465952;423035409;7175804815;0.058953026163100844
10;8;50941;27775148192;416202923;7155154706;0.05816826331525584
10;9;50978;27712568416;426672805;7244927526;0.05889262569829605
10;10;51302;27661576752;432647238;7171596121;0.060327886665719276
11;0;0;27661576752;0;0;0.0
11;1;46163;27594866928;352789158;6611217051;0.053362210812098174
11;2;46277;27525941344;338204978;6527960375;0.051808675079465384
11;3;46670;27451288256;348428914;6586500534;0.05290046090505639
11;4;46430;27373941232;348147642;6616858646;0.052615245485176106
11;5;46359;27294754880;349790085;6615175756;0.05287691482463463
11;6;46277;27225146672;362169168;6533558533;0.0554321456172374
11;7;46141;27160712672;344501815;6687841029;0.051511663256671586
11;8;46168;27094219264;343126325;6654643593;0.05156193869810452
11;9;46343;27030929024;345205494;6556887012;0.052647772238293374
11;10;46205;26961963376;375218869;6549657882;0.05728831578076615
12;0;0;26961963376;0;0;0.0
12;1;42400;26877264224;361295739;6008569077;0.06013007995247851
12;2;42963;26805727536;352874599;6022360174;0.058594070896564085
12;3;42550;26734922560;350970029;6024930802;0.05825295601461416
12;4;42449;26663493504;350548387;5920187144;0.059212382729365964
12;5;42346;26593318240;332049449;6114477746;0.05430544729960327
12;6;42313;26521693200;365129524;6071787797;0.06013542241716785
12;7;42623;26448366544;362936228;6041450401;0.06007435365850652
