ThreadPoolSize;RunNr;Runtime;Memory;L2-cacheMisses;L2-cacheReferences;L2-cache-miss-rate
1;0;0;24056460296;0;0;0.0
1;1;529310;24046511840;2268503;6258497;0.3624676979153301
1;2;523472;24038793184;1354001;3764136;0.35971096687261034
1;3;518097;24031071712;1217397;3324078;0.3662359908522002
1;4;523472;24023348720;1168272;3200889;0.3649836029927936
1;5;521037;24015629376;1201315;3226917;0.37227948534158145
1;6;517434;24007908184;1186004;3224043;0.3678623393050279
1;7;522193;24000187872;1179321;3222066;0.36601391777822057
1;8;519352;23992468304;1205377;3268826;0.36874920843140624
1;9;515850;23984747256;1176908;3217057;0.36583374183298584
1;10;519838;23977024312;1202719;3251401;0.36990792584488963
2;0;0;23977024312;0;0;0.0
2;1;258193;23970076328;528383;1871798;0.28228633645297196
2;2;254598;23963169288;470467;1705665;0.2758261440552512
2;3;253341;23956254944;478206;1593390;0.3001186150283358
2;4;253720;23949332160;484787;1570450;0.3086930497628068
2;5;253641;23942326568;414872;1568053;0.26457779169454093
2;6;258192;23935318264;570052;1670740;0.34119731376515794
2;7;255365;23928371168;486519;1643349;0.29605336419713646
2;8;252680;23921373888;410912;1593854;0.257810313868146
2;9;252938;23914369984;434826;1613059;0.269566085307481
2;10;252662;23907380912;486746;1624448;0.29963778465053975
3;0;0;23907380912;0;0;0.0
3;1;168371;23900642376;280195;1091835;0.25662760398778206
3;2;169304;23893899224;279783;1115442;0.250827026416434
3;3;167844;23887121832;270565;1081840;0.25009705686608
3;4;168088;23880336080;278430;1076010;0.2587615356734603
3;5;167459;23873545144;240796;1079384;0.22308650118956738
3;6;167713;23866300728;260981;1072597;0.24331692145325784
3;7;167535;23859573992;249057;1063823;0.23411507365416992
3;8;168068;23852775160;252370;1032115;0.24451732607316046
3;9;170883;23845997088;310542;1076413;0.2884970731494324
3;10;169248;23839190528;352247;1084042;0.32493851714232475
4;0;0;23839187824;0;0;0.0
4;1;127572;23832407936;224034;808631;0.27705343970241064
4;2;127319;23825607112;242693;817578;0.29684384853799883
4;3;127740;23818787560;267071;824005;0.32411332455506947
4;4;126954;23812000968;241967;800058;0.3024368233303086
4;5;127368;23805259336;253617;810568;0.3128879995262581
4;6;127101;23798498896;222066;805709;0.2756156379040075
4;7;127899;23791797880;215370;804938;0.2675609798518644
4;8;127702;23785123552;268276;823872;0.32562825293249437
4;9;127924;23778360416;256910;834263;0.307948452706161
4;10;127529;23771586400;287382;850438;0.3379223411935967
5;0;0;23771583688;0;0;0.0
5;1;101903;23765061544;271085;721505;0.3757215819710189
5;2;101824;23758548984;246739;707282;0.34885519495759826
5;3;101743;23752058312;234616;691468;0.3393013125697791
5;4;101647;23745484968;235047;689795;0.3407490631274509
5;5;101935;23738873048;265508;711804;0.37300717613275564
5;6;101936;23732378976;277929;744035;0.37354291128777545
5;7;101913;23725894728;261663;698690;0.37450514534342844
5;8;102166;23719413824;261945;685218;0.3822798000052538
5;9;102050;23712951608;253826;685575;0.3702381212850527
5;10;102100;23706464656;242012;672937;0.35963544878643916
6;0;0;23706464656;0;0;0.0
6;1;84412;23699701400;189038;574461;0.3290702066806972
6;2;84477;23692842560;187327;567385;0.33015853432854236
6;3;84501;23685986832;190130;570280;0.33339762923476185
6;4;84583;23679113928;190552;577013;0.33023866013417374
6;5;84545;23672253408;209749;575278;0.3646045911715727
6;6;84417;23665390144;174661;549149;0.3180575763590574
6;7;84391;23658642624;195232;579595;0.3368421052631579
6;8;84268;23651793360;189580;568103;0.33370709184778113
6;9;84475;23644928592;209929;588674;0.3566133377726891
6;10;84318;23638080144;207133;568699;0.3642225500660279
7;0;0;23638080144;0;0;0.0
7;1;71844;23631122576;162092;490248;0.33063265938871755
7;2;71839;23624372472;168811;483127;0.34941330126447084
7;3;71924;23617616968;152629;478888;0.31871544077111974
7;4;72004;23610776320;177729;498592;0.3564617964187151
7;5;71910;23604036080;177679;490838;0.3619911253814904
7;6;71921;23597306984;169132;488186;0.3464499186785365
7;7;72027;23590563096;162176;502797;0.32254766834328763
7;8;71893;23583847760;127170;458903;0.27711738646293443
7;9;71709;23577090072;137541;473206;0.2906577684982862
7;10;71788;23570258920;132278;459843;0.2876590488492812
8;0;0;23570258920;0;0;0.0
8;1;62636;23563327992;128525;422183;0.3044295956966529
8;2;62668;23556370664;124758;440978;0.2829120727111103
8;3;62687;23549488280;148745;438240;0.3394144760861628
8;4;62547;23542532336;131466;420683;0.3125060912848867
8;5;62560;23535659424;145736;437520;0.33309562991406105
8;6;62704;23528764928;135768;419010;0.3240209064222811
8;7;62617;23521838552;154287;440260;0.35044519147776315
8;8;62784;23514930904;118777;411251;0.28881875059270373
8;9;62706;23507994616;139260;425069;0.3276173985870529
8;10;62481;23500975960;133976;426515;0.3141179091005006
9;0;0;23500975960;0;0;0.0
9;1;55766;23494295464;138338;396733;0.3486929496664003
9;2;55751;23487531888;145050;397425;0.36497452349499904
9;3;55795;23480721664;155125;405583;0.382474117504925
9;4;55710;23473950552;159060;404930;0.39280863359099105
9;5;55617;23467146944;137517;393449;0.3495167099166601
9;6;55694;23460401496;148046;401866;0.368396430651013
9;7;55682;23453729888;148929;400414;0.37193754464129625
9;8;55678;23446920512;135077;389164;0.3470953120021379
9;9;55721;23440140976;151132;401966;0.37598204823293513
9;10;55784;23433342032;162177;405918;0.3995314324568016
10;0;0;23433339344;0;0;0.0
10;1;50090;23427000440;128533;365235;0.35191862773282956
10;2;50063;23420565744;146066;379338;0.3850550168978589
10;3;50105;23414181352;157256;392544;0.40060732045324854
10;4;50121;23407646840;131899;374748;0.35196718861741755
10;5;50161;23401335520;148738;372846;0.39892609817458147
10;6;49988;23394821600;138341;375811;0.3681132271274657
10;7;50070;23388381040;136001;366893;0.3706830056719534
10;8;49977;23381867128;120260;352085;0.34156524702841645
10;9;50059;23375429104;144041;372460;0.3867287762444289
10;10;49985;23368991072;142992;369367;0.3871271662059686
11;0;0;23368991072;0;0;0.0
11;1;45335;23362110712;123023;345522;0.3560496871400374
11;2;45323;23355282880;115165;335892;0.34286318221333045
11;3;45345;23348381936;129563;343738;0.3769237035183774
11;4;45424;23341452960;107169;335353;0.3195707210014522
11;5;45360;23334564384;134922;335805;0.40178675123955865
11;6;45429;23327654816;129233;345555;0.3739867748983519
11;7;45355;23320732952;128213;341565;0.3753692562177038
11;8;45458;23313832544;141940;356418;0.39824026844884375
11;9;45436;23306931888;136917;348915;0.39240789303985213
11;10;45353;23300001152;115617;328383;0.352079736161738
12;0;0;23300001152;0;0;0.0
12;1;41595;24891199272;108136;291978;0.37035667070806705
12;2;41608;24883587920;127938;343299;0.3726722186781785
12;3;41568;24875897592;88851;222942;0.39853863336652584
12;4;41472;24867043464;81794;214598;0.3811498709214438
12;5;41522;24859353136;87193;221792;0.39312959890347715
12;6;41479;24850266248;86504;216410;0.39972274848666883
12;7;41573;24842575920;81917;215421;0.38026469100041316
12;8;41530;24834885592;82582;214359;0.3852509108551542
12;9;41553;24825565944;83380;212302;0.3927424141082044
12;10;41535;24817875616;84524;216988;0.3895330617361329
13;0;0;24817875616;0;0;0.0
13;1;38492;24812284752;89250;214239;0.416590816798062
13;2;38297;24805292704;81769;207416;0.394227060593204
13;3;38413;24799701840;82161;218428;0.3761468309923636
13;4;38249;24792244272;86575;211198;0.40992338942603623
13;5;38384;24786653408;80694;203293;0.39693447388744324
13;6;38342;24781057920;91778;210289;0.4364374741427274
13;7;38479;24773692792;91085;211618;0.4304217977676757
13;8;38493;24768009488;90171;216704;0.41610214855286476
13;9;38385;24762418624;97576;226653;0.4305083100598713
13;10;38437;24756359664;91478;214763;0.425948603809781
14;0;0;24756359664;0;0;0.0
14;1;35704;24748526968;88756;209850;0.42294972599475816
14;2;35583;24742378144;76326;194922;0.39157201342075293
14;3;35599;24736321760;87393;206328;0.4235634523671048
14;4;35624;24730260752;94687;213538;0.4434199065271755
14;5;35718;24722337664;92574;210126;0.4405642328888381
14;6;35757;24716281280;88252;205426;0.4296048212008217
14;7;35607;24710224968;86995;211780;0.4107800547738219
14;8;35575;24703000088;87568;211423;0.41418388727811073
14;9;35691;24696939080;90710;206199;0.43991483954820343
14;10;35648;24689250800;85245;203461;0.41897464378922744
15;0;0;24689250800;0;0;0.0
15;1;33326;24682726848;82405;195772;0.42092331896287516
15;2;33236;24676200320;79710;191997;0.41516273691776434
15;3;33294;24668279280;85357;197521;0.432141392560791
15;4;33260;24661755328;83579;197249;0.42372331418663717
15;5;33204;24655228800;95356;211482;0.45089416593374376
15;6;33212;24648241376;86915;198080;0.4387873586429725
15;7;33304;24639852768;82552;191562;0.43094141844415906
15;8;33158;24633326240;80826;195598;0.41322508410106445
15;9;33270;24626804336;84900;196351;0.43238893613987195
15;10;33204;24620277808;91657;206925;0.44294792799323424
16;0;0;24620277808;0;0;0.0
16;1;31156;24611423680;77987;186571;0.41800172588451584
16;2;31116;24604431632;91027;205418;0.44313059225579066
16;3;31106;24597444208;81577;191751;0.42543194038101495
16;4;31066;24588677896;86243;201417;0.4281813352398258
16;5;31089;24581598032;85524;194383;0.43997674693774663
16;6;31188;24574605984;86726;204491;0.4241066844017585
