ThreadPoolSize;RunNr;Runtime;Memory;L2-cacheMisses;L2-cacheReferences;L2-cache-miss-rate
1;0;0;17295677120;0;0;0.0
1;1;531737;22346829744;680282099;8422386625;0.08077070423016824
1;2;518102;20351388928;765940701;8550645649;0.08957694336094689
1;3;516200;18345793272;767555257;8555940871;0.0897102105510799
1;4;520155;31114657520;775848539;8550421762;0.0907380431744368
1;5;514862;29088433504;766832856;8558986004;0.08959389063630019
1;6;515850;27062326568;769683715;8556947672;0.08994839567835095
1;7;515262;25031491632;767931801;8558852685;0.0897236848515754
1;8;518546;22979676896;775982550;8551858201;0.09073847247715842
1;9;514490;20926141952;767636989;8559626606;0.08968113030326734
1;10;514670;18872602584;767380018;8560302647;0.08964402891396978
2;0;0;18872602584;0;0;0.0
2;1;256812;31567081008;375706148;4334624281;0.08667559715540661
2;2;258326;29509546816;369194426;4335764505;0.08515094064132064
2;3;260911;27447696008;358316694;4296565657;0.0833960708633016
2;4;266220;25381214096;362494514;4327093855;0.08377320348185514
2;5;262490;23327438080;352529006;4239948561;0.08314464218803054
2;6;265650;21270554904;360414068;4340882240;0.08302783813826749
2;7;264802;19204381952;366765567;4332383922;0.08465675563459447
2;8;260980;17137694296;346734791;4235233427;0.08186910992662978
2;9;261637;29828528880;348264668;4258076844;0.08178919281147666
2;10;261634;27763386440;353727256;4297040306;0.08231881267347833
3;0;0;27763386440;0;0;0.0
3;1;175478;25684143152;239938028;2873638150;0.0834962564789168
3;2;176669;23604908736;245818132;2905524550;0.08460370159322866
3;3;173451;21524394064;240685845;2856491321;0.08425926003364881
3;4;176776;19458613208;238294897;2878658151;0.08277985245216427
3;5;178021;17379138520;248155655;2923344149;0.08488759528531309
3;6;175676;30067101504;245362464;2920953340;0.084000815980169
3;7;177475;27996210168;240355630;2906306113;0.08270141569908332
3;8;174067;25920996696;234830622;2824825358;0.08313102306836485
3;9;175345;23867422120;234322199;2902229111;0.08073869775197083
3;10;177159;21787421568;240426161;2913056878;0.08253397412722951
4;0;0;21787421568;0;0;0.0
4;1;131976;19713180664;179054227;2167820537;0.08259642527779965
4;2;131935;17619006576;180508704;2160706449;0.08354152137766864
4;3;131789;30294247328;181984477;2151634532;0.08457964133473947
4;4;132414;28214053088;185302680;2184296876;0.08483401777295771
4;5;131987;26120844912;186122381;2175506713;0.08555357696108383
4;6;133079;24029894632;188157152;2160007349;0.0871094962186631
4;7;133042;21935464680;182978112;2156209970;0.08486098967439613
4;8;132625;19844278800;181042317;2159174017;0.0838479509176124
4;9;132346;17762846264;184557970;2150146146;0.08583508164937548
4;10;132821;30422555512;185914585;2128832076;0.08733172855480781
5;0;0;30422555512;0;0;0.0
5;1;105440;28303035056;149160047;1714681739;0.086989931488388
5;2;105497;26192497904;148159470;1703684037;0.0869641710448215
5;3;106008;24109793600;148320360;1696353506;0.08743481796417497
5;4;105689;22011097480;149118166;1706252785;0.08739511947521891
5;5;105753;19914744064;149156774;1701269779;0.08767379274066327
5;6;105786;17816027960;146987581;1691598423;0.08689271578967415
5;7;106175;30461462864;146550734;1697257006;0.08634563503460359
5;8;106024;28364710624;146372593;1702160019;0.08599226357460343
5;9;105835;26267949568;147857623;1706346999;0.08665155627000344
5;10;106082;24163017536;148445347;1709444364;0.08683836112258521
6;0;0;24163017536;0;0;0.0
6;1;87619;22046676504;123232694;1424859277;0.08648762441962891
6;2;87787;19934927552;123210397;1415732730;0.08702941903448118
6;3;87791;17817678424;121891752;1414839290;0.08615236575738577
6;4;87691;30439569240;121508341;1416858185;0.08575899993830363
6;5;87427;28335536080;123200147;1414429832;0.08710233919896565
6;6;87690;26227147616;124117975;1419820465;0.0874180771862589
6;7;87821;24101060728;124416510;1416324052;0.08784466367305609
6;8;88184;21988252680;124631094;1428784755;0.08722874006308949
6;9;87462;19865193896;123541637;1412588068;0.08745765294118285
6;10;88495;17765135680;122325570;1408304029;0.0868602002700086
7;0;0;17765135680;0;0;0.0
7;1;74679;30356518784;105495169;1218945083;0.086546285366984
7;2;75180;28225317928;105813161;1227685400;0.08618914992391373
7;3;74793;26080238032;107475492;1223163799;0.0878668025393384
7;4;75206;23945315472;106023651;1228623442;0.08629466716621544
7;5;75307;21820022312;104850996;1216480639;0.08619207954365149
7;6;74819;19687521760;106826914;1231417425;0.08675117943860507
7;7;74734;17541962496;103310185;1205364086;0.08570869681610872
7;8;75122;30148252536;105804485;1219609520;0.08675275427499123
7;9;74599;28010704000;104997206;1212019860;0.0866299385556273
7;10;74769;25869415592;104826739;1220281261;0.08590375215144765
8;0;0;25869415592;0;0;0.0
8;1;64905;23735783872;92128893;1062064410;0.08674510899014119
8;2;65181;21593961904;93882492;1065131915;0.08814165708291634
8;3;65625;19427670184;91770747;1046197389;0.08771838657303321
8;4;64842;17257341784;93722225;1067041205;0.08783374490210057
8;5;65300;29803684664;92075506;1053852244;0.08737041319048518
8;6;65213;27676464768;91844468;1061011726;0.08656310363906383
8;7;65348;25530496304;91943071;1056137135;0.08705599675746654
8;8;64999;23394316424;92445870;1061256168;0.08710985414032477
8;9;66007;21236817616;91886130;1049297851;0.08756915866398739
8;10;65541;19076600280;90980944;1048623126;0.08676229023009359
9;0;0;19076600280;0;0;0.0
9;1;58600;31615125256;83298180;937357202;0.08886492771621123
9;2;57819;29468573680;83409623;939373797;0.08879279288647222
9;3;58364;27306741664;83718455;943424114;0.08873893910241942
9;4;57659;25162228352;82411062;943915832;0.08730763825137325
9;5;57916;23008475376;82057137;940199213;0.08727633023449467
9;6;58510;20832575968;83007226;935728607;0.08870865481619288
9;7;57935;18685572120;83005539;932005043;0.08906125521898062
9;8;58349;31212258872;82435959;930782245;0.08856632090140482
9;9;58191;29045640176;81797377;935360026;0.08745015258969384
9;10;57747;26877684960;82323294;950420973;0.0866177160844282
10;0;0;26877684960;0;0;0.0
10;1;51994;24724354704;74984782;842728649;0.0889785604049163
10;2;51984;22573919936;75138279;844754838;0.08894684661160827
10;3;51877;20413082792;75030994;842011606;0.08910921591263672
10;4;52368;18248837968;75515053;842239946;0.08965978562123436
10;5;52707;30815518136;74813687;841715387;0.08888240390453976
10;6;52669;28653534848;75106754;844465506;0.08893999040382355
10;7;52246;26504918112;74785586;842716426;0.08874347727499975
10;8;52292;24325864016;75263641;842405310;0.08934374001037576
10;9;52247;22163143848;74346510;844109659;0.08807683836727664
10;10;51956;19988225800;74259816;833074475;0.08913946859312909
11;0;0;19988225800;0;0;0.0
11;1;47709;17783486040;67663829;763884494;0.08857861303832147
11;2;48213;30324024688;67960332;759713463;0.0894552160911225
11;3;47799;28112334200;68912337;777484004;0.08863505441328669
11;4;47581;25927664472;67721821;771487375;0.08778085448255067
11;5;47653;23741296224;69044348;764784004;0.09027953989477008
11;6;47783;21544279848;68991560;775763141;0.08893379480631963
