Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;09-07-2020 16-17-18;VARIANT_B;49594646629
1;09-07-2020 16-18-08;VARIANT_B;49217709790
2;09-07-2020 16-18-56;VARIANT_B;47558430131
3;09-07-2020 16-19-44;VARIANT_B;47745988474
4;09-07-2020 16-20-31;VARIANT_B;47753655072
5;09-07-2020 16-21-19;VARIANT_B;47790694159
6;09-07-2020 16-22-07;VARIANT_B;47714195238
7;09-07-2020 16-22-55;VARIANT_B;47769447920
8;09-07-2020 16-23-43;VARIANT_B;47551083866
9;09-07-2020 16-24-32;VARIANT_B;49474483672
10;09-07-2020 16-25-21;VARIANT_B;48020563544
11;09-07-2020 16-26-09;VARIANT_B;48141503091
12;09-07-2020 16-26-57;VARIANT_B;47784546303
13;09-07-2020 16-27-45;VARIANT_B;48116701036
14;09-07-2020 16-28-33;VARIANT_B;48041825294
15;09-07-2020 16-29-23;VARIANT_B;49413841957
16;09-07-2020 16-30-11;VARIANT_B;48394729004
17;09-07-2020 16-31-00;VARIANT_B;48443672694
18;09-07-2020 16-31-48;VARIANT_B;47962322164
19;09-07-2020 16-32-35;VARIANT_B;47471415353
20;09-07-2020 16-33-23;VARIANT_B;47653475901
21;09-07-2020 16-34-12;VARIANT_B;48952479633
22;09-07-2020 16-35-01;VARIANT_B;48958831400
23;09-07-2020 16-35-51;VARIANT_B;49273767851
24;09-07-2020 16-36-40;VARIANT_B;48995078631
25;09-07-2020 16-37-29;VARIANT_B;48984063369
26;09-07-2020 16-38-18;VARIANT_B;48718202072
27;09-07-2020 16-39-07;VARIANT_B;48821525803
28;09-07-2020 16-39-56;VARIANT_B;49003222146
29;09-07-2020 16-40-45;VARIANT_B;49010428995
30;09-07-2020 16-41-34;VARIANT_B;48679526465
31;09-07-2020 16-42-22;VARIANT_B;47969943694
32;09-07-2020 16-43-10;VARIANT_B;48106627082
33;09-07-2020 16-43-58;VARIANT_B;48014030171
34;09-07-2020 16-44-47;VARIANT_B;47940014565
35;09-07-2020 16-45-35;VARIANT_B;47911725250
36;09-07-2020 16-46-23;VARIANT_B;47955639647
37;09-07-2020 16-47-12;VARIANT_B;49571274229
38;09-07-2020 16-48-01;VARIANT_B;48328883979
39;09-07-2020 16-48-50;VARIANT_B;49450571930
40;09-07-2020 16-49-39;VARIANT_B;48149806123
41;09-07-2020 16-50-27;VARIANT_B;48263275883
42;09-07-2020 16-51-15;VARIANT_B;48106410184
43;09-07-2020 16-52-03;VARIANT_B;47446978262
44;09-07-2020 16-52-51;VARIANT_B;47528228156
45;09-07-2020 16-53-39;VARIANT_B;47919559810
46;09-07-2020 16-54-26;VARIANT_B;47660963026
47;09-07-2020 16-55-14;VARIANT_B;47657315125
48;09-07-2020 16-56-02;VARIANT_B;47514442398
49;09-07-2020 16-56-50;VARIANT_B;47733891269
50;09-07-2020 16-57-38;VARIANT_B;47675866209
51;09-07-2020 16-58-25;VARIANT_B;47691380030
52;09-07-2020 16-59-13;VARIANT_B;47694574956
53;09-07-2020 17-00-01;VARIANT_B;47676944747
54;09-07-2020 17-00-49;VARIANT_B;47729387700
55;09-07-2020 17-01-37;VARIANT_B;47639589989
56;09-07-2020 17-02-25;VARIANT_B;47867227889
57;09-07-2020 17-03-12;VARIANT_B;47732792474
58;09-07-2020 17-04-03;VARIANT_B;50539778380
59;09-07-2020 17-04-52;VARIANT_B;48493226137
60;09-07-2020 17-05-40;VARIANT_B;48218466995
61;09-07-2020 17-06-28;VARIANT_B;48109455971
62;09-07-2020 17-07-17;VARIANT_B;48338972276
63;09-07-2020 17-08-05;VARIANT_B;48276888469
64;09-07-2020 17-08-54;VARIANT_B;48291133388
65;09-07-2020 17-09-42;VARIANT_B;48348533064
66;09-07-2020 17-10-31;VARIANT_B;48349849511
67;09-07-2020 17-11-19;VARIANT_B;48130705465
68;09-07-2020 17-12-07;VARIANT_B;48311558571
69;09-07-2020 17-12-56;VARIANT_B;48397334308
70;09-07-2020 17-13-44;VARIANT_B;47847980086
71;09-07-2020 17-14-32;VARIANT_B;47819693158
72;09-07-2020 17-15-20;VARIANT_B;47781903794
73;09-07-2020 17-16-08;VARIANT_B;47926243743
74;09-07-2020 17-16-56;VARIANT_B;47964785212
75;09-07-2020 17-17-44;VARIANT_B;47750654904
76;09-07-2020 17-18-32;VARIANT_B;47998005324
77;09-07-2020 17-19-20;VARIANT_B;48091132345
78;09-07-2020 17-20-08;VARIANT_B;48355483885
79;09-07-2020 17-20-57;VARIANT_B;48115731119
80;09-07-2020 17-21-45;VARIANT_B;48172135316
81;09-07-2020 17-22-34;VARIANT_B;48644227194
82;09-07-2020 17-23-22;VARIANT_B;48494415551
83;09-07-2020 17-24-11;VARIANT_B;48248712731
84;09-07-2020 17-24-59;VARIANT_B;48494008301
85;09-07-2020 17-25-48;VARIANT_B;48451043370
86;09-07-2020 17-26-36;VARIANT_B;48269617427
87;09-07-2020 17-27-25;VARIANT_B;48380086296
88;09-07-2020 17-28-14;VARIANT_B;48452679882
89;09-07-2020 17-29-02;VARIANT_B;48424621047
90;09-07-2020 17-29-51;VARIANT_B;48487812316
91;09-07-2020 17-30-39;VARIANT_B;48477670124
92;09-07-2020 17-31-28;VARIANT_B;48430111873
93;09-07-2020 17-32-16;VARIANT_B;48284692065
94;09-07-2020 17-33-05;VARIANT_B;48302124177
95;09-07-2020 17-33-53;VARIANT_B;48451556118
96;09-07-2020 17-34-42;VARIANT_B;48848363135
97;09-07-2020 17-35-31;VARIANT_B;48252603536
98;09-07-2020 17-36-19;VARIANT_B;48493341569
99;09-07-2020 17-37-08;VARIANT_B;48536592608
100;09-07-2020 17-37-57;VARIANT_B;48516608163
101;09-07-2020 17-38-46;VARIANT_B;48619446880
102;09-07-2020 17-39-34;VARIANT_B;48542159183
103;09-07-2020 17-40-23;VARIANT_B;48320785714
104;09-07-2020 17-41-11;VARIANT_B;48695566619
105;09-07-2020 17-42-00;VARIANT_B;48525582112
106;09-07-2020 17-42-49;VARIANT_B;48540579296
107;09-07-2020 17-43-37;VARIANT_B;48384219821
108;09-07-2020 17-44-26;VARIANT_B;48543307649
109;09-07-2020 17-45-14;VARIANT_B;48233243620
110;09-07-2020 17-46-03;VARIANT_B;48510162416
111;09-07-2020 17-46-52;VARIANT_B;48390925273
112;09-07-2020 17-47-40;VARIANT_B;48581049745
113;09-07-2020 17-48-29;VARIANT_B;48372679574
114;09-07-2020 17-49-17;VARIANT_B;48482589491
115;09-07-2020 17-50-06;VARIANT_B;48153840883
116;09-07-2020 17-50-54;VARIANT_B;48295784722
117;09-07-2020 17-51-43;VARIANT_B;48397846861
