Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-06-2020 22-18-56;VARIANT_B;1230825266
1;22-06-2020 22-18-57;VARIANT_B;855018064
2;22-06-2020 22-18-58;VARIANT_B;490153261
3;22-06-2020 22-18-58;VARIANT_B;425594636
4;22-06-2020 22-18-59;VARIANT_B;407033435
5;22-06-2020 22-18-59;VARIANT_B;423465240
6;22-06-2020 22-19-00;VARIANT_B;407389434
7;22-06-2020 22-19-00;VARIANT_B;419402497
8;22-06-2020 22-19-01;VARIANT_B;414802895
9;22-06-2020 22-19-01;VARIANT_B;422431836
10;22-06-2020 22-19-02;VARIANT_B;437432093
11;22-06-2020 22-19-02;VARIANT_B;420306904
12;22-06-2020 22-19-03;VARIANT_B;420229827
13;22-06-2020 22-19-03;VARIANT_B;418445844
14;22-06-2020 22-19-04;VARIANT_B;443795881
15;22-06-2020 22-19-04;VARIANT_B;425025169
16;22-06-2020 22-19-05;VARIANT_B;425193223
17;22-06-2020 22-19-05;VARIANT_B;417261529
18;22-06-2020 22-19-06;VARIANT_B;422881320
19;22-06-2020 22-19-06;VARIANT_B;591422210
20;22-06-2020 22-19-07;VARIANT_B;418387965
21;22-06-2020 22-19-07;VARIANT_B;424021085
22;22-06-2020 22-19-08;VARIANT_B;433787166
23;22-06-2020 22-19-08;VARIANT_B;436247480
24;22-06-2020 22-19-09;VARIANT_B;417600626
25;22-06-2020 22-19-09;VARIANT_B;419872394
26;22-06-2020 22-19-10;VARIANT_B;431101280
27;22-06-2020 22-19-10;VARIANT_B;421629229
28;22-06-2020 22-19-11;VARIANT_B;592610862
29;22-06-2020 22-19-11;VARIANT_B;425330383
30;22-06-2020 22-19-12;VARIANT_B;463803084
31;22-06-2020 22-19-13;VARIANT_B;410596405
32;22-06-2020 22-19-13;VARIANT_B;453116976
33;22-06-2020 22-19-14;VARIANT_B;423327425
34;22-06-2020 22-19-14;VARIANT_B;421364120
35;22-06-2020 22-19-15;VARIANT_B;594058198
36;22-06-2020 22-19-15;VARIANT_B;426087927
37;22-06-2020 22-19-16;VARIANT_B;412590495
38;22-06-2020 22-19-16;VARIANT_B;416485289
39;22-06-2020 22-19-17;VARIANT_B;421548656
40;22-06-2020 22-19-17;VARIANT_B;473134315
41;22-06-2020 22-19-18;VARIANT_B;458493012
42;22-06-2020 22-19-18;VARIANT_B;422510399
43;22-06-2020 22-19-19;VARIANT_B;421557020
44;22-06-2020 22-19-19;VARIANT_B;459181126
45;22-06-2020 22-19-20;VARIANT_B;428002214
46;22-06-2020 22-19-20;VARIANT_B;425508214
47;22-06-2020 22-19-21;VARIANT_B;419109397
48;22-06-2020 22-19-21;VARIANT_B;475393670
49;22-06-2020 22-19-22;VARIANT_B;428905798
50;22-06-2020 22-19-22;VARIANT_B;423742843
51;22-06-2020 22-19-23;VARIANT_B;456839790
52;22-06-2020 22-19-23;VARIANT_B;426927388
53;22-06-2020 22-19-24;VARIANT_B;498193445
54;22-06-2020 22-19-24;VARIANT_B;423820189
55;22-06-2020 22-19-25;VARIANT_B;430732652
56;22-06-2020 22-19-25;VARIANT_B;423234918
57;22-06-2020 22-19-26;VARIANT_B;508110418
58;22-06-2020 22-19-26;VARIANT_B;415833360
59;22-06-2020 22-19-27;VARIANT_B;418831322
60;22-06-2020 22-19-27;VARIANT_B;419412112
61;22-06-2020 22-19-28;VARIANT_B;424189551
62;22-06-2020 22-19-28;VARIANT_B;421955640
63;22-06-2020 22-19-29;VARIANT_B;575491890
64;22-06-2020 22-19-30;VARIANT_B;426497979
65;22-06-2020 22-19-30;VARIANT_B;585561166
66;22-06-2020 22-19-31;VARIANT_B;570810879
67;22-06-2020 22-19-31;VARIANT_B;421659338
68;22-06-2020 22-19-32;VARIANT_B;454208787
69;22-06-2020 22-19-32;VARIANT_B;423356197
70;22-06-2020 22-19-33;VARIANT_B;423659742
71;22-06-2020 22-19-33;VARIANT_B;421864843
72;22-06-2020 22-19-34;VARIANT_B;460535443
73;22-06-2020 22-19-34;VARIANT_B;431267423
74;22-06-2020 22-19-35;VARIANT_B;460748155
75;22-06-2020 22-19-35;VARIANT_B;420692688
76;22-06-2020 22-19-36;VARIANT_B;422312667
77;22-06-2020 22-19-36;VARIANT_B;414897987
78;22-06-2020 22-19-37;VARIANT_B;424696005
79;22-06-2020 22-19-37;VARIANT_B;450427338
80;22-06-2020 22-19-38;VARIANT_B;417583388
81;22-06-2020 22-19-38;VARIANT_B;441438100
82;22-06-2020 22-19-39;VARIANT_B;421313802
83;22-06-2020 22-19-39;VARIANT_B;438401023
84;22-06-2020 22-19-40;VARIANT_B;518170677
85;22-06-2020 22-19-40;VARIANT_B;422877318
86;22-06-2020 22-19-41;VARIANT_B;580147526
87;22-06-2020 22-19-42;VARIANT_B;416991205
88;22-06-2020 22-19-42;VARIANT_B;422020956
89;22-06-2020 22-19-43;VARIANT_B;467129555
90;22-06-2020 22-19-43;VARIANT_B;460724873
91;22-06-2020 22-19-44;VARIANT_B;420479729
92;22-06-2020 22-19-44;VARIANT_B;414668764
93;22-06-2020 22-19-45;VARIANT_B;415153327
94;22-06-2020 22-19-45;VARIANT_B;421865307
95;22-06-2020 22-19-46;VARIANT_B;414721524
96;22-06-2020 22-19-46;VARIANT_B;416039319
97;22-06-2020 22-19-46;VARIANT_B;429811495
98;22-06-2020 22-19-47;VARIANT_B;433491603
99;22-06-2020 22-19-47;VARIANT_B;423217252
