Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-07-2020 21-30-59;VARIANT_B;2196880416
1;22-07-2020 21-31-01;VARIANT_B;1942390018
2;22-07-2020 21-31-03;VARIANT_B;1726013191
3;22-07-2020 21-31-05;VARIANT_B;1768204435
4;22-07-2020 21-31-06;VARIANT_B;1714790602
5;22-07-2020 21-31-08;VARIANT_B;1753645257
6;22-07-2020 21-31-10;VARIANT_B;1734764549
7;22-07-2020 21-31-12;VARIANT_B;1733102552
8;22-07-2020 21-31-14;VARIANT_B;1730608612
9;22-07-2020 21-31-15;VARIANT_B;1778481717
10;22-07-2020 21-31-17;VARIANT_B;1766676138
11;22-07-2020 21-31-19;VARIANT_B;1790381157
12;22-07-2020 21-31-21;VARIANT_B;1810389534
13;22-07-2020 21-31-23;VARIANT_B;1729588162
14;22-07-2020 21-31-25;VARIANT_B;1759838829
15;22-07-2020 21-31-26;VARIANT_B;1763668999
16;22-07-2020 21-31-28;VARIANT_B;1809997774
17;22-07-2020 21-31-30;VARIANT_B;1736800678
18;22-07-2020 21-31-32;VARIANT_B;1798028506
19;22-07-2020 21-31-34;VARIANT_B;1783802662
20;22-07-2020 21-31-36;VARIANT_B;1721753485
21;22-07-2020 21-31-37;VARIANT_B;1737705224
22;22-07-2020 21-31-39;VARIANT_B;1778639425
23;22-07-2020 21-31-41;VARIANT_B;1892391078
24;22-07-2020 21-31-43;VARIANT_B;1783918079
25;22-07-2020 21-31-45;VARIANT_B;1749633509
26;22-07-2020 21-31-47;VARIANT_B;1771079041
27;22-07-2020 21-31-49;VARIANT_B;1763823434
28;22-07-2020 21-31-51;VARIANT_B;1769772710
29;22-07-2020 21-31-52;VARIANT_B;1758827725
30;22-07-2020 21-31-54;VARIANT_B;1794328422
31;22-07-2020 21-31-56;VARIANT_B;1819208480
32;22-07-2020 21-31-58;VARIANT_B;1737697679
33;22-07-2020 21-32-00;VARIANT_B;1754207022
34;22-07-2020 21-32-02;VARIANT_B;1745671540
35;22-07-2020 21-32-03;VARIANT_B;1714412767
36;22-07-2020 21-32-05;VARIANT_B;1724866164
37;22-07-2020 21-32-07;VARIANT_B;1718050657
38;22-07-2020 21-32-09;VARIANT_B;1751512064
39;22-07-2020 21-32-11;VARIANT_B;1719026998
40;22-07-2020 21-32-12;VARIANT_B;1734074960
41;22-07-2020 21-32-14;VARIANT_B;1761395051
42;22-07-2020 21-32-16;VARIANT_B;1768904178
43;22-07-2020 21-32-18;VARIANT_B;1744182501
44;22-07-2020 21-32-20;VARIANT_B;1747208025
45;22-07-2020 21-32-22;VARIANT_B;1735979878
46;22-07-2020 21-32-23;VARIANT_B;1759736400
47;22-07-2020 21-32-25;VARIANT_B;1742206646
48;22-07-2020 21-32-27;VARIANT_B;1751179076
49;22-07-2020 21-32-29;VARIANT_B;1756466602
50;22-07-2020 21-32-31;VARIANT_B;1767461106
51;22-07-2020 21-32-33;VARIANT_B;1747110148
52;22-07-2020 21-32-34;VARIANT_B;1755378503
53;22-07-2020 21-32-36;VARIANT_B;1768343516
54;22-07-2020 21-32-38;VARIANT_B;1756190666
55;22-07-2020 21-32-40;VARIANT_B;1735314916
56;22-07-2020 21-32-42;VARIANT_B;1716481857
57;22-07-2020 21-32-43;VARIANT_B;1724846576
58;22-07-2020 21-32-45;VARIANT_B;1728797707
59;22-07-2020 21-32-47;VARIANT_B;1802733776
60;22-07-2020 21-32-49;VARIANT_B;1733450838
61;22-07-2020 21-32-51;VARIANT_B;1755762608
62;22-07-2020 21-32-53;VARIANT_B;1738036132
63;22-07-2020 21-32-54;VARIANT_B;1838595038
64;22-07-2020 21-32-56;VARIANT_B;1754816944
65;22-07-2020 21-32-58;VARIANT_B;1748896441
66;22-07-2020 21-33-00;VARIANT_B;1748420956
67;22-07-2020 21-33-02;VARIANT_B;1771832918
68;22-07-2020 21-33-04;VARIANT_B;1747010899
69;22-07-2020 21-33-05;VARIANT_B;1729143714
70;22-07-2020 21-33-07;VARIANT_B;1806655004
71;22-07-2020 21-33-09;VARIANT_B;1735052753
72;22-07-2020 21-33-11;VARIANT_B;1756833628
73;22-07-2020 21-33-13;VARIANT_B;1731980205
74;22-07-2020 21-33-15;VARIANT_B;1831997949
75;22-07-2020 21-33-16;VARIANT_B;1725981598
76;22-07-2020 21-33-18;VARIANT_B;1904789128
77;22-07-2020 21-33-20;VARIANT_B;1741685550
78;22-07-2020 21-33-22;VARIANT_B;1781470003
79;22-07-2020 21-33-24;VARIANT_B;1800283931
80;22-07-2020 21-33-26;VARIANT_B;1824636889
81;22-07-2020 21-33-28;VARIANT_B;1747397305
82;22-07-2020 21-33-30;VARIANT_B;1741214920
83;22-07-2020 21-33-31;VARIANT_B;1762416828
84;22-07-2020 21-33-33;VARIANT_B;1735503937
85;22-07-2020 21-33-35;VARIANT_B;1852486137
86;22-07-2020 21-33-37;VARIANT_B;1721477404
87;22-07-2020 21-33-39;VARIANT_B;1727026086
88;22-07-2020 21-33-40;VARIANT_B;1735192552
89;22-07-2020 21-33-42;VARIANT_B;1752463229
90;22-07-2020 21-33-44;VARIANT_B;1758002851
91;22-07-2020 21-33-46;VARIANT_B;1722827890
92;22-07-2020 21-33-48;VARIANT_B;1782814789
93;22-07-2020 21-33-50;VARIANT_B;1789063369
94;22-07-2020 21-33-51;VARIANT_B;1796104728
95;22-07-2020 21-33-53;VARIANT_B;1720748642
96;22-07-2020 21-33-55;VARIANT_B;1729577756
97;22-07-2020 21-33-57;VARIANT_B;1726481583
98;22-07-2020 21-33-59;VARIANT_B;1755740585
99;22-07-2020 21-34-00;VARIANT_B;1739404849
