Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;22-06-2020 22-17-57;VARIANT_B;1688464794
1;22-06-2020 22-17-58;VARIANT_B;855991923
2;22-06-2020 22-17-58;VARIANT_B;483453478
3;22-06-2020 22-17-59;VARIANT_B;473144253
4;22-06-2020 22-18-00;VARIANT_B;545631681
5;22-06-2020 22-18-00;VARIANT_B;479379334
6;22-06-2020 22-18-01;VARIANT_B;500605990
7;22-06-2020 22-18-01;VARIANT_B;539808139
8;22-06-2020 22-18-02;VARIANT_B;495739430
9;22-06-2020 22-18-02;VARIANT_B;501350666
10;22-06-2020 22-18-03;VARIANT_B;487141796
11;22-06-2020 22-18-04;VARIANT_B;500296623
12;22-06-2020 22-18-04;VARIANT_B;480500446
13;22-06-2020 22-18-05;VARIANT_B;511636246
14;22-06-2020 22-18-05;VARIANT_B;492698081
15;22-06-2020 22-18-06;VARIANT_B;492222816
16;22-06-2020 22-18-06;VARIANT_B;492680237
17;22-06-2020 22-18-07;VARIANT_B;505643190
18;22-06-2020 22-18-08;VARIANT_B;509772882
19;22-06-2020 22-18-08;VARIANT_B;564482763
20;22-06-2020 22-18-09;VARIANT_B;495735809
21;22-06-2020 22-18-09;VARIANT_B;494039322
22;22-06-2020 22-18-10;VARIANT_B;488819588
23;22-06-2020 22-18-10;VARIANT_B;478940456
24;22-06-2020 22-18-11;VARIANT_B;514337833
25;22-06-2020 22-18-12;VARIANT_B;486505169
26;22-06-2020 22-18-12;VARIANT_B;494475449
27;22-06-2020 22-18-13;VARIANT_B;484789469
28;22-06-2020 22-18-13;VARIANT_B;497332105
29;22-06-2020 22-18-14;VARIANT_B;478811069
30;22-06-2020 22-18-14;VARIANT_B;487123499
31;22-06-2020 22-18-15;VARIANT_B;492365312
32;22-06-2020 22-18-16;VARIANT_B;492425716
33;22-06-2020 22-18-16;VARIANT_B;482433963
34;22-06-2020 22-18-17;VARIANT_B;488598001
35;22-06-2020 22-18-17;VARIANT_B;487515663
36;22-06-2020 22-18-18;VARIANT_B;519288550
37;22-06-2020 22-18-18;VARIANT_B;506452704
38;22-06-2020 22-18-19;VARIANT_B;497637262
39;22-06-2020 22-18-20;VARIANT_B;477445657
40;22-06-2020 22-18-20;VARIANT_B;510387760
41;22-06-2020 22-18-21;VARIANT_B;477121822
42;22-06-2020 22-18-21;VARIANT_B;485732387
43;22-06-2020 22-18-22;VARIANT_B;492206820
44;22-06-2020 22-18-22;VARIANT_B;488337226
45;22-06-2020 22-18-23;VARIANT_B;486929701
46;22-06-2020 22-18-24;VARIANT_B;485244838
47;22-06-2020 22-18-24;VARIANT_B;492841734
48;22-06-2020 22-18-25;VARIANT_B;488635571
49;22-06-2020 22-18-25;VARIANT_B;497841975
50;22-06-2020 22-18-26;VARIANT_B;494490963
51;22-06-2020 22-18-26;VARIANT_B;514669085
52;22-06-2020 22-18-27;VARIANT_B;499511223
53;22-06-2020 22-18-28;VARIANT_B;537837201
54;22-06-2020 22-18-28;VARIANT_B;500706620
55;22-06-2020 22-18-29;VARIANT_B;537594287
56;22-06-2020 22-18-29;VARIANT_B;485599120
57;22-06-2020 22-18-30;VARIANT_B;500596205
58;22-06-2020 22-18-30;VARIANT_B;485082508
59;22-06-2020 22-18-31;VARIANT_B;481399937
60;22-06-2020 22-18-32;VARIANT_B;487397059
61;22-06-2020 22-18-32;VARIANT_B;548652698
62;22-06-2020 22-18-33;VARIANT_B;496790873
63;22-06-2020 22-18-33;VARIANT_B;504563551
64;22-06-2020 22-18-34;VARIANT_B;516471466
65;22-06-2020 22-18-35;VARIANT_B;489706324
66;22-06-2020 22-18-35;VARIANT_B;480362138
67;22-06-2020 22-18-36;VARIANT_B;485483913
68;22-06-2020 22-18-36;VARIANT_B;489736977
69;22-06-2020 22-18-37;VARIANT_B;530003334
70;22-06-2020 22-18-37;VARIANT_B;492838106
71;22-06-2020 22-18-38;VARIANT_B;479213741
72;22-06-2020 22-18-39;VARIANT_B;484721297
73;22-06-2020 22-18-39;VARIANT_B;481657328
74;22-06-2020 22-18-40;VARIANT_B;480734442
75;22-06-2020 22-18-40;VARIANT_B;507650911
76;22-06-2020 22-18-41;VARIANT_B;483532528
77;22-06-2020 22-18-41;VARIANT_B;479499454
78;22-06-2020 22-18-42;VARIANT_B;485146438
79;22-06-2020 22-18-43;VARIANT_B;539213295
80;22-06-2020 22-18-43;VARIANT_B;481949033
81;22-06-2020 22-18-44;VARIANT_B;479749227
82;22-06-2020 22-18-44;VARIANT_B;482357572
83;22-06-2020 22-18-45;VARIANT_B;479412134
84;22-06-2020 22-18-45;VARIANT_B;480264256
85;22-06-2020 22-18-46;VARIANT_B;489213541
86;22-06-2020 22-18-47;VARIANT_B;652447699
87;22-06-2020 22-18-47;VARIANT_B;486129702
88;22-06-2020 22-18-48;VARIANT_B;491557270
89;22-06-2020 22-18-48;VARIANT_B;589229533
90;22-06-2020 22-18-49;VARIANT_B;489641581
91;22-06-2020 22-18-50;VARIANT_B;477480966
92;22-06-2020 22-18-50;VARIANT_B;481096543
93;22-06-2020 22-18-51;VARIANT_B;490355317
94;22-06-2020 22-18-51;VARIANT_B;477604932
95;22-06-2020 22-18-52;VARIANT_B;488622911
96;22-06-2020 22-18-52;VARIANT_B;526884139
97;22-06-2020 22-18-53;VARIANT_B;474742889
98;22-06-2020 22-18-54;VARIANT_B;544404290
99;22-06-2020 22-18-54;VARIANT_B;484522712
