Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;07-07-2020 23-29-32;VARIANT_B;26243509243
1;07-07-2020 23-29-58;VARIANT_B;25862004793
2;07-07-2020 23-30-23;VARIANT_B;25120620370
3;07-07-2020 23-30-49;VARIANT_B;25104277261
4;07-07-2020 23-31-14;VARIANT_B;25138322405
5;07-07-2020 23-31-39;VARIANT_B;25117621438
6;07-07-2020 23-32-04;VARIANT_B;25095696600
7;07-07-2020 23-32-30;VARIANT_B;25196134569
8;07-07-2020 23-32-55;VARIANT_B;25098137099
9;07-07-2020 23-33-20;VARIANT_B;25085725703
10;07-07-2020 23-33-45;VARIANT_B;25097703087
11;07-07-2020 23-34-10;VARIANT_B;25079910524
12;07-07-2020 23-34-35;VARIANT_B;25079926381
13;07-07-2020 23-35-01;VARIANT_B;25116217324
14;07-07-2020 23-35-26;VARIANT_B;25073247243
15;07-07-2020 23-35-51;VARIANT_B;25068532361
16;07-07-2020 23-36-16;VARIANT_B;25162434007
17;07-07-2020 23-36-41;VARIANT_B;25078421101
18;07-07-2020 23-37-07;VARIANT_B;25094825968
19;07-07-2020 23-37-32;VARIANT_B;25107124097
20;07-07-2020 23-37-59;VARIANT_B;26687135923
21;07-07-2020 23-38-24;VARIANT_B;25283802466
22;07-07-2020 23-38-49;VARIANT_B;25188599593
23;07-07-2020 23-39-15;VARIANT_B;25183150094
24;07-07-2020 23-39-40;VARIANT_B;25157401440
25;07-07-2020 23-40-05;VARIANT_B;25099182817
26;07-07-2020 23-40-30;VARIANT_B;25120023627
27;07-07-2020 23-40-55;VARIANT_B;25110035062
28;07-07-2020 23-41-21;VARIANT_B;25122952735
29;07-07-2020 23-41-46;VARIANT_B;25083231488
30;07-07-2020 23-42-11;VARIANT_B;25091338466
31;07-07-2020 23-42-36;VARIANT_B;25113990062
32;07-07-2020 23-43-02;VARIANT_B;25724322093
33;07-07-2020 23-43-29;VARIANT_B;27216767817
34;07-07-2020 23-43-55;VARIANT_B;25131080456
35;07-07-2020 23-44-20;VARIANT_B;25172958365
36;07-07-2020 23-44-45;VARIANT_B;25211203243
37;07-07-2020 23-45-11;VARIANT_B;25188294296
38;07-07-2020 23-45-36;VARIANT_B;25170661735
39;07-07-2020 23-46-01;VARIANT_B;25098843426
40;07-07-2020 23-46-26;VARIANT_B;25160892374
41;07-07-2020 23-46-52;VARIANT_B;25099515154
42;07-07-2020 23-47-17;VARIANT_B;25113920769
43;07-07-2020 23-47-42;VARIANT_B;25085795912
44;07-07-2020 23-48-07;VARIANT_B;25069827162
45;07-07-2020 23-48-32;VARIANT_B;25109188839
46;07-07-2020 23-48-57;VARIANT_B;25110254138
47;07-07-2020 23-49-23;VARIANT_B;25093459305
48;07-07-2020 23-49-48;VARIANT_B;25112788666
49;07-07-2020 23-50-13;VARIANT_B;25084652697
50;07-07-2020 23-50-38;VARIANT_B;25075452103
51;07-07-2020 23-51-03;VARIANT_B;25115238388
52;07-07-2020 23-51-29;VARIANT_B;25116775946
53;07-07-2020 23-51-54;VARIANT_B;25074775721
54;07-07-2020 23-52-19;VARIANT_B;25117425200
55;07-07-2020 23-52-44;VARIANT_B;25126850354
56;07-07-2020 23-53-10;VARIANT_B;25221697374
57;07-07-2020 23-53-35;VARIANT_B;25131132989
58;07-07-2020 23-54-00;VARIANT_B;25164778358
59;07-07-2020 23-54-25;VARIANT_B;25099287163
60;07-07-2020 23-54-51;VARIANT_B;25108547916
61;07-07-2020 23-55-16;VARIANT_B;25075503033
62;07-07-2020 23-55-41;VARIANT_B;25076352968
63;07-07-2020 23-56-06;VARIANT_B;25051093779
64;07-07-2020 23-56-31;VARIANT_B;25110127857
65;07-07-2020 23-56-56;VARIANT_B;25076447050
66;07-07-2020 23-57-22;VARIANT_B;25052734688
67;07-07-2020 23-57-47;VARIANT_B;25106348963
68;07-07-2020 23-58-12;VARIANT_B;25064608535
69;07-07-2020 23-58-37;VARIANT_B;25103171984
70;07-07-2020 23-59-02;VARIANT_B;25076357180
71;07-07-2020 23-59-27;VARIANT_B;25056805142
72;07-07-2020 23-59-53;VARIANT_B;25052968955
73;08-07-2020 00-00-18;VARIANT_B;25154368022
74;08-07-2020 00-00-43;VARIANT_B;25091217412
75;08-07-2020 00-01-08;VARIANT_B;25068630289
76;08-07-2020 00-01-33;VARIANT_B;25060728075
77;08-07-2020 00-01-59;VARIANT_B;25117975310
78;08-07-2020 00-02-24;VARIANT_B;25091361619
79;08-07-2020 00-02-49;VARIANT_B;25049015734
80;08-07-2020 00-03-14;VARIANT_B;25128292217
81;08-07-2020 00-03-39;VARIANT_B;25062316418
82;08-07-2020 00-04-05;VARIANT_B;25185351004
83;08-07-2020 00-04-30;VARIANT_B;25372840372
84;08-07-2020 00-04-55;VARIANT_B;25171266932
85;08-07-2020 00-05-21;VARIANT_B;25060384310
86;08-07-2020 00-05-46;VARIANT_B;25149511561
87;08-07-2020 00-06-11;VARIANT_B;25092795723
88;08-07-2020 00-06-36;VARIANT_B;25054228666
89;08-07-2020 00-07-01;VARIANT_B;25102819512
90;08-07-2020 00-07-27;VARIANT_B;25059345865
91;08-07-2020 00-07-52;VARIANT_B;25059709374
