Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;09-07-2020 21-36-17;VARIANT_B;26356132019
1;09-07-2020 21-36-43;VARIANT_B;26004373517
2;09-07-2020 21-37-09;VARIANT_B;25288699212
3;09-07-2020 21-37-34;VARIANT_B;25227745534
4;09-07-2020 21-37-59;VARIANT_B;25184824310
5;09-07-2020 21-38-25;VARIANT_B;25294828003
6;09-07-2020 21-38-50;VARIANT_B;25175690041
7;09-07-2020 21-39-16;VARIANT_B;25448151801
8;09-07-2020 21-39-41;VARIANT_B;25191246035
9;09-07-2020 21-40-06;VARIANT_B;25208416677
10;09-07-2020 21-40-31;VARIANT_B;25214131014
11;09-07-2020 21-40-57;VARIANT_B;25207114797
12;09-07-2020 21-41-22;VARIANT_B;25189897378
13;09-07-2020 21-41-47;VARIANT_B;25196775008
14;09-07-2020 21-42-13;VARIANT_B;25156299750
15;09-07-2020 21-42-38;VARIANT_B;25262088559
16;09-07-2020 21-43-03;VARIANT_B;25240235866
17;09-07-2020 21-43-29;VARIANT_B;25496485233
18;09-07-2020 21-43-54;VARIANT_B;25159327530
19;09-07-2020 21-44-19;VARIANT_B;25197337266
20;09-07-2020 21-44-45;VARIANT_B;25245442197
21;09-07-2020 21-45-10;VARIANT_B;25222830092
22;09-07-2020 21-45-35;VARIANT_B;25228905787
23;09-07-2020 21-46-01;VARIANT_B;25174185895
24;09-07-2020 21-46-26;VARIANT_B;25170175619
25;09-07-2020 21-46-51;VARIANT_B;25193462759
26;09-07-2020 21-47-17;VARIANT_B;25173947240
27;09-07-2020 21-47-42;VARIANT_B;25214005401
28;09-07-2020 21-48-07;VARIANT_B;25172744393
29;09-07-2020 21-48-32;VARIANT_B;25204423570
30;09-07-2020 21-48-58;VARIANT_B;25188835286
31;09-07-2020 21-49-23;VARIANT_B;25174779747
32;09-07-2020 21-49-48;VARIANT_B;25172495899
33;09-07-2020 21-50-14;VARIANT_B;25221666552
34;09-07-2020 21-50-39;VARIANT_B;25214140103
35;09-07-2020 21-51-04;VARIANT_B;25166414523
36;09-07-2020 21-51-30;VARIANT_B;25227125447
37;09-07-2020 21-51-55;VARIANT_B;25155115988
38;09-07-2020 21-52-20;VARIANT_B;25199889525
39;09-07-2020 21-52-45;VARIANT_B;25184393760
40;09-07-2020 21-53-11;VARIANT_B;25168615442
41;09-07-2020 21-53-36;VARIANT_B;25290687803
42;09-07-2020 21-54-01;VARIANT_B;25190541588
43;09-07-2020 21-54-27;VARIANT_B;25178795665
44;09-07-2020 21-54-52;VARIANT_B;25207048951
45;09-07-2020 21-55-17;VARIANT_B;25173316865
46;09-07-2020 21-55-43;VARIANT_B;25230485017
47;09-07-2020 21-56-08;VARIANT_B;25162427762
48;09-07-2020 21-56-33;VARIANT_B;25212133154
49;09-07-2020 21-56-58;VARIANT_B;25161839868
50;09-07-2020 21-57-24;VARIANT_B;25207801926
51;09-07-2020 21-57-49;VARIANT_B;25172134725
52;09-07-2020 21-58-14;VARIANT_B;25169133153
53;09-07-2020 21-58-40;VARIANT_B;25183747791
54;09-07-2020 21-59-05;VARIANT_B;25181272082
55;09-07-2020 21-59-30;VARIANT_B;25173239134
56;09-07-2020 21-59-56;VARIANT_B;25498816487
57;09-07-2020 22-00-21;VARIANT_B;25180927398
58;09-07-2020 22-00-46;VARIANT_B;25225154238
59;09-07-2020 22-01-12;VARIANT_B;25167832065
60;09-07-2020 22-01-37;VARIANT_B;25222509073
61;09-07-2020 22-02-02;VARIANT_B;25185278457
62;09-07-2020 22-02-28;VARIANT_B;25203638357
63;09-07-2020 22-02-53;VARIANT_B;25164810568
64;09-07-2020 22-03-18;VARIANT_B;25189967814
65;09-07-2020 22-03-44;VARIANT_B;25191591911
66;09-07-2020 22-04-09;VARIANT_B;25181994620
67;09-07-2020 22-04-34;VARIANT_B;25194917159
68;09-07-2020 22-04-59;VARIANT_B;25205314262
69;09-07-2020 22-05-25;VARIANT_B;25164964874
70;09-07-2020 22-05-50;VARIANT_B;25195320179
71;09-07-2020 22-06-15;VARIANT_B;25204457158
72;09-07-2020 22-06-41;VARIANT_B;25156437741
73;09-07-2020 22-07-06;VARIANT_B;25162327964
74;09-07-2020 22-07-31;VARIANT_B;25237931228
75;09-07-2020 22-07-56;VARIANT_B;25174815533
76;09-07-2020 22-08-22;VARIANT_B;25167289325
77;09-07-2020 22-08-47;VARIANT_B;25227287513
78;09-07-2020 22-09-12;VARIANT_B;25165321300
79;09-07-2020 22-09-38;VARIANT_B;25187289350
80;09-07-2020 22-10-03;VARIANT_B;25161922381
81;09-07-2020 22-10-28;VARIANT_B;25223956431
82;09-07-2020 22-10-53;VARIANT_B;25191357231
83;09-07-2020 22-11-19;VARIANT_B;25178178166
84;09-07-2020 22-11-44;VARIANT_B;25210957791
85;09-07-2020 22-12-09;VARIANT_B;25220168259
86;09-07-2020 22-12-35;VARIANT_B;25173315921
87;09-07-2020 22-13-01;VARIANT_B;26039352798
88;09-07-2020 22-13-27;VARIANT_B;25751751525
89;09-07-2020 22-13-52;VARIANT_B;25270823568
90;09-07-2020 22-14-17;VARIANT_B;25222493929
91;09-07-2020 22-14-43;VARIANT_B;25242182440
92;09-07-2020 22-15-08;VARIANT_B;25181776865
