Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;07-07-2020 19-58-55;VARIANT_B;26223659023
1;07-07-2020 19-59-21;VARIANT_B;25911743064
2;07-07-2020 19-59-47;VARIANT_B;25177137890
3;07-07-2020 20-00-12;VARIANT_B;25145828218
4;07-07-2020 20-00-37;VARIANT_B;25120275878
5;07-07-2020 20-01-02;VARIANT_B;25160113573
6;07-07-2020 20-01-28;VARIANT_B;25054509605
7;07-07-2020 20-01-53;VARIANT_B;25080247979
8;07-07-2020 20-02-18;VARIANT_B;25113837028
9;07-07-2020 20-02-43;VARIANT_B;25106481387
10;07-07-2020 20-03-08;VARIANT_B;25111586122
11;07-07-2020 20-03-34;VARIANT_B;25351707472
12;07-07-2020 20-03-59;VARIANT_B;25134603184
13;07-07-2020 20-04-24;VARIANT_B;25140707085
14;07-07-2020 20-04-49;VARIANT_B;25134473112
15;07-07-2020 20-05-15;VARIANT_B;25147943397
16;07-07-2020 20-05-40;VARIANT_B;25133898354
17;07-07-2020 20-06-05;VARIANT_B;25229623362
18;07-07-2020 20-06-31;VARIANT_B;25160584565
19;07-07-2020 20-06-56;VARIANT_B;25136311257
20;07-07-2020 20-07-21;VARIANT_B;25142370483
21;07-07-2020 20-07-46;VARIANT_B;25175066523
22;07-07-2020 20-08-11;VARIANT_B;25150510245
23;07-07-2020 20-08-37;VARIANT_B;25172717203
24;07-07-2020 20-09-02;VARIANT_B;25174195043
25;07-07-2020 20-09-27;VARIANT_B;25156214149
26;07-07-2020 20-09-53;VARIANT_B;25167111301
27;07-07-2020 20-10-18;VARIANT_B;25135031356
28;07-07-2020 20-10-43;VARIANT_B;25160615004
29;07-07-2020 20-11-08;VARIANT_B;25134582208
30;07-07-2020 20-11-33;VARIANT_B;25191675683
31;07-07-2020 20-11-59;VARIANT_B;25156408382
32;07-07-2020 20-12-24;VARIANT_B;25139638656
33;07-07-2020 20-12-49;VARIANT_B;25131758312
34;07-07-2020 20-13-15;VARIANT_B;25262420351
35;07-07-2020 20-13-40;VARIANT_B;25170248796
36;07-07-2020 20-14-05;VARIANT_B;25134281860
37;07-07-2020 20-14-30;VARIANT_B;25223601515
38;07-07-2020 20-14-56;VARIANT_B;25126491913
39;07-07-2020 20-15-21;VARIANT_B;25146657461
40;07-07-2020 20-15-46;VARIANT_B;25149731897
41;07-07-2020 20-16-11;VARIANT_B;25131597061
42;07-07-2020 20-16-37;VARIANT_B;25135313123
43;07-07-2020 20-17-02;VARIANT_B;25230368401
44;07-07-2020 20-17-27;VARIANT_B;25144104042
45;07-07-2020 20-17-52;VARIANT_B;25159425339
46;07-07-2020 20-18-18;VARIANT_B;25126250343
47;07-07-2020 20-18-43;VARIANT_B;25161378916
48;07-07-2020 20-19-08;VARIANT_B;25206529520
49;07-07-2020 20-19-33;VARIANT_B;25104999828
50;07-07-2020 20-19-59;VARIANT_B;25122297033
51;07-07-2020 20-20-24;VARIANT_B;25100600851
52;07-07-2020 20-20-49;VARIANT_B;25143081550
53;07-07-2020 20-21-14;VARIANT_B;25115910225
54;07-07-2020 20-21-39;VARIANT_B;25099854898
55;07-07-2020 20-22-05;VARIANT_B;25162098985
56;07-07-2020 20-22-30;VARIANT_B;25097892035
57;07-07-2020 20-22-55;VARIANT_B;25130782042
58;07-07-2020 20-23-20;VARIANT_B;25105677263
59;07-07-2020 20-23-46;VARIANT_B;25136686504
60;07-07-2020 20-24-11;VARIANT_B;25295581806
61;07-07-2020 20-24-36;VARIANT_B;25152423584
62;07-07-2020 20-25-01;VARIANT_B;25147469325
63;07-07-2020 20-25-27;VARIANT_B;25233016391
64;07-07-2020 20-25-52;VARIANT_B;25181242156
65;07-07-2020 20-26-17;VARIANT_B;25153110122
66;07-07-2020 20-26-43;VARIANT_B;25191355740
67;07-07-2020 20-27-08;VARIANT_B;25157846231
68;07-07-2020 20-27-33;VARIANT_B;25172081611
69;07-07-2020 20-27-58;VARIANT_B;25147575569
70;07-07-2020 20-28-24;VARIANT_B;25206741334
71;07-07-2020 20-28-49;VARIANT_B;25170328271
72;07-07-2020 20-29-14;VARIANT_B;25144864791
73;07-07-2020 20-29-40;VARIANT_B;25208271837
74;07-07-2020 20-30-05;VARIANT_B;25171800613
75;07-07-2020 20-30-30;VARIANT_B;25154124923
76;07-07-2020 20-30-55;VARIANT_B;25218030946
77;07-07-2020 20-31-21;VARIANT_B;25170176977
78;07-07-2020 20-31-46;VARIANT_B;25148229167
79;07-07-2020 20-32-11;VARIANT_B;25172994764
80;07-07-2020 20-32-36;VARIANT_B;25172703313
81;07-07-2020 20-33-02;VARIANT_B;25156076248
82;07-07-2020 20-33-27;VARIANT_B;25155098338
83;07-07-2020 20-33-52;VARIANT_B;25217389460
84;07-07-2020 20-34-17;VARIANT_B;25144340510
85;07-07-2020 20-34-43;VARIANT_B;25166970847
86;07-07-2020 20-35-08;VARIANT_B;25168340163
87;07-07-2020 20-35-33;VARIANT_B;25142834515
88;07-07-2020 20-35-59;VARIANT_B;25158875578
89;07-07-2020 20-36-24;VARIANT_B;25164715256
90;07-07-2020 20-36-49;VARIANT_B;25146515556
91;07-07-2020 20-37-14;VARIANT_B;25187306488
92;07-07-2020 20-37-40;VARIANT_B;25252664890
93;07-07-2020 20-38-05;VARIANT_B;25133172330
94;07-07-2020 20-38-30;VARIANT_B;25175233499
95;07-07-2020 20-38-55;VARIANT_B;25136668174
96;07-07-2020 20-39-21;VARIANT_B;25204195002
97;07-07-2020 20-39-46;VARIANT_B;25181011821
98;07-07-2020 20-40-11;VARIANT_B;25149867391
99;07-07-2020 20-40-36;VARIANT_B;25161497243
100;07-07-2020 20-41-02;VARIANT_B;25155530601
101;07-07-2020 20-41-27;VARIANT_B;25197098435
102;07-07-2020 20-41-52;VARIANT_B;25166969115
103;07-07-2020 20-42-18;VARIANT_B;25189993641
104;07-07-2020 20-42-43;VARIANT_B;25180526874
105;07-07-2020 20-43-08;VARIANT_B;25227010949
106;07-07-2020 20-43-33;VARIANT_B;25130567622
107;07-07-2020 20-43-59;VARIANT_B;25178923969
108;07-07-2020 20-44-24;VARIANT_B;25163838325
109;07-07-2020 20-44-49;VARIANT_B;25163158400
110;07-07-2020 20-45-15;VARIANT_B;25179685498
111;07-07-2020 20-45-40;VARIANT_B;25146440367
112;07-07-2020 20-46-05;VARIANT_B;25164529585
113;07-07-2020 20-46-30;VARIANT_B;25141815358
114;07-07-2020 20-46-56;VARIANT_B;25225715657
115;07-07-2020 20-47-21;VARIANT_B;25155660769
116;07-07-2020 20-47-46;VARIANT_B;25144380675
117;07-07-2020 20-48-11;VARIANT_B;25219725266
118;07-07-2020 20-48-37;VARIANT_B;25169005690
119;07-07-2020 20-49-02;VARIANT_B;25142346232
120;07-07-2020 20-49-27;VARIANT_B;25226279978
121;07-07-2020 20-49-53;VARIANT_B;25184885182
122;07-07-2020 20-50-18;VARIANT_B;25152024455
123;07-07-2020 20-50-43;VARIANT_B;25225697800
124;07-07-2020 20-51-08;VARIANT_B;25148562295
125;07-07-2020 20-51-34;VARIANT_B;25151910511
126;07-07-2020 20-51-59;VARIANT_B;25158989546
127;07-07-2020 20-52-24;VARIANT_B;25182104946
128;07-07-2020 20-52-49;VARIANT_B;25155404321
129;07-07-2020 20-53-15;VARIANT_B;25143308511
130;07-07-2020 20-53-40;VARIANT_B;25211549521
131;07-07-2020 20-54-05;VARIANT_B;25169613364
132;07-07-2020 20-54-31;VARIANT_B;25536947214
133;07-07-2020 20-54-56;VARIANT_B;25179463932
134;07-07-2020 20-55-21;VARIANT_B;25267828730
135;07-07-2020 20-55-47;VARIANT_B;25247308413
136;07-07-2020 20-56-12;VARIANT_B;25141456258
137;07-07-2020 20-56-37;VARIANT_B;25127631714
138;07-07-2020 20-57-03;VARIANT_B;25118642541
139;07-07-2020 20-57-28;VARIANT_B;25144918796
140;07-07-2020 20-57-53;VARIANT_B;25125699274
141;07-07-2020 20-58-18;VARIANT_B;25106003944
142;07-07-2020 20-58-43;VARIANT_B;25115664831
143;07-07-2020 20-59-09;VARIANT_B;25172671014
144;07-07-2020 20-59-34;VARIANT_B;25115586562
145;07-07-2020 20-59-59;VARIANT_B;25215477050
146;07-07-2020 21-00-24;VARIANT_B;25109742305
147;07-07-2020 21-00-50;VARIANT_B;25110361579
148;07-07-2020 21-01-15;VARIANT_B;25159235467
149;07-07-2020 21-01-40;VARIANT_B;25105685245
150;07-07-2020 21-02-05;VARIANT_B;25169209495
151;07-07-2020 21-02-31;VARIANT_B;25125724444
152;07-07-2020 21-02-56;VARIANT_B;25109465406
153;07-07-2020 21-03-21;VARIANT_B;25169855103
154;07-07-2020 21-03-46;VARIANT_B;25121724114
155;07-07-2020 21-04-12;VARIANT_B;25174364713
156;07-07-2020 21-04-37;VARIANT_B;25139385581
157;07-07-2020 21-05-02;VARIANT_B;25160588247
158;07-07-2020 21-05-27;VARIANT_B;25190477962
159;07-07-2020 21-05-53;VARIANT_B;25206209108
160;07-07-2020 21-06-18;VARIANT_B;25159398601
161;07-07-2020 21-06-43;VARIANT_B;25153252474
162;07-07-2020 21-07-08;VARIANT_B;25211503788
163;07-07-2020 21-07-34;VARIANT_B;25158564777
164;07-07-2020 21-07-59;VARIANT_B;25147041433
165;07-07-2020 21-08-24;VARIANT_B;25167325769
166;07-07-2020 21-08-49;VARIANT_B;25148478641
167;07-07-2020 21-09-15;VARIANT_B;25191887411
168;07-07-2020 21-09-40;VARIANT_B;25137170637
169;07-07-2020 21-10-05;VARIANT_B;25183927995
170;07-07-2020 21-10-31;VARIANT_B;25280268450
171;07-07-2020 21-10-56;VARIANT_B;25138049893
172;07-07-2020 21-11-21;VARIANT_B;25130994508
173;07-07-2020 21-11-46;VARIANT_B;25216982935
174;07-07-2020 21-12-12;VARIANT_B;25135826236
175;07-07-2020 21-12-37;VARIANT_B;25132800289
176;07-07-2020 21-13-02;VARIANT_B;25272560301
177;07-07-2020 21-13-28;VARIANT_B;25186222520
178;07-07-2020 21-13-53;VARIANT_B;25133220309
179;07-07-2020 21-14-18;VARIANT_B;25188301527
180;07-07-2020 21-14-43;VARIANT_B;25122505298
181;07-07-2020 21-15-09;VARIANT_B;25127276985
182;07-07-2020 21-15-34;VARIANT_B;25196944743
183;07-07-2020 21-15-59;VARIANT_B;25148669174
184;07-07-2020 21-16-24;VARIANT_B;25129335439
185;07-07-2020 21-16-50;VARIANT_B;25181347346
186;07-07-2020 21-17-15;VARIANT_B;25145669652
187;07-07-2020 21-17-40;VARIANT_B;25133694464
188;07-07-2020 21-18-05;VARIANT_B;25127275232
189;07-07-2020 21-18-31;VARIANT_B;25216849485
190;07-07-2020 21-18-56;VARIANT_B;25122621374
191;07-07-2020 21-19-21;VARIANT_B;25131411435
192;07-07-2020 21-19-46;VARIANT_B;25132982065
193;07-07-2020 21-20-12;VARIANT_B;25137777787
194;07-07-2020 21-20-37;VARIANT_B;25146454435
195;07-07-2020 21-21-02;VARIANT_B;25127605034
196;07-07-2020 21-21-27;VARIANT_B;25134783896
197;07-07-2020 21-21-52;VARIANT_B;25138875140
198;07-07-2020 21-22-18;VARIANT_B;25123784783
199;07-07-2020 21-22-43;VARIANT_B;25157156212
200;07-07-2020 21-23-08;VARIANT_B;25146593809
201;07-07-2020 21-23-33;VARIANT_B;25150529554
202;07-07-2020 21-23-59;VARIANT_B;25165619066
203;07-07-2020 21-24-24;VARIANT_B;25133989599
204;07-07-2020 21-24-49;VARIANT_B;25145347851
205;07-07-2020 21-25-14;VARIANT_B;25137628411
206;07-07-2020 21-25-40;VARIANT_B;25143834341
207;07-07-2020 21-26-05;VARIANT_B;25128101011
208;07-07-2020 21-26-30;VARIANT_B;25176902830
209;07-07-2020 21-26-55;VARIANT_B;25135900662
210;07-07-2020 21-27-21;VARIANT_B;25125747249
211;07-07-2020 21-27-46;VARIANT_B;25171424817
212;07-07-2020 21-28-11;VARIANT_B;25161331432
213;07-07-2020 21-28-36;VARIANT_B;25152185295
214;07-07-2020 21-29-02;VARIANT_B;25136897904
215;07-07-2020 21-29-27;VARIANT_B;25156761292
216;07-07-2020 21-29-52;VARIANT_B;25170105909
217;07-07-2020 21-30-17;VARIANT_B;25184921434
218;07-07-2020 21-30-43;VARIANT_B;25234915446
219;07-07-2020 21-31-08;VARIANT_B;25137835502
220;07-07-2020 21-31-33;VARIANT_B;25152573433
221;07-07-2020 21-31-58;VARIANT_B;25126453904
222;07-07-2020 21-32-24;VARIANT_B;25192232730
223;07-07-2020 21-32-49;VARIANT_B;25165333953
224;07-07-2020 21-33-14;VARIANT_B;25125225426
225;07-07-2020 21-33-40;VARIANT_B;25207847528
226;07-07-2020 21-34-05;VARIANT_B;25137881770
227;07-07-2020 21-34-30;VARIANT_B;25144700007
228;07-07-2020 21-34-55;VARIANT_B;25109243269
229;07-07-2020 21-35-20;VARIANT_B;25122989948
230;07-07-2020 21-35-46;VARIANT_B;25182194499
231;07-07-2020 21-36-11;VARIANT_B;25137731817
232;07-07-2020 21-36-36;VARIANT_B;25192392778
233;07-07-2020 21-37-02;VARIANT_B;25165741110
234;07-07-2020 21-37-27;VARIANT_B;25136569363
235;07-07-2020 21-37-52;VARIANT_B;25133177386
236;07-07-2020 21-38-17;VARIANT_B;25248401589
237;07-07-2020 21-38-43;VARIANT_B;25143477867
238;07-07-2020 21-39-08;VARIANT_B;25147197737
239;07-07-2020 21-39-33;VARIANT_B;25167304343
240;07-07-2020 21-39-58;VARIANT_B;25138198134
241;07-07-2020 21-40-24;VARIANT_B;25128129678
242;07-07-2020 21-40-49;VARIANT_B;25127964130
243;07-07-2020 21-41-14;VARIANT_B;25139744536
244;07-07-2020 21-41-39;VARIANT_B;25131672592
245;07-07-2020 21-42-05;VARIANT_B;25135988763
246;07-07-2020 21-42-30;VARIANT_B;25145122464
247;07-07-2020 21-42-55;VARIANT_B;25143655425
248;07-07-2020 21-43-22;VARIANT_B;26460909144
249;07-07-2020 21-43-47;VARIANT_B;25128398649
