# started on Tue Jul 21 20:46:51 2020

2705998986546;;L1-dcache-store;1490157211284;25.00;;
1995252165;;L1-dcache-store-misses;1490196524314;25.00;;
1815110425;;LLC-store;1489955968601;25.00;;
1774421951;;LLC-store-misses;1489648826409;24.99;;
8136180988723;;L1-dcache-loads;1489609556663;24.99;;
182645157184;;L1-dcache-load-misses;1489506347322;24.99;2.24;of all L1-dcache hits
32590068168;;LLC-loads;1489508032814;24.99;;
25962261703;;LLC-load-misses;1489596190763;24.99;3.05;of all LL-cache hits
1669867928822;;L1-icache-loads;1489726561242;25.00;;
757364711;;L1-icache-load-misses;1489950291337;25.00;;
8137576699761;;dTLB-loads;1490071192822;25.00;;
3604578395;;dTLB-load-misses;1490180387341;25.00;0.04;of all dTLB cache hits
10300691150558;;iTLB-loads;1490244034799;25.00;;
13341550;;iTLB-load-misses;1490180516873;25.00;0.00;of all iTLB cache hits
609783035893;;L1-dcache-prefetches;1490219229045;25.00;;
58886988761;;L1-dcache-prefetch-misses;1490209150036;25.00;;
