Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;21-07-2020 22-48-09;VARIANT_B;4789901503
1;21-07-2020 22-48-13;VARIANT_B;3259987470
2;21-07-2020 22-48-15;VARIANT_B;2081149375
3;21-07-2020 22-48-19;VARIANT_B;3435813203
4;21-07-2020 22-48-21;VARIANT_B;2511214175
5;21-07-2020 22-48-23;VARIANT_B;2072326818
6;21-07-2020 22-48-26;VARIANT_B;2141478325
7;21-07-2020 22-48-28;VARIANT_B;2150433825
8;21-07-2020 22-48-30;VARIANT_B;2295602554
9;21-07-2020 22-48-33;VARIANT_B;2444232173
10;21-07-2020 22-48-35;VARIANT_B;2149398437
11;21-07-2020 22-48-38;VARIANT_B;2649443843
12;21-07-2020 22-48-41;VARIANT_B;2238548805
13;21-07-2020 22-48-43;VARIANT_B;2492811043
14;21-07-2020 22-48-46;VARIANT_B;2390756234
15;21-07-2020 22-48-48;VARIANT_B;2307775244
16;21-07-2020 22-48-51;VARIANT_B;2452341295
17;21-07-2020 22-48-53;VARIANT_B;2334610616
18;21-07-2020 22-48-56;VARIANT_B;2441579045
19;21-07-2020 22-48-58;VARIANT_B;2173786043
20;21-07-2020 22-49-00;VARIANT_B;2027121266
21;21-07-2020 22-49-03;VARIANT_B;2273973653
22;21-07-2020 22-49-05;VARIANT_B;2377361417
23;21-07-2020 22-49-08;VARIANT_B;2290637762
24;21-07-2020 22-49-10;VARIANT_B;2218712045
25;21-07-2020 22-49-12;VARIANT_B;2257576189
26;21-07-2020 22-49-15;VARIANT_B;2371670289
27;21-07-2020 22-49-17;VARIANT_B;2329323598
28;21-07-2020 22-49-20;VARIANT_B;2100811568
29;21-07-2020 22-49-22;VARIANT_B;2463128167
30;21-07-2020 22-49-25;VARIANT_B;2475852423
31;21-07-2020 22-49-27;VARIANT_B;2149686753
32;21-07-2020 22-49-30;VARIANT_B;2707019056
33;21-07-2020 22-49-32;VARIANT_B;2292414174
34;21-07-2020 22-49-35;VARIANT_B;2183816320
35;21-07-2020 22-49-37;VARIANT_B;2509970478
36;21-07-2020 22-49-39;VARIANT_B;2023068780
37;21-07-2020 22-49-42;VARIANT_B;2314180584
38;21-07-2020 22-49-44;VARIANT_B;2335278140
39;21-07-2020 22-49-47;VARIANT_B;2298730546
40;21-07-2020 22-49-49;VARIANT_B;2308626251
41;21-07-2020 22-49-52;VARIANT_B;2427577441
42;21-07-2020 22-49-54;VARIANT_B;2429036779
43;21-07-2020 22-49-57;VARIANT_B;2532281369
44;21-07-2020 22-49-59;VARIANT_B;2266603087
45;21-07-2020 22-50-02;VARIANT_B;2354496511
46;21-07-2020 22-50-04;VARIANT_B;2107825495
47;21-07-2020 22-50-07;VARIANT_B;2150873558
48;21-07-2020 22-50-09;VARIANT_B;2166880661
49;21-07-2020 22-50-11;VARIANT_B;2452732211
50;21-07-2020 22-50-14;VARIANT_B;2416600291
51;21-07-2020 22-50-16;VARIANT_B;2278016733
52;21-07-2020 22-50-19;VARIANT_B;2384226432
53;21-07-2020 22-50-21;VARIANT_B;2314183955
54;21-07-2020 22-50-24;VARIANT_B;2436634953
