# started on Tue Jul 21 23:06:53 2020

2713399854955;;L1-dcache-store;2017416634169;25.02;;
1056527339;;L1-dcache-store-misses;2015033655275;24.99;;
839890878;;LLC-store;1892136977049;23.46;;
562065473;;LLC-store-misses;1790501335868;22.20;;
8183405545098;;L1-dcache-loads;1859344457867;23.06;;
336243309821;;L1-dcache-load-misses;1924649777414;23.87;4.11;of all L1-dcache hits
12320845191;;LLC-loads;1791610085342;22.22;;
2326665180;;LLC-load-misses;1731113500393;21.47;2.10;of all LL-cache hits
209094754459;;L1-icache-loads;1864682115449;23.12;;
1259476067;;L1-icache-load-misses;1945155039718;24.12;;
8143580028725;;dTLB-loads;2003847373210;24.85;;
3675424519;;dTLB-load-misses;2022115694849;25.08;0.05;of all dTLB cache hits
10344692262581;;iTLB-loads;2023349635819;25.09;;
45132053;;iTLB-load-misses;2023159147562;25.09;0.00;of all iTLB cache hits
479613682608;;L1-dcache-prefetches;2021509768263;25.07;;
46274624940;;L1-dcache-prefetch-misses;2019523247316;25.04;;
