Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;18-06-2020 11-33-20;VARIANT_B;15077248200
1;18-06-2020 11-33-35;VARIANT_B;14453516400
2;18-06-2020 11-33-50;VARIANT_B;14787058800
