# started on Wed Jul 15 08:22:53 2020

17539062486495;;L1-dcache-store;5869113526578;19.88;;
1065739578361;;L1-dcache-store-misses;5854543480933;19.83;;
2582513684;;LLC-store;5116477072052;17.33;;
1288111639;;LLC-store-misses;5901568976759;19.99;;
52188526427200;;L1-dcache-loads;4929868219107;16.70;;
2042069726920;;L1-dcache-load-misses;5165034748936;17.49;3.91;of all L1-dcache hits
675840667930;;LLC-loads;4660872594986;15.78;;
303742479004;;LLC-load-misses;6016517854936;20.37;44.94;of all LL-cache hits
<not supported>;;L1-icache-loads;0;100.00;;
2764148851;;L1-icache-load-misses;7736478344848;26.20;;
52650007115822;;dTLB-loads;5838770410254;19.77;;
21117309064;;dTLB-load-misses;5816816080148;19.70;0.04;of all dTLB cache hits
457898731;;iTLB-loads;5010290624319;16.97;;
130833901;;iTLB-load-misses;5907249231086;20.00;28.57;of all iTLB cache hits
<not supported>;;L1-dcache-prefetches;0;100.00;;
4455740927100;;L1-dcache-prefetch-misses;7755419827760;26.26;;
