Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;15-07-2020 06-23-35;VARIANT_B;34928947225
1;15-07-2020 06-24-10;VARIANT_B;34377395445
2;15-07-2020 06-24-42;VARIANT_B;32137440109
3;15-07-2020 06-25-16;VARIANT_B;32818342016
4;15-07-2020 06-25-49;VARIANT_B;32047083746
5;15-07-2020 06-26-21;VARIANT_B;31359377315
6;15-07-2020 06-26-54;VARIANT_B;33112358200
7;15-07-2020 06-27-26;VARIANT_B;31043355326
8;15-07-2020 06-27-58;VARIANT_B;31259301537
9;15-07-2020 06-28-31;VARIANT_B;32668522015
10;15-07-2020 06-29-03;VARIANT_B;31301300260
11;15-07-2020 06-29-35;VARIANT_B;31714732778
12;15-07-2020 06-30-12;VARIANT_B;35888543494
13;15-07-2020 06-30-44;VARIANT_B;31789653310
14;15-07-2020 06-31-16;VARIANT_B;31123908460
15;15-07-2020 06-31-51;VARIANT_B;34804844993
16;15-07-2020 06-32-27;VARIANT_B;34710142358
17;15-07-2020 06-33-01;VARIANT_B;33902201085
18;15-07-2020 06-33-34;VARIANT_B;31794683739
19;15-07-2020 06-34-09;VARIANT_B;34851545332
20;15-07-2020 06-34-42;VARIANT_B;31368051727
21;15-07-2020 06-35-15;VARIANT_B;32561075672
22;15-07-2020 06-35-47;VARIANT_B;31886703121
23;15-07-2020 06-36-21;VARIANT_B;32735942418
24;15-07-2020 06-36-55;VARIANT_B;33324118379
25;15-07-2020 06-37-30;VARIANT_B;33866545616
26;15-07-2020 06-38-04;VARIANT_B;33173552242
27;15-07-2020 06-38-38;VARIANT_B;33669081085
28;15-07-2020 06-39-11;VARIANT_B;31992154520
29;15-07-2020 06-39-48;VARIANT_B;36461460745
30;15-07-2020 06-40-25;VARIANT_B;36413168267
31;15-07-2020 06-41-03;VARIANT_B;36851013113
32;15-07-2020 06-41-38;VARIANT_B;34067329861
33;15-07-2020 06-42-12;VARIANT_B;33132773699
34;15-07-2020 06-42-45;VARIANT_B;32743694511
35;15-07-2020 06-43-22;VARIANT_B;36703446895
36;15-07-2020 06-43-59;VARIANT_B;35607599300
37;15-07-2020 06-44-34;VARIANT_B;34407672635
38;15-07-2020 06-45-08;VARIANT_B;34033992433
39;15-07-2020 06-45-41;VARIANT_B;32082037927
40;15-07-2020 06-46-16;VARIANT_B;34211862164
41;15-07-2020 06-46-52;VARIANT_B;34909866626
42;15-07-2020 06-47-27;VARIANT_B;34357924414
43;15-07-2020 06-48-01;VARIANT_B;33536916041
44;15-07-2020 06-48-37;VARIANT_B;34740387371
45;15-07-2020 06-49-12;VARIANT_B;34032245949
46;15-07-2020 06-49-46;VARIANT_B;34112764770
47;15-07-2020 06-50-21;VARIANT_B;33706052038
48;15-07-2020 06-50-54;VARIANT_B;32166299141
49;15-07-2020 06-51-26;VARIANT_B;31776422602
