Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;18-06-2020 20-24-20;VARIANT_B;46743150064
1;18-06-2020 20-25-06;VARIANT_B;45994707251
2;18-06-2020 20-25-51;VARIANT_B;45512491695
3;18-06-2020 20-26-37;VARIANT_B;45577665392
4;18-06-2020 20-27-23;VARIANT_B;45985776830
5;18-06-2020 20-28-09;VARIANT_B;45246335221
6;18-06-2020 20-28-54;VARIANT_B;45303671043
7;18-06-2020 20-29-39;VARIANT_B;44977941882
8;18-06-2020 20-30-25;VARIANT_B;45134680941
9;18-06-2020 20-31-10;VARIANT_B;45433700901
10;18-06-2020 20-31-56;VARIANT_B;45236664092
11;18-06-2020 20-32-41;VARIANT_B;45358595613
12;18-06-2020 20-33-26;VARIANT_B;45074558873
13;18-06-2020 20-34-11;VARIANT_B;44856285357
14;18-06-2020 20-34-57;VARIANT_B;45459256059
15;18-06-2020 20-35-42;VARIANT_B;44875484506
16;18-06-2020 20-36-27;VARIANT_B;45385519095
17;18-06-2020 20-37-13;VARIANT_B;45283921728
18;18-06-2020 20-37-58;VARIANT_B;44834430476
19;18-06-2020 20-38-43;VARIANT_B;45238928311
20;18-06-2020 20-39-29;VARIANT_B;45426960843
21;18-06-2020 20-40-14;VARIANT_B;45393723937
22;18-06-2020 20-41-00;VARIANT_B;45488434854
23;18-06-2020 20-41-45;VARIANT_B;45200565110
24;18-06-2020 20-42-31;VARIANT_B;45470302094
25;18-06-2020 20-43-16;VARIANT_B;45293226194
26;18-06-2020 20-44-02;VARIANT_B;45410826380
27;18-06-2020 20-44-48;VARIANT_B;45757937502
28;18-06-2020 20-45-33;VARIANT_B;45628193712
29;18-06-2020 20-46-19;VARIANT_B;45850975130
30;18-06-2020 20-47-05;VARIANT_B;45841434845
31;18-06-2020 20-47-51;VARIANT_B;45361330699
32;18-06-2020 20-48-37;VARIANT_B;45653709573
33;18-06-2020 20-49-22;VARIANT_B;45456024954
34;18-06-2020 20-50-08;VARIANT_B;45596488956
35;18-06-2020 20-50-54;VARIANT_B;45841297478
36;18-06-2020 20-51-39;VARIANT_B;44799101221
37;18-06-2020 20-52-25;VARIANT_B;45822919977
38;18-06-2020 20-53-11;VARIANT_B;45884029320
39;18-06-2020 20-53-57;VARIANT_B;45898595569
40;18-06-2020 20-54-43;VARIANT_B;45745903123
41;18-06-2020 20-55-29;VARIANT_B;46000443530
42;18-06-2020 20-56-15;VARIANT_B;45701699960
43;18-06-2020 20-57-01;VARIANT_B;45740818428
44;18-06-2020 20-57-47;VARIANT_B;45874957706
45;18-06-2020 20-58-32;VARIANT_B;45741913168
46;18-06-2020 20-59-20;VARIANT_B;46972189866
47;18-06-2020 21-00-05;VARIANT_B;45630590990
48;18-06-2020 21-00-51;VARIANT_B;45615173732
49;18-06-2020 21-01-36;VARIANT_B;45159732332
50;18-06-2020 21-02-22;VARIANT_B;45084149881
51;18-06-2020 21-03-07;VARIANT_B;44925937849
52;18-06-2020 21-03-52;VARIANT_B;45036378993
53;18-06-2020 21-04-38;VARIANT_B;45514079506
54;18-06-2020 21-05-23;VARIANT_B;45469827895
55;18-06-2020 21-06-09;VARIANT_B;45410941070
56;18-06-2020 21-06-54;VARIANT_B;45410862987
57;18-06-2020 21-07-40;VARIANT_B;45785547016
58;18-06-2020 21-08-26;VARIANT_B;45653701796
59;18-06-2020 21-09-12;VARIANT_B;45446408363
60;18-06-2020 21-09-57;VARIANT_B;45722413950
61;18-06-2020 21-10-43;VARIANT_B;45661972424
62;18-06-2020 21-11-29;VARIANT_B;45841734467
63;18-06-2020 21-12-15;VARIANT_B;45539752774
64;18-06-2020 21-13-01;VARIANT_B;45568871683
65;18-06-2020 21-13-46;VARIANT_B;45438669796
66;18-06-2020 21-14-32;VARIANT_B;45822654461
67;18-06-2020 21-15-18;VARIANT_B;45389478481
68;18-06-2020 21-16-04;VARIANT_B;45756467956
69;18-06-2020 21-16-49;VARIANT_B;45677693195
70;18-06-2020 21-17-35;VARIANT_B;45849509988
71;18-06-2020 21-18-21;VARIANT_B;45798778453
72;18-06-2020 21-19-07;VARIANT_B;45647025953
73;18-06-2020 21-19-53;VARIANT_B;45608081877
74;18-06-2020 21-20-39;VARIANT_B;45626880271
75;18-06-2020 21-21-24;VARIANT_B;45580522207
76;18-06-2020 21-22-10;VARIANT_B;45303272472
77;18-06-2020 21-22-56;VARIANT_B;45571585795
78;18-06-2020 21-23-41;VARIANT_B;45736104053
79;18-06-2020 21-24-27;VARIANT_B;45647406729
80;18-06-2020 21-25-13;VARIANT_B;45442353892
81;18-06-2020 21-25-59;VARIANT_B;45650619139
82;18-06-2020 21-26-44;VARIANT_B;45378705994
83;18-06-2020 21-27-30;VARIANT_B;45849108669
84;18-06-2020 21-28-16;VARIANT_B;45724755156
85;18-06-2020 21-29-02;VARIANT_B;45463832059
86;18-06-2020 21-29-47;VARIANT_B;45639289565
87;18-06-2020 21-30-33;VARIANT_B;45620570546
88;18-06-2020 21-31-19;VARIANT_B;45386174161
89;18-06-2020 21-32-04;VARIANT_B;45322825052
90;18-06-2020 21-32-50;VARIANT_B;45419397320
91;18-06-2020 21-33-35;VARIANT_B;45231672020
92;18-06-2020 21-34-20;VARIANT_B;45062331609
93;18-06-2020 21-35-06;VARIANT_B;45463170135
94;18-06-2020 21-35-51;VARIANT_B;45162423424
95;18-06-2020 21-36-37;VARIANT_B;45417539041
96;18-06-2020 21-37-22;VARIANT_B;45464188172
97;18-06-2020 21-38-08;VARIANT_B;45424505218
98;18-06-2020 21-38-54;VARIANT_B;45552738685
99;18-06-2020 21-39-39;VARIANT_B;45591286562
