Run_Nr;TimeStamp;Multiplication_Variant;Timestamp
0;19-06-2020 11-08-39;VARIANT_B;9315922780
1;19-06-2020 11-08-48;VARIANT_B;8348375652
2;19-06-2020 11-08-56;VARIANT_B;8188440094
3;19-06-2020 11-09-05;VARIANT_B;8456190914
4;19-06-2020 11-09-14;VARIANT_B;8868479389
5;19-06-2020 11-09-22;VARIANT_B;7976548519
6;19-06-2020 11-09-30;VARIANT_B;8203694595
7;19-06-2020 11-09-39;VARIANT_B;8317429980
8;19-06-2020 11-09-47;VARIANT_B;8543560276
9;19-06-2020 11-09-56;VARIANT_B;8270527815
10;19-06-2020 11-10-04;VARIANT_B;8236678698
11;19-06-2020 11-10-13;VARIANT_B;8453196140
12;19-06-2020 11-10-21;VARIANT_B;8205587416
13;19-06-2020 11-10-29;VARIANT_B;8191839366
14;19-06-2020 11-10-38;VARIANT_B;8681651721
15;19-06-2020 11-10-47;VARIANT_B;8472055004
16;19-06-2020 11-10-55;VARIANT_B;7962084236
17;19-06-2020 11-11-03;VARIANT_B;8188336969
18;19-06-2020 11-11-12;VARIANT_B;8301731921
19;19-06-2020 11-11-20;VARIANT_B;8181811124
20;19-06-2020 11-11-29;VARIANT_B;8404993816
21;19-06-2020 11-11-37;VARIANT_B;8462025582
22;19-06-2020 11-11-46;VARIANT_B;8210119088
23;19-06-2020 11-11-54;VARIANT_B;8113372237
24;19-06-2020 11-12-02;VARIANT_B;8119436751
25;19-06-2020 11-12-10;VARIANT_B;8155529374
26;19-06-2020 11-12-18;VARIANT_B;7942315396
27;19-06-2020 11-12-27;VARIANT_B;8050744936
28;19-06-2020 11-12-35;VARIANT_B;8374349867
29;19-06-2020 11-12-44;VARIANT_B;8322062256
30;19-06-2020 11-12-52;VARIANT_B;8029731411
31;19-06-2020 11-13-00;VARIANT_B;8327194430
32;19-06-2020 11-13-09;VARIANT_B;8303630471
33;19-06-2020 11-13-17;VARIANT_B;8069743059
34;19-06-2020 11-13-25;VARIANT_B;7932940796
35;19-06-2020 11-13-33;VARIANT_B;8423070145
36;19-06-2020 11-13-42;VARIANT_B;8235351816
37;19-06-2020 11-13-50;VARIANT_B;8490063596
38;19-06-2020 11-13-59;VARIANT_B;8040996164
39;19-06-2020 11-14-07;VARIANT_B;8140079760
40;19-06-2020 11-14-15;VARIANT_B;8056791701
41;19-06-2020 11-14-23;VARIANT_B;8119834241
42;19-06-2020 11-14-32;VARIANT_B;8616630491
43;19-06-2020 11-14-40;VARIANT_B;8033937667
44;19-06-2020 11-14-49;VARIANT_B;8871959606
45;19-06-2020 11-14-58;VARIANT_B;8206160043
46;19-06-2020 11-15-06;VARIANT_B;8400944778
47;19-06-2020 11-15-15;VARIANT_B;8731347045
48;19-06-2020 11-15-23;VARIANT_B;8062493676
49;19-06-2020 11-15-32;VARIANT_B;8407263976
50;19-06-2020 11-15-40;VARIANT_B;8157092060
51;19-06-2020 11-15-48;VARIANT_B;8177933813
52;19-06-2020 11-15-57;VARIANT_B;8083092242
53;19-06-2020 11-16-05;VARIANT_B;8311449839
54;19-06-2020 11-16-13;VARIANT_B;8259061414
55;19-06-2020 11-16-22;VARIANT_B;8088045793
56;19-06-2020 11-16-30;VARIANT_B;8624430116
57;19-06-2020 11-16-39;VARIANT_B;7953999943
58;19-06-2020 11-16-47;VARIANT_B;8520765609
59;19-06-2020 11-16-56;VARIANT_B;8619594494
60;19-06-2020 11-17-04;VARIANT_B;8301189741
61;19-06-2020 11-17-13;VARIANT_B;8404176608
62;19-06-2020 11-17-22;VARIANT_B;8508963397
63;19-06-2020 11-17-30;VARIANT_B;7965579722
64;19-06-2020 11-17-38;VARIANT_B;8456747642
65;19-06-2020 11-17-47;VARIANT_B;8528648135
66;19-06-2020 11-17-56;VARIANT_B;8562538062
67;19-06-2020 11-18-04;VARIANT_B;8295857071
68;19-06-2020 11-18-12;VARIANT_B;8290666405
69;19-06-2020 11-18-22;VARIANT_B;8931040410
70;19-06-2020 11-18-30;VARIANT_B;8070225690
71;19-06-2020 11-18-38;VARIANT_B;8504928056
72;19-06-2020 11-18-47;VARIANT_B;8519992201
73;19-06-2020 11-18-56;VARIANT_B;8476425930
74;19-06-2020 11-19-04;VARIANT_B;8514793503
75;19-06-2020 11-19-12;VARIANT_B;8014497324
76;19-06-2020 11-19-21;VARIANT_B;8060892907
77;19-06-2020 11-19-29;VARIANT_B;8648763698
78;19-06-2020 11-19-38;VARIANT_B;8142203660
79;19-06-2020 11-19-46;VARIANT_B;8348934727
80;19-06-2020 11-19-54;VARIANT_B;8099128794
81;19-06-2020 11-20-03;VARIANT_B;8101703721
82;19-06-2020 11-20-11;VARIANT_B;8236105937
83;19-06-2020 11-20-19;VARIANT_B;8144104290
84;19-06-2020 11-20-28;VARIANT_B;8765991117
85;19-06-2020 11-20-36;VARIANT_B;8159482833
86;19-06-2020 11-20-45;VARIANT_B;8589531856
87;19-06-2020 11-20-53;VARIANT_B;8111873077
88;19-06-2020 11-21-02;VARIANT_B;8899969072
89;19-06-2020 11-21-11;VARIANT_B;8825943370
90;19-06-2020 11-21-20;VARIANT_B;8713196052
91;19-06-2020 11-21-29;VARIANT_B;8729025629
92;19-06-2020 11-21-37;VARIANT_B;7893217203
93;19-06-2020 11-21-45;VARIANT_B;8027296875
94;19-06-2020 11-21-54;VARIANT_B;8822733183
95;19-06-2020 11-22-03;VARIANT_B;8669165956
96;19-06-2020 11-22-12;VARIANT_B;8873060196
97;19-06-2020 11-22-21;VARIANT_B;8472296716
